,title,link,channel,views,length
30,LLM inference optimization: Model Quantization and Distillation ,https://youtu.be/9nmmfjM-b8g,YanAITalk,251 ,17:52
31,2.7 BERT (from scratch) ,https://youtu.be/ALrG7VCF8Gc,AIT Brain Lab,1800,17:52
32,The Future Of AI Agents With Dharmesh Shah | INBOUND 2024 ,https://youtu.be/IityUpVVD38,INBOUND,22000,29:19
33,RAG Quality Starts with Data Quality // Adam Kamor // MLOps Podcast #262 ,https://youtu.be/n6e8BQUdnbI,MLOps.community,193 ,29:19
34,Ep 41. Your RAG Demo Is a Waste of Time ,https://youtu.be/lY2EwRLbk_k,Prolego,809 ,1:20:38
35,NEW AI Forecasting (UC Berkeley) ,https://youtu.be/IOJT0Sq8jUE,Discover AI,1700,1:20:38
36,Fine-Tuning Open-Source Models made easy with KAITO ,https://youtu.be/pmfBSg7L6lE,Microsoft Reactor,173 ,50:19
37,The Future of Multimodal Models in Technology // Markus Stoll // MLOps Podcast #258 clip ,https://youtu.be/yWT38PKejFU,MLOps.community,61 ,50:19
38,I Built an AI Agent That Does EVERYTHING for You! (100% Automated) ,https://youtu.be/PwwvZQORy1I,Nick Puru,25000,11:46
39,MIT EI seminar- Hyung Won Chung from OpenAI. &quot;Don't teach. Incentivize.&quot; ,https://youtu.be/kYWUEV_e2ss,Hyung Won Chung,16000,11:46
40,The ONLY Real Time Speech AI that can run locally!!! ,https://youtu.be/BAa5Rg83S0g,1littlecoder,6700,25:18
41,HuggingFace Agents: Self-Correcting SQL Agent to Chat with SQL Database ,https://youtu.be/C81C1nurcEI,Hands-on AI ,521 ,25:18
42,Simple RAG for Newcomers - Easy Tutorial ,https://youtu.be/weiZ7MizjVc,Fahd Mirza,376 ,11:24
43,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning ,https://youtu.be/weiZ7MizjVc,Arxiv Papers,82 ,11:24
44,Finetuning Language Models to Emit Linguistic Expressions of Uncertainty ,https://youtu.be/Af9xXjb5vRw,Arxiv Papers,67 ,51:08
45,Accelerate FM pre-training on Amazon SageMaker HyperPod (Amazon EKS) | Amazon Web Services ,https://youtu.be/yq6p-i2wXZw,Amazon Web Services,479 ,51:08
46,Kurage - Multipurpose RAG Model - Install Locally ,https://youtu.be/mYiZOYlpoO0,Fahd Mirza,1000,15:03
47,Full Fine tuning with Fewer GPUs - Galore- Optimizer Tricks- Adafactor ,https://youtu.be/_LAo59Tr8hI,Trelis Research,1000,15:03
48,LMNT Python API - Next Level AI Text to Speech - Free Credits ,https://youtu.be/i8_qL6y7CLg,Fahd Mirza,391 ,48:15
49,Q-Learning Tutorial 7: How Learning Rate Got MountainCarContinuous-v0 Stuck in Local Optima ,https://youtu.be/ehCT97pYOZc,Johnny Code,155 ,48:15
50,819: PyTorch: From Zero to Hero — with Luka Anicin ,https://youtu.be/1Ms2UqRC8LA,Super Data Science: ML &amp; AI Podcast with Jon Krohn,854 ,1:08:57
51,Intro to Product Thinking: Building Human-Centric Tools • Flavia Naezer &amp; Julian Wood • GOTO 2024 ,https://youtu.be/EQcSmW2PbSs,GOTO Conferences,5600,1:08:57
52,What is The Best RAG Chunking Method?! ,https://youtu.be/iyUgBcYLHdA,MG,278 ,30:00
53,Who's MLOps for Anyway? // Jonathan Rioux // MLOps Podcast #261 ,https://youtu.be/Vmv7vCQ6JjY,MLOps.community,139 ,30:00
54,🔥 NEW LLama Embedding for Fast NLP💥 Llama-based Lightweight NLP Toolkit 💥 ,https://youtu.be/HAIpMAZB_F4,1littlecoder,2900,53:49
55,The scientist who coined retrieval augmented generation ,https://youtu.be/GF7wnswJF74,Machine Learning Street Talk,8500,53:49
56,WordLlama - NLP and Word Embedding Model Optimized for CPU ,https://youtu.be/CMLCpZarQkE,Fahd Mirza,779 ,20:00
57,Strawberry Phi - Fine-Tune OpenAI's Model on Your Own Data Locally ,https://youtu.be/_gP5KylFHxE,Fahd Mirza,613 ,20:00
58,LLMs Will Always Hallucinate- and We Need to Live With This ,https://youtu.be/w6seFg0G63c,Arxiv Papers,397 ,16:14
59,auto-regressive decoders &quot;think ahead&quot; with embedding diffusion ,https://youtu.be/1LbZZ3g57h0,Tunadorable,2600,16:14
60,Stop Using Lists of Stop Words for NLP! (Here are Superior Alternatives) ,https://youtu.be/z7d0_dLTtLw,Super Data Science: ML &amp; AI Podcast with Jon Krohn,117 ,45:11
61,AI Swarm Intelligence: Multi-Agent Ecosystem ,https://youtu.be/6uxCIU7_9bA,Discover AI,2700,45:11
62,The Best RAG Stack Components to date (fully open-source!) ,https://youtu.be/j3kGJk-JYu0,What's AI by Louis-François Bouchard,3000,53:04
63,Do You Even Need Fine-Tuning? ,https://youtu.be/QyaMmSXxH2w,AI User Group,241 ,53:04
64,What no one is telling you about OpenAI O1 💥 OpenAI O1 Bombshell Pricing 💥 ,https://youtu.be/MECsLD9loig,1littlecoder,8300,29:38
65,DataGemma RAG 27B - First Model to Challenge Hallucination - Install Locally ,https://youtu.be/f4jRj4V4j2w,Fahd Mirza,857 ,29:38
66,PaperQA with LiteLLM and Ollama - SuperHuman RAG ,https://youtu.be/6odLMxnUs5g,Fahd Mirza,1100,59:34
67,Inference &amp; GPU Optimization: AWQ ,https://youtu.be/CDmHAxo-4CY,AI Makerspace,206 ,59:34
68,WINDOWS AGENT ARENA: Evaluating Multi-Modal OS Agents at Scale ,https://youtu.be/BEDHx_drhHQ,Arxiv Papers,66 ,2:13
69,LLaMA-Omni: Seamless Speech Interaction with Large Language Models ,https://youtu.be/dVwhcER2rBQ,Arxiv Papers,317 ,2:13
70,Strawberry ,https://youtu.be/u4kOaWY0KDs,hu-po,6300,19:35
71,Improve Your AI Prompting Skills: 4 Essential Tips for Success ,https://youtu.be/oQqOiwUhJkA,Ryan &amp; Matt Data Science,80 ,19:35
72,Stanford ECON295/CS323 I 2024 I AI and Democracy- Lawrence Lessig ,https://youtu.be/8YllEKPJYwk,Stanford Online,4700,12:55
73,Evaluating your RAG Chat App ,https://youtu.be/Qt0Nck1Gs7U,Microsoft Reactor,643 ,12:55
74,NEW DataGemma-27B LLM Uncover the Truth: RIG + RAG ,https://youtu.be/ObAoSIL8LCM,Discover AI,2200,3:01
75,LLM-Modulo: Using Critics and Verifiers to Improve Grounding of a Plan - Explanation + Improvements ,https://youtu.be/LBreFhp1aEU,John Tan Chong Min,343 ,3:01
76,USearch - FAISS Alternative for RAG Vector Store ,https://youtu.be/_vZOIuV-nns,Fahd Mirza,431 ,48:35
77,How to Optimize and Deploy AI Models: Best Practices- Troubleshooting- and Security Considerations ,https://youtu.be/ibAi2Owtafc,Ultralytics,506 ,48:35
78,Programming Refusal with Conditional Activation Steering ,https://youtu.be/Tt_35YnQ9uk,Arxiv Papers,49 ,35:56
79,RAG with Data Access Control ,https://youtu.be/B7vjut5m0LE,Microsoft Reactor,408 ,35:56
80,How GenAI is making Application Security harder... and easier! ,https://youtu.be/q27QT2IeGe8,Microsoft Reactor,111 ,8:08
81,Ax a New Way to Build Complex Workflows with LLMs // Vikram Rangnekar // MLOps Podcast #259 ,https://youtu.be/q27QT2IeGe8,MLOps.community,387 ,8:08
82,Production RAG Secrets the Pros Don't Want You to Know -- Part 2 ,https://youtu.be/MpWyru5f60o,TwoSetAI,394 ,7:23
83,SciAgents Graph Reasoning: Stanford vs MIT #ai ,https://youtu.be/9AI_aeof8-4,Discover AI,3300,7:23
84,David Hanson's Vision for Sentient Robots ,https://youtu.be/nwDyXwPt2bI,Machine Learning Street Talk,5200,13:39
85,Day 9 - AWS CICD Deployment  | MLOPs Production Ready Machine Learning Project ,https://youtu.be/G-LjfQALmxI,DSwithBappy,801 ,13:39
86,Automated Prompt Engineering with DSPy ,https://youtu.be/LFCIEhlsozU,Trelis Research,1500,26:52
87,Prompt Engineering 101: Power Platform Edition ,https://youtu.be/imRQnmGq09k,Microsoft Reactor,611 ,26:52
88,Advanced NumPy Course - Vectorization- Masking- Broadcasting &amp; More ,https://youtu.be/0gYMqFYRtDI,NeuralNine,6800,12:57
89,NEW &quot;Harmonized&quot; Chain of Thought (CoT) Complexity ,https://youtu.be/QMfrb3726Yo,Discover AI,3400,12:57
90,RAG Overview ,https://youtu.be/pQt8yQuPOGo,Microsoft Reactor,262 ,34:36
91,Why is AI so bad at multiplication? ,https://youtu.be/uVnYle95T0c,Tunadorable,2800,34:36
92,Prefect - Workflow Orchestration Framework for Building Data Pipelines - Install Locally ,https://youtu.be/kjyHo7byP1s,Fahd Mirza,560 ,8:02
93,alphaXiv - A platform to discuss AI papers ,https://youtu.be/xR-CxiCkzsE,Elvis Saravia,1500,8:02
94,Empowering Agents with LLMs ,https://youtu.be/47v7DcV94tQ,AI User Group,832 ,1:03:42
95,Crawl4AI: The Ultimate Web Scraping Tool for AI🚀 ,https://youtu.be/2YSOPncByt4,AI Anytime,4200,1:03:42
96,REFLECTION 70B: What Happened? (#1 on HuggingFace) ,https://youtu.be/nfgAVaoa7D4,Discover AI,5400,9:49
97,In Defense of RAG in the Era of Long-Context Language Models ,https://youtu.be/lpOb1bQO7aM,Arxiv Papers,126 ,9:49
98,Fine Tune Qwen2 VL Model using Llama Factory ,https://youtu.be/HNT2Cod2UfU,AI Anytime,2300,5:18
99,10 New AI Models You shouldn't miss! ,https://youtu.be/ryVQHNwkfD4,1littlecoder,2700,5:18
100,AI Strategist w/ Monte Carlo Tree Search ,https://youtu.be/5IqkZ_yms4k,Discover AI,2100,1:04:50
101,The AdEMAMix Optimizer: Better- Faster- Older ,https://youtu.be/A5HGs8jX-mc,Arxiv Papers,98 ,1:04:50
102,Machado &amp; Meynard - DDataflow: An open-source end to end testing from machine learning pipelines ,https://youtu.be/W5t7HKLUpjM,PyData,85 ,31:56
103,Dean Pleban - Customizing and Evaluating LLMs- an Ops Perspective | PyData Global 2023 ,https://youtu.be/0kd9at_rjII,PyData,63 ,31:56
104,Guillaume Lemaitre - Get the best from your scikit-learn classifier | PyData Global 2023 ,https://youtu.be/5M86NovlGnE,PyData,196 ,11:11
105,Elijah ben Izzy &amp; Stefan Krawczyk - Bridging Classic ML Pipelines with the World of LLMs ,https://youtu.be/WA1uPZ2h490,PyData,77 ,11:11
106,Hugo Bowne-Anderson - Full-stack Machine Learning and Generative AI for Data Scientists ,https://youtu.be/Po7PRIBjRoQ,PyData,212 ,1:10:15
107,Matt Harrison - An Introduction to Pandas 2- Polars- and DuckDB | PyData Global 2023 ,https://youtu.be/a5mPqmNhKQA,PyData,872 ,1:10:15
108,Ramona Sartipi - When Design Thinking Meets Opensource | PyData Global 2023 ,https://youtu.be/SOSKgxKCi2E,PyData,141 ,10:24
109,Pattaniyil- Ravi- &amp; Zengin - Using LLMs to improve your Search Engine | PyData Global 2023 ,https://youtu.be/h03Gdr8pqyY,PyData,399 ,10:24
110,Heidrich- Kiraly- &amp; Ray - sktime - python toolbox for time series | PyData Global 2023 ,https://youtu.be/9W6sq8g-0Ho,PyData,652 ,1:13:47
111,Olivier Grisel - Predictive survival analysis with scikit-learn- scikit-survival and lifelines ,https://youtu.be/CyDplDZMsVA,PyData,1000,1:13:47
112,Challenges in Structured Document Data Extraction at Scale with LLMs ,https://youtu.be/_WNLjqrBaBY,Zilliz,121 ,8:16
113,MLSecOps Connect: Ask the Experts | ML Model Security - Is Your AI Protected? ,https://youtu.be/gke0hNQMdT8,MLSecOps,38 ,8:16
114,LLM inference optimization: Architecture- KV cache and Flash attention ,https://youtu.be/4ta842VAyIM,YanAITalk,389 ,9:13
115,Attention Heads of Large Language Models: A Survey ,https://youtu.be/8OsPJXyGTjE,Arxiv Papers,136 ,9:13
116,Best Practices for Building Production RAG - Part 1 ,https://youtu.be/jk2FsJxZFo8,TwoSetAI,14000,43:42
117,MMMU-Pro: A More Robust Multi-discipline Multimodal Understanding Benchmark ,https://youtu.be/QyM4ttPLDLE,Arxiv Papers,53 ,43:42
118,Stanford Webinar - AI in the Workplace: Rethinking Skill Development ,https://youtu.be/ZNcxMLBEydA,Stanford Online,3300,24:55
119,Sean Sheng - Productionizing Open Source LLMs | PyData Global 2023 ,https://youtu.be/zUEYB8GXLJo,PyData,61 ,24:55
120,Itamar Turner-Trauring - Optimize first- parallelize second: a better path to faster data processing ,https://youtu.be/U4QWzTPg1gI,PyData,95 ,8:04
121,Patrick Deziel &amp; Prema Roman - Reconceptualizing Machine Learning for the Real-time World ,https://youtu.be/_wQkAXsfP-o,PyData,113 ,8:04
122,Do we really need to use every single transformer layer? ,https://youtu.be/exaNWuIuqec,Tunadorable,2100,57:42
123,How to use LLMs for Fact Checking ,https://youtu.be/JTjKoncSoMg,Trelis Research,1300,57:42
124,NEW CORE of AI Agents (MIT- Stanford) ,https://youtu.be/5QFqvTr8zSM,Discover AI,4900,7:14
125,Jina-ColBERT-v2 : A General-Purpose Multilingual Late Interaction Retriever ,https://youtu.be/tFuiQKUHcdY,Fahd Mirza,252 ,7:14
126,815: Polars: Faster DataFrame Ops — with Marco Gorelli ,https://youtu.be/I7HE_MyVzf4,Super Data Science: ML &amp; AI Podcast with Jon Krohn,731 ,26:34
127,NEW: AI Agents That Design Themselves w/ ADAS ,https://youtu.be/NtYr4nfndDM,Discover AI,3500,26:34
128,CONTEXT CACHING for Faster and Cheaper Inference ,https://youtu.be/3vJCGI7NnyE,Trelis Research,1300,10:30
129,Visualize - Bringing Structure to Unstructured Data // Markus Stoll // MLOps Podcast #258 ,https://youtu.be/eFJ4y9cz2aI,MLOps.community,293 ,10:30
130,Hyukjin Kwon - Demystifying pandas with PySpark when scaling out | PyData Vermont 2024 ,https://youtu.be/YeAAUghx_Xs,PyData,414 ,11:56
131,Multimodal RAG with Milvus and GPT-4o ,https://youtu.be/HN8o4D7UjAE,Zilliz,267 ,11:56
132,Segment Anything Model 2 +Building XR Applications +Code-Savvy Assistants +Multi-Modal RAG Embedding ,https://youtu.be/Ff78Y6FXIkw,Generative AI on AWS,372 ,8:17
133,The CORE IDEA of AI Agents Explained ,https://youtu.be/AImwkZYbUvE,Discover AI,4200,8:17
134,Modularity in Transformers: Investigating Neuron Separability &amp; Specialization ,https://youtu.be/8W5kF-Eydhc,Arxiv Papers,71 ,1:00:17
135,Smaller- Weaker- Yet Better: Training LLM Reasoners via Compute-Optimal Sampling ,https://youtu.be/xdAKa8jFx3g,Arxiv Papers,122 ,1:00:17
136,KN-RAG: A Novel Approach ,https://youtu.be/pqYWtw9jlWw,Zhixiao Wang,1400,17:12
137,Production-Ready Optimization Strategies for RAG ,https://youtu.be/m4Ivtn-ks4E,AI Makerspace,960 ,17:12
138,Frustrated with Ambiguous User Queries? You Can't Miss Query Expansion! (Step-,https://youtu.be/fgXaVVDNq6A,TwoSetAI,393 ,21:40
139,The Mamba in the Llama: Distilling and Accelerating Hybrid Models ,https://youtu.be/DNhV6WcOVeM,Sasha Rush 🤗,2000,21:40
140,DSPy: Advanced Agents? ,https://youtu.be/8DWD7hv-aL0,AI Makerspace,1000,1:55:38
141,LitServe - LLM Serving Inference Engine - Install and Test Locally ,https://youtu.be/A5ff8hu1amM,Fahd Mirza,519 ,1:55:38
142,The ONLY Cursor AI Tutorial you need 💥 Learn Cursor Coding in 20 Mins 💥 ,https://youtu.be/i71LCDU5EUo,1littlecoder,37000,47:07
143,Stanford CS229 I Machine Learning I Building Large Language Models (LLMs) ,https://youtu.be/3FvlqYX_E-Y,Stanford Online,97000,47:07
144,Power Scheduler: A Batch Size and Token Number Agnostic Learning Rate Scheduler ,https://youtu.be/2Wn0_mz0X4g,Arxiv Papers,63 ,1:21:38
145,Exploring Long Context Language Models // MLOps Reading Group August 2024 ,https://youtu.be/9vM4p9NN0Ts,MLOps.community,232 ,1:21:38
146,Anthropic's Big SECRET REVEALED 💥Claude Sonnet System Prompt!! 💥 ,https://youtu.be/RaR7rr_bN0A,1littlecoder,4500,1:01:12
147,Making some embedding vectors functions of each other ,https://youtu.be/ZD4-QhJqr34,Tunadorable,2100,1:01:12
148,FERRET: Faster and Effective Automated Red Teaming withReward-Based Scoring Technique ,https://youtu.be/oiaGCbmCmzY,Arxiv Papers,47 ,10:44
149,SLM Meets LLM: Balancing Latency- Interpretability and Consistency in Hallucination Detection ,https://youtu.be/WGhcxQeOGbE,Arxiv Papers,60 ,10:44
150,SimCSE - Unsupervised Sentence Embeddings ,https://youtu.be/isL2UNH65Ws,TechViz - The Data Science Guy,115 ,1:28:15
151,How to iteratively build robust and reliable Generative AI systems : Part 2 ,https://youtu.be/G_3TL6X46rg,Aritra Sen,114 ,1:28:15
152,The Mother of all Programming Languages Demos • Sean McDirmid • YOW! 2015 ,https://youtu.be/PUpmRHtuc2Y,GOTO Conferences,2000,10:39
153,FocusLLM: Scaling LLM's Context ,https://youtu.be/CVmxiPDdpj0,Arxiv Papers,55 ,10:39
154,TableBench: A Comprehensive and Complex Benchmark for Table Question Answering ,https://youtu.be/Jge8SYgq6yQ,Arxiv Papers,42 ,14:39
155,The Key Equation Behind Probability ,https://youtu.be/om7A8GMJZsw,Artem Kirsanov,101000,14:39
156,How to iteratively build robust and reliable Generative AI systems : Part 1 ,https://youtu.be/pSIHlPqACR0,Aritra Sen,287 ,14:27
157,Show-o: One Single Transformer to Unify Multimodal Understanding and Generation ,https://youtu.be/KHVR587oW8I,Arxiv Papers,77 ,14:27
158,Better Agents with LlamaIndex Workflows ,https://youtu.be/oqdMp3xG3Ew,AI Makerspace,1700,46:36
159,What is a Masked Language Model (MLM) ? ,https://youtu.be/PkOEVDx6X7c,TechViz - The Data Science Guy,131 ,46:36
160,LLM Pruning and Distillation in Practice: The Minitron Approach ,https://youtu.be/6imZsF8RKt4,Arxiv Papers,204 ,32:57
161,Complete @LangChain Essential in 1 shot | LangChain Core | LangServe | LangGraph | LangSmith | Agent ,https://youtu.be/1hk_PuczseA,Sunny Savita,2400,32:57
162,Recurrent Neural Networks Learn to Store and Generate Sequences using Non-Linear Representations ,https://youtu.be/ourFXhqIXjc,Arxiv Papers,83 ,50:51
163,Inside GPT – Large Language Models Demystified • Alan Smith • GOTO 2024 ,https://youtu.be/6GnsndNL5u4,GOTO Conferences,91000,50:51
164,10x Development: LLMs For the working Programmer - Manuel Odendahl ,https://youtu.be/cBK7EMukEeI,AI Engineer,6000,14:06
165,The BEST Mental Model for Optimizing Your LLMs - Part 2 ,https://youtu.be/MznD2DzlQCc,TwoSetAI,16000,14:06
166,Transformers to SSMs: Distilling Quadratic Knowledge to Subquadratic Models ,https://youtu.be/zwItokY087U,Arxiv Papers,119 ,42:39
167,The Hidden Cost of Embeddings in RAG and how to Fix it ,https://youtu.be/zwItokY087U,Prompt Engineering,8000,42:39
168,Nina van Diermen - BERTopic to accelerate Ukrainian aid ,https://youtu.be/NmXFRQhrVF4,PyData,181 ,53:15
169,Ennia Suijkerbuijk - Evaluating LLM Frameworks ,https://youtu.be/0dvF0R0hCh0,PyData,364 ,53:15
170,Sanne van den Bogaart - Explainable AI in the LIME-light ,https://youtu.be/Ra8n_9wnHFs,PyData,194 ,1:02:00
171,Ferdinand Schenck - 🌳 The taller the tree- the harder the fall. Determining tree height from space.. ,https://youtu.be/WAucmqgLFBw,PyData,284 ,1:02:00
172,Vincent D. Warmerdam - Scikit-Learn can do THAT?! ,https://youtu.be/HHSp4vN4IpU,PyData,4900,45:52
173,811: Scaling Data Science Teams Effectively — with Nick Elprin ,https://youtu.be/9Hckg9gsBYs,Super Data Science: ML &amp; AI Podcast with Jon Krohn,620 ,45:52
174,CrewAI August Update: Planning Steps- Training- and Advanced Features Explained ,https://youtu.be/7GU95sic2Y4,Sam Witteveen,9200,55:17
175,Design and Development Principles for LLMOps // Andy McMahon // MLOps Podcast #254 ,https://youtu.be/es_8_iT-oQk,MLOps.community,626 ,55:17
176,Sam Aaron - Sonic Pi - Live Coding as a tool for next-gen education. ,https://youtu.be/PUC1yzPv4nk,PyData,687 ,49:34
177,Multi-Modal RAG - Segment Anything Model v2- ImageBind- Embeddings- Fine-Tuning ,https://youtu.be/uGj4REGFp3A,Generative AI on AWS,618 ,49:34
178,Add multi-channel communication in your RAG app ,https://youtu.be/LHEKLqpI2VY,Microsoft Reactor,543 ,22:43
179,Cut AI Costs with Smart LLM Routing ,https://youtu.be/eCZaqKTwtvQ,Mervin Praison,2500,22:43
180,Building a multi-strategy RAG workflow with reflection in LlamaIndex ,https://youtu.be/hALjJVuFy2Y,LlamaIndex,2700,29:54
181,Improving GraphRAG using LangGraph ,https://youtu.be/xnmok9Al7iA,Data Science in your pocket,743 ,29:54
182,Can Large Language Models Understand Symbolic Graphics Programs? ,https://youtu.be/m5Ro5jQqf0M,Arxiv Papers,75 ,32:02
183,BAM! Just Like That: Simple and Efficient Parameter Upcycling for Mixture of Experts ,https://youtu.be/06kJ390a-O8,Arxiv Papers,75 ,32:02
184,AI-powered ETL for Complex PDF Files - Aryn ,https://youtu.be/DaSjS98WCWk,Fahd Mirza,484 ,9:39
185,LLMSec - Tool to Detect and Block Malicious User Prompts ,https://youtu.be/kYZEafamuBY,Fahd Mirza,206 ,9:39
186,Data Quality = Quality AI // Panel // AIQCON ,https://youtu.be/gfSslXL1HCs,MLOps.community,223 ,10:30
187,Deformable DEtection TRansformer DETR Model - Install Locally ,https://youtu.be/e6Y0zru7Ltw,Fahd Mirza,272 ,10:30
188,Self-Alignment of LLM from Scratch    through an Iterative Self-Enhancement Paradigm ,https://youtu.be/AuVJ_GgF5jc,Arxiv Papers,86 ,20:45
189,Towards flexible perception with visual memory ,https://youtu.be/r2fxb-OnBRM,Arxiv Papers,108 ,20:45
190,Building with Anthropic Claude: Prompt Workshop with Zack Witten ,https://youtu.be/LNfjhZ5kkzk,AI Engineer,14000,10:06
191,The AI Scientist | Fully Automated Open-Ended Scientific Discovery ,https://youtu.be/G1MeeScQSJQ,Wes Roth,53000,10:06
192,The AI Bubble: Will It Burst- and What Comes After? ,https://youtu.be/89iylAs2F3E,Machine Learning Street Talk,27000,16:11
193,Mutual Reasoning Makes Smaller LLMs Stronger Problem-Solvers ,https://youtu.be/hkhDdcM5V94,Arxiv Papers,226 ,16:11
194,Former Google CEO Spills ALL! (Google AI is Doomed) ,https://youtu.be/_3o3U5qBPJM,Matthew Berman,632000,7:33
195,Best Open Source Text-to-Speech AI Tutorial in 2024 ,https://youtu.be/91SK90SahHc,1littlecoder,8600,7:33
196,The BEST Mental Model for Optimizing Your LLMs - Part 1 ,https://youtu.be/r8LZDIOyNzo,TwoSetAI,15000,28:57
197,Is ChatGPT an N-gram model on steroids? ,https://youtu.be/7PMUVqtXS0A,Machine Learning Street Talk,13000,28:57
198,LLM Security 101 ,https://youtu.be/STuEJLBLvoc,Trelis Research,795 ,8:04
199,Agent Q: Advanced Reasoning and Learning for Autonomous AI Agents ,https://youtu.be/Ob4KePkOI8Q,Arxiv Papers,543 ,8:04
200,NP-Hard: The End of AI? ,https://youtu.be/W485bz0_TdI,Discover AI,1900,25:45
201,Boost Your RAG Chatbot’s Accuracy with Synthetic Test Data Generation! ,https://youtu.be/ysB863OXcIw,AI Anytime,912 ,25:45
202,Advance RAG 12-  Powerful RAG with Merger Retriever and Hypothetical Document Embeddings(HyDE) #ai ,https://youtu.be/KYmydU7f9Lc,Sunny Savita,786 ,17:35
203,OpenResearcher - AI Assistant for Accelerated Scientific Research ,https://youtu.be/oB4B32uWR6o,Fahd Mirza,436 ,17:35
204,Controllable RAG Agent For Solving Complex Tasks ,https://youtu.be/7rba4exIaOs,Fahd Mirza,293 ,29:58
205,Learned Ranking Function: From Short-term Behavior Predictions to Long-term User Satisfaction ,https://youtu.be/nqgnGcNe_i4,Arxiv Papers,54 ,29:58
206,Does Liking Yellow Imply Driving a School Bus? Semantic Leakage in Language Models ,https://youtu.be/1vAAvOHpqx0,Arxiv Papers,52 ,28:30
