,title,link,channel,views,length
115,AI World Simulators ,https://youtu.be/6Ivmza-3mVM,Fahd Mirza,335 ,30:53
116,Visual Autoregressive Modeling ,https://youtu.be/2ZtaBdl_slI,hu-po,1800,6:57
117,AWS OnAir Dives into GitLab Duo &amp; Amazon Q feature development using simple quick commands ,https://youtu.be/-jG7S5g071Q,AWS Events,417 ,6:57
118,How Parallelization Powers AI Training and Inference at Scale ,https://youtu.be/LlZPxzFrRoc,Super Data Science: ML &amp; AI Podcast with Jon Krohn,68 ,4:27
119,LCM: The Ultimate Evolution of AI? Large Concept Models ,https://youtu.be/DRFjOfS_e1w,Discover AI,28000,4:27
120,LangGraph interrupt: Making it easier to build human-in-the-loop agents ,https://youtu.be/y1MG0BCf3UU,LangChain,5600,12:46
121,5 Custom Python Decorators For Your Projects ,https://youtu.be/6t7YJcEFUIY,NeuralNine,9000,12:46
122,Building an ML Platform from scratch ,https://youtu.be/xI4TJyd8FGk,MLOps.community,1100,26:42
123,Convert Any Website into Text File with AI - llms.txt Generator ,https://youtu.be/9LxsViICsJo,Fahd Mirza,2800,26:42
124,AWS re:Invent 2024 - Introduction to MLOps engineering on AWS (TNC207) ,https://youtu.be/Cwg5Uum_k6U,AWS Events,178000,27:48
125,Build Anything with Claude Agents- Here’s How ,https://youtu.be/SS9_DusYvus,David Ondrej,15000,27:48
126,Denoising Autoencoders | Deep Learning Animated ,https://youtu.be/5CmAKm1wWW0,Deepia,7800,25:43
127,Anthropic Has (Maybe) Solved a Holy Grail of Business AI ,https://youtu.be/0V96wE7lY4w,The AI Daily Brief: Artificial Intelligence News,6900,25:43
128,Building AI Agents: Chat Trigger- Memory- and System/User Messages Explained [Part 1] ,https://youtu.be/5cZwbWVdovs,n8n,452 ,23:33
129,Cleric AI SRE: Towards Self-healing Autonomous Software // Willem Pienaar // Agents in Production ,https://youtu.be/yzvLfHb0nqE,MLOps.community,2300,23:33
130,Software Architecture- Design Thinking &amp; Knowledge Flow • Diana Montalion &amp; Kris Jenkins • GOTO 2024 ,https://youtu.be/RoDQflGheHQ,GOTO Conferences,677 ,19:26
131,Boost RAG Performances with Fine-Tuned Embedding Models ,https://youtu.be/5olb_uNB_5k,What's AI by Louis-François Bouchard,149 ,19:26
132,CAT4D: Create Anything in 4D with Multi-View Video Diffusion Models ,https://youtu.be/YE6-dS-80KQ,Arxiv Papers,98 ,18:31
133,Towards Better Tech Solutions (Good Engineers Are Lazy) ,https://youtu.be/JadmQUudEt4,MLOps.community,156 ,18:31
134,AI-Driven Code: Navigating Due Diligence &amp; Transparency in MLOps // Matt van Itallie // Podcast #275 ,https://youtu.be/I9bocV81_0Q,MLOps.community,1800,22:08
135,Enhancing Quality and Security in CI: Gunjan Patel ,https://youtu.be/G0mn1W3bEXo,AI Engineer,3800,22:08
136,Alibaba's QwQ Model can THINK before Answering: Beats o1 and Claude? ,https://youtu.be/prttz9_1XDc,Mervin Praison,772 ,20:10
137,Agentic RAG with Memory || Phidata and Qdrant ,https://youtu.be/prttz9_1XDc,AI With Tarun,759 ,20:10
138,Šimon Podhajský - Multi-Agent Frameworks: Teaming Up Specialized AI Models to Tackle Complex Tasks ,https://youtu.be/QSA5tt-MVeA,PyData,3600,3:42:37
139,Experimental Prototype LLM: QwQ 32B - EXTREME POWERFUL ,https://youtu.be/CDC3GOuJyZ0,Discover AI,2100,3:42:37
140,AI Terminology: Know What You Are Talking About ,https://youtu.be/TrBpjYYJNUc,NeuralNine,527 ,27:43
141,The Future of CI/CD: Deploying GenAI Apps ,https://youtu.be/EWTWS1nghY0,MLOps.community,3900,27:43
142,PDF Summary with LLMs in Python - LangChain Tutorial ,https://youtu.be/5igrdrDS5ek,NeuralNine,120 ,9:31
143,Patrick Hoefler - Building Large Scale ETL Pipelines with Dask | PyData Paris 2024 ,https://youtu.be/0396QnvGZmc,PyData,78 ,9:31
144,Bel-Letoile &amp; Carton - Leveraging LLMs to build supervised datasets suitable for smaller models ,https://youtu.be/doRpfmXncEE,PyData,71 ,6:37
145,El Mawass &amp; Knorps - Evaluating the evaluator- RAG eval libraries under the loop | PyData Paris 2024 ,https://youtu.be/doRpfmXncEE,PyData,327 ,6:37
146,Lemaitre &amp; Senger - An update on the latest scikit-learn features | PyData Paris 2024 ,https://youtu.be/oZM4k_vVzMM,PyData,129 ,39:41
147,Carton &amp; Tiran-Cappello - MLOps at Renault: A Generic Pipeline for Scalable Deployment ,https://youtu.be/82AflyGwGWk,PyData,140 ,39:41
148,Johan Mabille &amp; Julien Jerphanion - Unveiling Mamba 2.0: The Future of Fast Package Management ,https://youtu.be/yrWmK3pXrKk,PyData,576 ,9:28
149,Silva-Enhancing RAG-based apps ,https://youtu.be/PlCn-hqdMLw,PyData,436 ,9:28
150,Prompt Canvas from LangChain - Step ,https://youtu.be/CBK6E-NPdWg,Fahd Mirza,1500,20:14
151,CODE to Fine-Tune NEW SmolVLM on Consumer GPU w QLoRA ,https://youtu.be/2Pu72HC1DW8,Discover AI,80 ,20:14
152,Attamba: Attending To Multi-Token States ,https://youtu.be/sjprfQw5TJw,Arxiv Papers,3200,38:48
153,AI News: AWS Multi-Agents Framework- OpenAI- DeepMind and more! ,https://youtu.be/jIOZlzQ3le8,Mervin Praison,154 ,38:48
154,Advanced RAG Optimization To Make it Production-ready ,https://youtu.be/jIOZlzQ3le8,Zilliz,424 ,8:13
155,EfficientML.ai Lecture 22: Course Summary + Quantum Machine Learning Part 1 (MIT 6.5940- Fall 2024) ,https://youtu.be/TJApH9Waf-0,MIT HAN Lab,298 ,8:13
156,EfficientML.ai Lecture 23: Quantum Machine Learning Part 2 (MIT 6.5940- Fall 2024) ,https://youtu.be/TRAK93AGwsw,MIT HAN Lab,296 ,20:43
157,EfficientML.ai Lecture 22: Quantum Machine Learning Part 1 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/RiEs78GXlE0,MIT HAN Lab,201 ,20:43
158,EfficientML.ai Lecture 23: Quantum Machine Learning Part 2 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/nlh-kHT5-_E,MIT HAN Lab,940 ,0:46
159,On-Prem Agentic RAG: Report Generation with #llamaindex ,https://youtu.be/svjjD2uthhQ,AI Makerspace,286 ,0:46
160,How to Optimize Large AI Models with PyTorch ,https://youtu.be/ZDk-GsyInt8,MLOps.community,41000,27:31
161,Anthropic's New Agent Protocol! ,https://youtu.be/Ce0T48-c6XI,Sam Witteveen,47 ,27:31
162,[QA] Attamba: Attending To Multi-Token States ,https://youtu.be/N1WhPLhySGA,Arxiv Papers,1300,23:50
163,Revolutionize Document Retrieval with THIS Vision Language Model Hack - Session 1 ,https://youtu.be/u9BL5viEPhU,TwoSetAI,2200,23:50
164,AgentOps Library: Build Your Own AI Agents Monitoring Framework 🧰 ,https://youtu.be/i-Vo0AlaR7g,AI Anytime,15000,37:14
165,DDPS | “A first-principles approach to understanding deep learning” ,https://youtu.be/8mU2OeOCIrE,Inside Livermore Lab,1300,37:14
166,Autogens (AG2) Captain Agent Is A Game Changer. ,https://youtu.be/n02mEp1OoNw,Yaron Been,3400,18:50
167,This Physics Technology Trains Machine Learning 10X Faster ,https://youtu.be/ku6kof8bwbw,CompuFlair,1200,18:50
168,Agentic RAG with LlamaIndex Workflows ,https://youtu.be/5rez0aU56dk,Arize AI,188 ,1:24:47
169,Understanding LLM Embeddings for Regression ,https://youtu.be/7UQNHPAAaNk,Arxiv Papers,14000,1:24:47
170,What is “reasoning” in modern AI? ,https://youtu.be/LubDbW89xeM,Machine Learning Street Talk,4000,50:42
171,Tutorial on AI &amp; AI Agents (simple explanations) ,https://youtu.be/5T9cpbccSSE,Discover AI,2000,50:42
172,LLM Agents - Explained! ,https://youtu.be/wfPWZOotleU,CodeEmporium,47 ,48:53
173,KEYNOTE: Amanda Silver - Building and scaling AI applications for Data Scientists and Developers ,https://youtu.be/IUhNmrfHa78,PyData,43 ,48:53
174,Gao &amp; Slater - Use ARTKIT to Automate and Scale Up Your LLM Evaluation Process | PyData NYC 2024 ,https://youtu.be/XFMk0snybAc,PyData,195 ,12:06
175,KEYNOTE: Benjamin Zaitlen - Density! The not-so-secret trend driving the future of Data Analytics ,https://youtu.be/EMgbAqT8DS4,PyData,89 ,12:06
176,Hugo Bowne-Anderson - Building Your First Multimodal Gen AI App 🚀 | PyData NYC 2024 ,https://youtu.be/5CLNoPiMbUc,PyData,422 ,8:52
177,Rami Krispin- Deploy &amp; Monitor ML Pipelines with Python- Docker and GitHub Actions | PyData NYC 2024 ,https://youtu.be/PLZzSw64Sio,PyData,137 ,8:52
178,Art Anderson &amp; Tim Faulkes - Vector Databases Demystified: Discover how they work | PyData NYC 2024 ,https://youtu.be/pGZo9gR5q_M,PyData,92 ,1:20:41
179,Nick Tchayka - Building Production-Ready AI Systems in 90 Minutes | PyData NYC 2024 ,https://youtu.be/hh0hK6UDQw0,PyData,122 ,1:20:41
180,Art Anderson - Unlocking the Power of Hybrid Search: A Deep Dive into Python-Powered Precision ,https://youtu.be/wTukMgtkleA,PyData,123 ,8:48
181,Kumar &amp; Pattaniyil - An Introduction to Retrieval Augmented Generation | PyData NYC 2024 ,https://youtu.be/YM3UrQd2wEA,PyData,140 ,8:48
182,Josh Reini - Eliminate Hallucinations with Context Filter Guardrails | PyData NYC 2024 ,https://youtu.be/OM1CHD89jqw,PyData,526 ,56:04
183,A. Datta &amp; D. Datta - Building machine learning pipelines that scale | PyData NYC 2024 ,https://youtu.be/C4u1SjGiT_8,PyData,201 ,56:04
184,Saba Nejad - How to Deploy Machine Learning Inference Code to Production | PyData NYC 2024 ,https://youtu.be/d5i5Lc9X4Og,PyData,353 ,10:45
185,Avi Levin - Explaining Machine Learning Models with LLMs | PyData NYC 2024 ,https://youtu.be/XU2xhCHqILE,PyData,212 ,10:45
186,Evaluating RAG Pipelines Built on Unstructured Data ,https://youtu.be/X-5X-iKNfvw,Zilliz,40 ,1:17:56
187,Challenge: Can you Break the LLM? ,https://youtu.be/TtHjwPQMbyk,Zilliz,18000,1:17:56
188,Anthropic's Model Context Protocol (MCP) is a GAME CHANGER for AI ,https://youtu.be/J_3jrS3FalY,Chris Hay,1300,28:24
189,OpenWebUI Memory Explained: A Sneak Peek Into the Future of AI ,https://youtu.be/mMNcWXe_Hbo,DigitalBrainBase,19000,28:24
190,10 n8n Tips in 10 Minutes to 10x Your AI Automations ,https://youtu.be/hGx4fQNJpiU,Cole Medin,16000,24:45
191,Step ,https://youtu.be/SvTjzFoCkfY,Nate Herk | AI Automation,226 ,24:45
192,LLMs to agents: The Beauty &amp; Perils of Investing in GenAI // VC Panel // Agents in Production ,https://youtu.be/VNb4tGAHgos,MLOps.community,2300,32:31
193,Build a multi-agent financial analyst using Microsoft's AutoGen and Lllama3-70B ,https://youtu.be/a0H2w5z_uk4,Akshay Pachaar,2400,32:31
194,Hymba ,https://youtu.be/Nsu9BzQv5C4,AI Papers Academy,267 ,3:30
195,Generative AI Interview Questions: Fine-Tuning LLMs ,https://youtu.be/wEXrbtqNIqI,Data Science in your pocket,58000,3:30
196,Microsoft Launches 10 NEW AI Agents ,https://youtu.be/PtVp6zLYcoY,Sam Witteveen,1100,26:22
197,NEW Fireworks AI: F1 Preview (&amp; LIVE Logic Test) ,https://youtu.be/t31o4FoXO-0,Discover AI,2200,26:22
198,Blackwell Tensor Cores: HYMBA Model w/ MetaTokens (Small LM) ,https://youtu.be/9EdYwMMABnA,Discover AI,16000,23:00
199,TokenFormer: Rethinking Transformer Scaling with Tokenized Model Parameters (Paper Explained) ,https://youtu.be/JE_YpjM-x4o,Yannic Kilcher,692 ,23:00
200,vLLM: Virtual LLM ,https://youtu.be/pcWKJ_yvf1M,AI Makerspace,493 ,3:16
201,AnyChat - Unified Chat Interface for Multiple AI Models ,https://youtu.be/1j4BLvYOqdc,Fahd Mirza,514 ,3:16
202,SAMURAI: Adapting Segment Anything Model for Zero-Shot Visual Tracking with Motion-Aware Memory ,https://youtu.be/gzfQpl97c5A,Arxiv Papers,66 ,18:02
203,When Precision Meets Position: BFloat16 Breaks Down RoPE in Long-Context Training ,https://youtu.be/gfU5y7qCxF0,Arxiv Papers,349 ,18:02
204,How to extend Laptop RAM to run LLMs ? ,https://youtu.be/-fgUmezTCgI,Data Science in your pocket,33000,46:45
205,2024’s Must-Know AI Upgrades—The Tools Academics Can’t Live Without! ,https://youtu.be/0B7UqEClD3Q,Andy Stapleton,437 ,46:45
206,NVIDIA Hymba : The best small LLM ,https://youtu.be/ItqzRAsnL6o,Data Science in your pocket,785 ,11:09
207,Fine-tuning Multi modal LLMs (Llama 3.2 Vision) ,https://youtu.be/nM_tk2J3UPM,Data Science in your pocket,846 ,11:09
208,AWS Multi-Agent Orchestrator Framework: Step-,https://youtu.be/IVcFddAtSog,Fahd Mirza,1300,9:10
209,Optimizing ColPali for Retrieval at Scale- from Theory to Practice ,https://youtu.be/bjijlNLTyuE,Qdrant - Vector Database &amp; Search Engine,1300,9:10
210,838: Consciousness and Machines — with Jennifer K. Hill ,https://youtu.be/d-rKejutpUM,Super Data Science: ML &amp; AI Podcast with Jon Krohn,454 ,11:57
