,title,link,channel,views,length
99,Coding LLaMA 2 from scratch in PyTorch - KV Cache- Grouped Query Attention- Rotary PE- RMSNorm ,https://youtu.be/oM4VmoabDAI,Umar Jamil,44000,24:22
100,What is Hugging Face? - Machine Learning Hub Explained ,https://youtu.be/1AUjKfpRZVo,NeuralNine,43000,34:10
101,3 Vector-based Methods for Similarity Search (TF-IDF- BM25- SBERT) ,https://youtu.be/ziiF1eFM3_4,James Briggs,43000,34:10
102,Ilya Sutskever | Neural networks are the creators of AI | AGI originated from neural networks ,https://youtu.be/xf5hb-Rzlho,Me&amp;ChatGPT,43000,2:15:23
103,Harrison Chase - Agents Masterclass from LangChain Founder (LLM Bootcamp) ,https://youtu.be/DWUdGhRrv2c,The Full Stack,43000,2:15:23
104,LangGraph Simplified: Master Custom AI Agent Creation ,https://youtu.be/R-o_a6dvzQM,Data Centric,43000,38:36
105,Anthropic's New Agent Protocol! ,https://youtu.be/8mU2OeOCIrE,Sam Witteveen,42000,38:36
106,Introduction to MLOps ,https://youtu.be/Kvxaj6pHeVA,Pragmatic AI Labs,41000,25:07
107,LightRAG: A More Efficient Solution than GraphRAG for RAG Systems? ,https://youtu.be/oageL-1I0GE,Prompt Engineering,41000,25:07
108,Pydantic V2 - Full Course - Learn the BEST Library for Data Validation and Parsing ,https://youtu.be/7aBRk_JP-qY,Coding Crash Courses,40000,30:54
109,Test Your Prompts with Every ChatBot (for Free) ,https://youtu.be/C3H4LKmcw1M,Matt Wolfe,39000,30:54
110,LlamaOCR - Building your Own Private OCR System ,https://youtu.be/5vScHI8F_xo,Sam Witteveen,39000,34:03
111,xLSTM: Extended Long Short-Term Memory ,https://youtu.be/0OaEv1a5jUM,Yannic Kilcher,38000,34:03
112,Hallucination-Free? Assessing the Reliability of Leading AI Legal Research Tools (Paper Explained) ,https://youtu.be/no7EQkOiHQM,Yannic Kilcher,38000,19:02
113,Hybrid Search RAG With Langchain And Pinecone Vector DB ,https://youtu.be/CK0ExcCWDP4,Krish Naik,38000,19:02
114,TransformerFAM: Feedback attention is working memory ,https://youtu.be/3a0_hAiFKag,Yannic Kilcher,38000,11:37
115,OpenAI Whisper: Robust Speech Recognition via Large-Scale Weak Supervision | Paper and Code ,https://youtu.be/AwJf8aQfChE,Aleksa Gordić - The AI Epiphany,38000,11:37
116,Learn Claude AI – Build Text Summarizers- Image Describers- and More with the Anthropic API ,https://youtu.be/QfJB9d0J3Iw,freeCodeCamp.org,37000,23:08
117,GraphRAG: The Most Incredible RAG Strategy Revealed ,https://youtu.be/f7Puiilv5Tw,Mervin Praison,37000,23:08
118,LCM: The Ultimate Evolution of AI? Large Concept Models ,https://youtu.be/y1MG0BCf3UU,Discover AI,36000,1:06:02
119,AWS re:Invent 2023 - Use RAG to improve responses in generative AI applications (AIM336) ,https://youtu.be/N0tlOXZwrSs,AWS Events,36000,1:06:02
120,LangSmith Tutorial - LLM Evaluation for Beginners ,https://youtu.be/tFXm5ijih98,Dave Ebbelaar,36000,22:41
121,Complete Tutorial on Vector Database - Learn ChromaDB- Pinecone &amp; Weaviate | Generative AI ,https://youtu.be/8KrTO9bS91s,DSwithBappy,36000,22:41
122,2024’s Must-Know AI Upgrades—The Tools Academics Can’t Live Without! ,https://youtu.be/bjijlNLTyuE,Andy Stapleton,34000,16:10
123,Vision Transformer Basics ,https://youtu.be/vsqKGZT8Qn8,Samuel Albanie,33000,16:10
124,Low Level Technicals of LLMs: Daniel Han ,https://youtu.be/pRM_P6UfdIc,AI Engineer,33000,54:16
125,Chunking Strategies in RAG: Optimising Data for Advanced AI Responses ,https://youtu.be/pIGRwMjhMaQ,Mervin Praison,33000,54:16
126,Deploy LLMs (Large Language Models) on AWS SageMaker using DLC ,https://youtu.be/A9Pu4xg-Nas,AI Anytime,32000,49:24
127,The Hidden Math Behind All Living Systems ,https://youtu.be/hf18w6CuY8o,Machine Learning Street Talk,32000,49:24
128,Perfect AI Art Without Writing Prompts ,https://youtu.be/0ftKw_fKGvo,Matt Wolfe,31000,14:11
129,5 Wacky Python Features ,https://youtu.be/sa6u_Pnj_JU,Indently,31000,14:11
130,Sentence Transformers - EXPLAINED! ,https://youtu.be/O3xbVmpdJwU,CodeEmporium,31000,23:02
131,Accelerated Training ,https://youtu.be/__xQw60y200,Tunadorable,31000,23:02
132,FlashAttention - Tri Dao | Stanford MLSys #67 ,https://youtu.be/gMOAud7hZg4,Stanford MLSys Seminars,31000,1:17:29
133,Do we need Attention? - Linear RNNs and State Space Models (SSMs) for NLP ,https://youtu.be/dKJEpOtVgXc,Sasha Rush 🤗,31000,1:17:29
134,The AI Bubble: Will It Burst- and What Comes After? ,https://youtu.be/91SK90SahHc,Machine Learning Street Talk,31000,3:42:37
135,AWS re:Invent 2020: How to create fully automated ML workflows with Amazon SageMaker Pipelines ,https://youtu.be/W7uabCTfLrg,AWS Events,30000,3:42:37
136,Griptape: Create Customisable Multi AI Agents from Scratch ,https://youtu.be/AEcztigpnc0,Mervin Praison,30000,1:07:43
137,Stanford CS224N NLP with Deep Learning | 2023 | Lecture 16 - Multimodal Deep Learning- Douwe Kiela ,https://youtu.be/5vfIT5LOkR0,Stanford Online,30000,1:07:43
138,KL Divergence - CLEARLY EXPLAINED! ,https://youtu.be/9_eZHt2qJs4,Kapil Sachdeva,29000,49:53
139,Why I'm Staying Away from Crew AI: My Honest Opinion ,https://youtu.be/U4uBHs0gym0,Data Centric,29000,49:53
140,What is an LLM Router? ,https://youtu.be/V_K6PCmdtRg,Sam Witteveen,29000,14:27
141,LoRA: Low-Rank Adaptation of Large Language Models - Explained visually + PyTorch code from scratch ,https://youtu.be/PXWYUTMt-AU,Umar Jamil,29000,14:27
142,Step ,https://youtu.be/RWo4GDTZIsE,Underfitted,29000,8:41
143,How 1 Bit LLMs Work ,https://youtu.be/MXWlB9nDAFU,Oxen,28000,8:41
144,Multi-modal RAG: Chat with Docs containing Images ,https://youtu.be/Rg35oYuus-w,Prompt Engineering,28000,24:30
145,Building AI Agents from Scratch- Simplified ,https://youtu.be/QKNVPHm3G70,Data Centric,28000,24:30
146,RoPE (Rotary positional embeddings) explained: The positional workhorse of modern LLMs ,https://youtu.be/GQPOtyITy54,DeepLearning Hero,28000,1:25:54
147,PydanticAI - The NEW Agent Builder on the Block ,https://youtu.be/UnH7S5044GA,Sam Witteveen,28000,1:25:54
148,Your Own Llama 2 API on AWS SageMaker in 10 min! Complete AWS- Lambda- API Gateway Tutorial ,https://youtu.be/3y_TcDNC0HE,Rob Shocks,28000,8:41
149,Adding Agentic Layers to RAG ,https://youtu.be/3y_TcDNC0HE,AI User Group,28000,8:41
150,Fast LLM Serving with vLLM and PagedAttention ,https://youtu.be/aQ4yQXeB1Ss,Anyscale,28000,28:41
151,From RAG to Knowledge Assistants ,https://youtu.be/5ZlavKF_98U,LlamaIndex,28000,28:41
152,Building open source LLM agents with Llama 3 ,https://youtu.be/F3wzKiJcX1E,LangChain,27000,37:17
153,Fine-Tune Llama 3 Model on Custom Dataset - Step-,https://youtu.be/j2OAeeujQ9M,Fahd Mirza,27000,37:17
154,Semantic Chunking for RAG ,https://youtu.be/BA9kcVofRNI,James Briggs,27000,22:10
155,Reflection Agents ,https://youtu.be/BA9kcVofRNI,LangChain,27000,22:10
156,Self-reflective RAG with LangGraph: Self-RAG and CRAG ,https://youtu.be/TcRRfcbsApw,LangChain,27000,13:14
157,Why the world NEEDS Kolmogorov Arnold Networks ,https://youtu.be/v5ymBTXNqtk,ThatMathThing,26000,13:14
158,9-End To End Powerful Document Q&amp;A Chatbot using Llama3-Langchain and Groq API ,https://youtu.be/pbAd8O1Lvm4,Krish Naik,26000,18:14
159,MIT EI seminar- Hyung Won Chung from OpenAI. &quot;Don't teach. Incentivize.&quot; ,https://youtu.be/vzUkThsQa9E,Hyung Won Chung,26000,18:14
160,Building Enterprise AI Apps with Multi-Agent RAG Systems (MARS) | TechCrunch Disrupt 2024 ,https://youtu.be/-PSq_ilkvwI,TechCrunch,26000,25:48
161,12-000 Dimensions of Meaning: How I Finally Understood LLM Attention ,https://youtu.be/kYWUEV_e2ss,Bits of Chris,26000,25:48
162,DSPy: MOST Advanced AI RAG Framework with Auto Reasoning and Prompting ,https://youtu.be/Tvr7Ar_bsIA,Mervin Praison,26000,25:37
163,Forget CrewAI &amp; AutoGen- Build CUSTOM AI Agents! ,https://youtu.be/WWs_X6RZqow,Data Centric,26000,25:37
164,Contextual Retrieval with Any LLM: A Step-,https://youtu.be/6rN9ozzdT3A,Prompt Engineering,26000,15:34
165,Deep Dive: Optimizing LLM inference ,https://youtu.be/CV1YgIWepoI,Julien Simon,26000,15:34
166,Lessons Learned on LLM RAG Solutions ,https://youtu.be/6efwN_US-zk,Prolego,25000,5:46:05
167,What is a vector database? Why are they critical infrastructure for #ai #applications? ,https://youtu.be/hMs8VNRy5Ys,Pinecone,25000,5:46:05
168,Retrieval-Augmented Generation chatbot- part 1: LangChain- Hugging Face- FAISS- AWS ,https://youtu.be/Y9qn4XGH1TI,Julien Simon,25000,2:42:55
169,LLM Chronicles #6.3: Multi-Modal LLMs for Image- Sound and Video ,https://youtu.be/wc3Lh-eiNBM,Donato Capitella,25000,2:42:55
170,How to evaluate an LLM-powered RAG application automatically. ,https://youtu.be/7kDaMz3Xnkw,Underfitted,25000,21:10
171,Complete DSPy Tutorial - Master LLM Prompt Programming in 8 amazing examples! ,https://youtu.be/_sGwL6RAsUc,Neural Breakdown with AVB,25000,21:10
172,This AI can control your computer! HUGE updates from Claude AI ,https://youtu.be/ZPX3W77h_1E,AI Search,25000,28:32
173,LangGraph Template: Multi-Agent RAG Research ,https://youtu.be/_ROckQHGHsU,LangChain,25000,28:32
174,Building News AI Agents Using CrewAI And Google Gemini Pro LLM Models ,https://youtu.be/mILNMFDgVf8,Krish Naik,25000,47:08
175,Chat and RAG with Tabular Databases Using Knowledge Graph and LLM Agents ,https://youtu.be/JLDLANs_m_w,Farzad Roozitalab (AI RoundTable),25000,47:08
176,The Reparameterization Trick ,https://youtu.be/07vd9dWYjyI,ML &amp; DL Explained,24000,32:42
177,End To End Document Q&amp;A RAG App With Gemma And Groq API ,https://youtu.be/3NP1llvtrbI,Krish Naik,24000,32:42
178,Make Your RAG Agents Actually Work! (No More Hallucinations) ,https://youtu.be/vy8q-WnHa9A,Leon van Zyl,24000,26:29
179,Building a Generative UI App With LangChain Python ,https://youtu.be/LOUaom9HZIg,LangChain,24000,26:29
180,Creating APIs For Machine Learning Models with FastAPI ,https://youtu.be/OejuvdyN_U8,NeuralNine,24000,4:57
181,Graph RAG with Ollama - Save $$$ with Local LLMs ,https://youtu.be/d3uoLbfBPkw,Prompt Engineering,24000,4:57
182,Get Started with Qdrant Vector Database: Build your First RAG (Part 1) ,https://youtu.be/5PgqzVG9SCk,AI Anytime,24000,58:15
183,8-Building Gen AI Powered App Using Langchain And Huggingface And Mistral ,https://youtu.be/_XOCAVsr3KU,Krish Naik,23000,58:15
184,A little guide to building Large Language Models in 2024 ,https://youtu.be/7DStwsEj7rA,ThomWolf,23000,46:23
185,RAG from Scratch without any Frameworks ,https://youtu.be/RZ2Vu8z-P1Q,Prompt Engineering,23000,46:23
186,ORPO: Monolithic Preference Optimization without Reference Model (Paper Explained) ,https://youtu.be/RZ2Vu8z-P1Q,Yannic Kilcher,23000,28:03
187,How to Use Hugging Face Inference API ,https://youtu.be/2-SPH9hIKT8,Fahd Mirza,22000,28:03
188,New in Python 3.13: TypeIs ,https://youtu.be/bmduzd1oY7U,Indently,22000,25:18
189,Which Quantization Method is Right for You? (GPTQ vs. GGUF vs. AWQ) ,https://youtu.be/52kMBrAI_IM,Maarten Grootendorst,22000,25:18
190,How to Deploy ML Solutions with FastAPI- Docker- &amp; AWS ,https://youtu.be/85FVwWPg63Q,Shaw Talebi,22000,9:29
191,OpenAI's Whisper Model Explained ,https://youtu.be/FdshdE-5D1U,What's AI by Louis-François Bouchard,22000,9:29
192,Generative AI Project Lifecycle-GENAI On Cloud ,https://youtu.be/mNE_d-C82lI,Krish Naik,22000,2:12:00
193,Still Looking at Text-to-SQL? You're OUT! It's Now RAG2SQL! (Step-,https://youtu.be/pJ_nCklQ65w,TwoSetAI,21000,2:12:00
194,Jay Alammar on LLMs- RAG- and AI Engineering ,https://youtu.be/uFOkMme19Zs,Machine Learning Street Talk,21000,54:36
195,Crawl4AI: The Ultimate AI Website Scraping Guide ,https://youtu.be/mnRPmB547G0,Mervin Praison,21000,54:36
196,Understanding How Vector Databases Work! ,https://youtu.be/KSbxwbLkhCQ,The ML Tech Lead!,21000,14:34
197,SpaceByte: Deleting Tokenization from Large Language Modeling ,https://youtu.be/KMSa5CccEEQ,Tunadorable,21000,14:34
198,5 Classic Noob Mistakes In Python ,https://youtu.be/KAvuVUh0XU8,Indently,21000,3:04:11
199,LLM Evaluation With MLFLOW And Dagshub For Generative AI Application ,https://youtu.be/035I2WKj5F0,Krish Naik,21000,3:04:11
200,Stop Losing Context! How Late Chunking Can Enhance Your Retrieval Systems ,https://youtu.be/nu9lBnyRjos,Prompt Engineering,21000,10:05
201,Gemma 2 - Local RAG with Ollama and LangChain ,https://youtu.be/z9ctmh-hM5I,Sam Witteveen,21000,10:05
202,Step-By-Step Advanced CrewAI Setup 🤖 ,https://youtu.be/VCwk0Xk1oR0,Matthew Berman,20000,29:24
203,Important Playlist To Cover For Learning Generative AI On AWS And Azure Cloud ,https://youtu.be/Hj7PuK1bMZU,Krish Naik,20000,29:24
204,ColPali: Vision-Based RAG System For Complex Documents ,https://youtu.be/daZOrbMs61I,Prompt Engineering,20000,30:49
205,Vector Databases - Master the Core of AI in 1 Hour [Mini-course] ,https://youtu.be/KAsrbqJ8yas,VinciBits,20000,30:49
206,CICD Pipeline | DevOps Tutorial with Project | CI CD Pipeline using AWS | DevOps CI CD Project | K8S ,https://youtu.be/MbS6uMvuXyQ,Virtual TechBox,20000,25:47
207,Mesop: Google's UI Framework for Building Web Application ,https://youtu.be/DI9Q60T_054,Prompt Engineering,20000,25:47
208,Optimization of LLM Systems with DSPy and LangChain/LangSmith ,https://youtu.be/jbLa0KBW-jY,LangChain,20000,43:51
209,Agentic RAG: Make Chatting with Docs Smarter ,https://youtu.be/TY6hW7fecuI,Prompt Engineering,20000,43:51
210,Build Awesome Web Apps &amp; Dashboards with Python! (Full Shiny for Python Course) ,https://youtu.be/IYpsbwJmN7c,Keith Galli,20000,15:35
211,How to Choose a Vector Database ,https://youtu.be/4EXOmWeqXRc,Pinecone,20000,15:35
212,Try this Before RAG. This New Approach Could Save You Thousands! ,https://youtu.be/QQAkXHRJcZg,Prompt Engineering,20000,45:39
