,title,link,channel,views,length
21,Building a LangGraph ReAct Mini Agent ,https://youtu.be/pEMhPBQMNjg,Sam Witteveen,17000,1:16:01
22,AI Agents with Small CPU-based LLMs with LLMWare (step ,https://youtu.be/aWZFrTDmMPc,llmware,2400,14:54
23,Custom Named Entity Recognition (NER) Open Source NER Annotator + spaCy | NLP Python ,https://youtu.be/mmCmqOWHC5A,1littlecoder,31000,14:54
24,Matryoshka Embeddings with Aditya Kusupati- Zach Nussbaum- and Zain Hasan - Weaviate Podcast #89! ,https://youtu.be/-0m2dZJ6zos,Weaviate • Vector Database,1900,20:32
25,Unadjusted Langevin Algorithm | Generative AI Animated ,https://youtu.be/m0OTso2Dc2U,Deepia,9500,20:32
26,Byte Latent Transformers spelled out - Why LLMs are about to get a whole lot smarter! ,https://youtu.be/hSJ-ZKBydXU,Neural Breakdown with AVB,4700,1:07:19
27,Live Coding: Intro to WebGPU with Python ,https://youtu.be/sqKqqBKUFvU,Sasha Rush 🤗,922 ,1:07:19
28,How AgentOps Enables Observability ,https://youtu.be/seSIOfBLh6w,MLOps.community,299 ,26:19
29,The Best Agent Framework Has Arrived (Coding Tutorial for PydanticAI w/ OpenAI- Ollama- AzureOpenAI) ,https://youtu.be/xVe87QpNE80,AI Software Developers,10000,26:19
30,[Paper Reading] Large Concept Models ,https://youtu.be/El1xxnn7074,SupportVectors,600 ,10:13
31,Label Studio: The Easiest Way To Annotate Your Datasets ,https://youtu.be/R1ozTMrujOE,NeuralNine,4500,10:13
32,Why Pydantic AI is the Future of AI Agents ,https://youtu.be/YRYxsb_VLhI,MLOps.community,8200,39:56
33,Autonomous Multi Agent AI Systems ,https://youtu.be/439p9a1rkDI,MLOps.community,295 ,39:56
34,LlamaIndex Sessions: 12 RAG Pain Points and Solutions ,https://youtu.be/EBpT_cscTis,LlamaIndex,16000,19:06
35,Learn How to Build a Custom Named Entity Recognition (NER) model using spacy. #nlp #ner #spacy ,https://youtu.be/YLQvVpCXpbU,Pradip Nichite,50000,19:06
36,GLiNER - Best Model for Named Entity Recognition - Run in Google Colab ,https://youtu.be/VUkpZ4wzPMI,Fahd Mirza,1000,27:24
37,Build a Powerful NER Model with Hugging Face Transformers | Fine-Tuning DistilBERT For NER Dataset ,https://youtu.be/o5gcP9AmCfk,AI with Noor,287 ,27:24
38,Best way to do Named Entity Recognition in 2024 with GliNER and spaCy - Zero Shot NER ,https://youtu.be/kPOtaXk-K-0,Python Tutorials for Digital Humanities,9200,13:31
39,Custom NER with spaCy v3 Tutorial | Free NER Data Annotation | Named Entity Recognition Tutorial ,https://youtu.be/p_7hJvl7P2A,1littlecoder,34000,13:31
40,Train Custom NER with Spacy v3.0 ,https://youtu.be/p_7hJvl7P2A,Deepak John Reji,34000,58:06
41,Improve RAG Retrieval ,https://youtu.be/9mXoGxAn6pM,Hands-on AI ,935 ,58:06
42,Does Fine Tuning Embedding Models Improve RAG? ,https://youtu.be/IMOt16xpgrM,Adam Lucek,2500,14:47
43,Best of 2024 in Agents (from #1 on SWE-Bench Full- Prof. Graham Neubig of OpenHands/AllHands) ,https://youtu.be/IMOt16xpgrM,Latent Space,7500,14:47
44,NEW Knowledge Graph based RAG: SimGRAG (no training) ,https://youtu.be/hztWQcoUbt0,Discover AI,6700,8:15
45,Implementing Agentic RAG using Elasticsearch &amp; Langchain ,https://youtu.be/B6PKVZq2qqo,Official Elastic Community,529 ,8:15
46,Building a Domain Specific GenAI Chatbot with Serverless • Eric Johnson • GOTO 2024 ,https://youtu.be/aPsfAkrkma0,GOTO Conferences,1100,28:43
47,NeMo Guardrails - Tame your LLM without Prompt Engineering ,https://youtu.be/yM_I_15n6yo,Coding Crash Courses,6400,28:43
48,Byte Latent Transformer: Patches Scale Better Than Tokens (Paper Explained) ,https://youtu.be/bhxcZaiPsyo,Yannic Kilcher,29000,1:12:15
49,Building Agentic RAG Systems: Hands-On Tutorial! ,https://youtu.be/3DfV6URqrZA,Pavan Belagatti,1400,1:12:15
50,Inside OpenCoder: The Data and Cookbook ,https://youtu.be/loaTGpqfctI,Oxen,355 ,19:35
51,847: AI Engineering 101 — with Ed Donner ,https://youtu.be/1hDJ52N4HeM,Super Data Science: ML &amp; AI Podcast with Jon Krohn,588 ,19:35
52,Chat with Multiple/Large SQL and Vector Databases using LLM agents (Combine RAG and SQL-Agents) ,https://youtu.be/DIHLRNYIFQA,Farzad Roozitalab (AI RoundTable),17000,36:55
53,How to Combine Vector Search and SQL for RAG ,https://youtu.be/zsjhqFyENgE,Johannes Jolkkonen | Funktio AI,3400,36:55
54,OpenAI Whisper: Robust Speech Recognition via Large-Scale Weak Supervision | Paper and Code ,https://youtu.be/xsCedrNP9w8,Aleksa Gordić - The AI Epiphany,38000,1:59:35
55,Vision Language Models: PaLI-3 and COMM ,https://youtu.be/TTvvQIeajOM,hu-po,4500,1:59:35
56,How to Evaluate LLM Performance ,https://youtu.be/AwJf8aQfChE,Trelis Research,999 ,49:48
57,Lucas Beyer - Sigmoid Loss for Language Image Pre-Training ,https://youtu.be/446QYqELoIs,Cohere,2500,49:48
58,Coding a Multimodal (Vision) Language Model from scratch in PyTorch with full explanation ,https://youtu.be/HgUnv_c6gOM,Umar Jamil,55000,17:12
59,Building a Multimodal Knowledge Assistant with Jerry Liu- CEO of LlamaIndex ,https://youtu.be/Nk9YnMHB6hU,Samsara,396 ,17:12
60,Outperform Every Area Of Your Life (+2h Animation) ,https://youtu.be/vAmKB7iPkWw,Outperform,235000,1:05:58
61,How To Make Your AI Agents Work (Better Than o1?) ,https://youtu.be/hpr6aIREYHQ,Yaron Been,1800,1:05:58
62,AI Hard Parts: LLMs and Embeddings Workshop ,https://youtu.be/S7RFQfClRF4,Codesmith,1800,20:26
63,Pydantic AI Tutorial: Build Agents to Analyze Mobile App Reviews in Python ,https://youtu.be/P9FqFFV1sFk,Venelin Valkov,2700,20:26
64,Tokenisation is NP-Complete ,https://youtu.be/Om97d7VgfjU,Arxiv Papers,50 ,22:48
65,A Survey on LLM Inference-Time Self-Improvement ,https://youtu.be/v02KEiLK1iE,Arxiv Papers,101 ,22:48
66,Fine-Tuning LLMs for RAG: Boost Model Performance and Accuracy ,https://youtu.be/X3Pzd7X3yqQ,What's AI by Louis-François Bouchard,1000,14:41
67,Byte Latent Transformer (BLT) ,https://youtu.be/PMUPCXz2Pzc,AI Papers Academy,7000,14:41
68,Efficient LLM Inference (vLLM KV Cache- Flash Decoding &amp; Lookahead Decoding) ,https://youtu.be/CWTSImmqcvQ,Noble Saji Mathews,6600,37:57
69,CTO explains GraphRAG - How to increase ACCURACY of LLM Systems using Graph and Vector Databases #16 ,https://youtu.be/HuEgzyNOg7Y,AI Portfolio - ML &amp; AI Podcast with Mark Moyou,521 ,37:57
70,Build Your First RAG Application with Langflow ,https://youtu.be/yVXtLTcdO1Q,Ido Evergreen,709 ,21:29
71,Retrieval-Augmented Generation chatbot- part 2 - LangChain- Hugging Face- OpenSearch- AWS ,https://youtu.be/8oVvcaNPVrE,Julien Simon,7600,21:29
72,Retrieval-Augmented Generation chatbot- part 1: LangChain- Hugging Face- FAISS- AWS ,https://youtu.be/1R0Hxh5Z874,Julien Simon,25000,8:21
73,Deep Dive: Quantizing Large Language Models- part 2 ,https://youtu.be/x5SYNpfK4H0,Julien Simon,1800,8:21
74,Deep Dive: Quantizing Large Language Models- part 1 ,https://youtu.be/7kDaMz3Xnkw,Julien Simon,18000,47:28
75,Deep dive - Better Attention layers for Transformer models ,https://youtu.be/fXBBwCIA0Ds,Julien Simon,11000,47:28
76,The KL Divergence : Data Science Basics ,https://youtu.be/kw7S-3s50uk,ritvikmath,54000,5:01
77,KL Divergence - CLEARLY EXPLAINED! ,https://youtu.be/2TT384U4vQg,Kapil Sachdeva,30000,5:01
78,How To Reduce LLM Decoding Time With KV-Caching! ,https://youtu.be/q0AkK8aYbLY,The ML Tech Lead!,434 ,23:51
79,Generative Latent Space Reasoning ,https://youtu.be/9_eZHt2qJs4,hu-po,2900,23:51
80,Unleashing Unconstrained News Knowledge Graphs to Combat Misinformation // Robert Caulk // #279 ,https://youtu.be/sNv5jpAwkcU,MLOps.community,185 ,14:56
81,Fine Tune Qwen 2 VL With Your Data ,https://youtu.be/YhrwYZ3Nsio,Mosleh Mahamud,3600,14:56
82,LLMs | Multimodal Models-I | Lec17.1 ,https://youtu.be/pF8zTI867EI,LCS2,885 ,15:54
83,LLM Chronicles #6.3: Multi-Modal LLMs for Image- Sound and Video ,https://youtu.be/tTxrPWJqSw4,Donato Capitella,25000,15:54
84,Stanford CS224N NLP with Deep Learning | 2023 | Lecture 16 - Multimodal Deep Learning- Douwe Kiela ,https://youtu.be/IXp3P1MPB0Q,Stanford Online,30000,26:04
85,The Open Source AI Revolution Begins Now... (with Tobi Fankhänel) ,https://youtu.be/_sGwL6RAsUc,Developer Voices,6800,26:04
86,How Do You Get AI Into Production? (with Adi Polak) ,https://youtu.be/5vfIT5LOkR0,Developer Voices,602 ,51:25
87,Accelerating scientific discovery with AI ,https://youtu.be/yqtKK2KfXls,Vetenskapsakademien,39000,51:25
88,Efficient LLM Inference with SGLang- Lianmin Zheng- xAI ,https://youtu.be/q84PBm6Yt7A,AMD Developer Central,508 ,18:42
89,How to Make LLM Give You Exactly What You Want - Prompt Engineering ,https://youtu.be/yxAJohm0l_g,Patralekh Satyam,2200,18:42
90,How to Build Hybrid Search Apps with Milvus 2.5 ,https://youtu.be/Ny4xxErgFgQ,Zilliz,366 ,26:54
91,How a Transformer works at inference vs training time ,https://youtu.be/BfgmvZQcIsI,Niels Rogge,59000,26:54
92,Deep Dive: Optimizing LLM inference ,https://youtu.be/ErdV71K-Sbw,Julien Simon,26000,43:39
93,Byte Latent Transformer - BLT explained (Entropy of Next Byte- META) ,https://youtu.be/IGu7ivuy1Ag,Discover AI,4900,43:39
94,LightRAG &amp; LongRAG Explained: Cutting-Edge RAG Techniques in AI ,https://youtu.be/hMs8VNRy5Ys,Data Heroes,1900,18:12
95,Stanford CS25: V3 I Retrieval Augmented Language Models ,https://youtu.be/KZfGgmtQFh0,Stanford Online,175000,18:12
96,Using Vector Databases for Multimodal Embeddings and Search - Zain Hasan - NDC London 2024 ,https://youtu.be/VGvsWCrpxy4,NDC Conferences,2800,36:15
97,LLM and Vector Databases: Concepts- Architectures- and Examples - Sam Partee ,https://youtu.be/mE7IDf2SmJg,Optimized AI Conference,768 ,36:15
98,Index 2024 Talk: Vector Search and the FAISS Library ,https://youtu.be/2O81YU_VHDc,Rockset,1300,46:15
99,Build your own Vector Store from Scratch: Vector Store/DB 101 ,https://youtu.be/zEX3xVxSqqM,AI Anytime,10000,46:15
100,Optimizing Vector Databases With Indexing Strategies ,https://youtu.be/jIn2ElPSyUc,neptune_ai,866 ,54:45
101,OpenAI CLIP model explained ,https://youtu.be/9fScWrfmICc,Machine Learning Studio,6500,54:45
102,OpenAI CLIP: ConnectingText and Images (Paper Explained) ,https://youtu.be/gM_7DbppaaI,Yannic Kilcher,139000,1:09:03
103,Local Retrieval Augmented Generation (RAG) from Scratch (step ,https://youtu.be/jXD6O93Ptks,Daniel Bourke,137000,1:09:03
104,The Single TOP AI Agent Library for 2025 You Need to Know ,https://youtu.be/T9XSU0pKX2E,TwoSetAI,2100,1:36:39
105,On-Prem #agents with LangGraph Platform ,https://youtu.be/qN_2fnOPY-M,AI Makerspace,849 ,1:36:39
106,Byte Latent Transformer: Patches Scale Better Than Tokens ,https://youtu.be/eNEYy0BDfsM,Gabriel Mongaras,1600,33:49
107,Goal Oriented Retrieval Agents // Zoe Weil ,https://youtu.be/hOFCP4xG1I8,MLOps.community,440 ,33:49
108,RAG Evaluation Sucks: Here's a Totally New Way to Do It - e17 RAG Masters ,https://youtu.be/NzMDCXT5ZcE,EyeLevel,277 ,1:02:42
109,Multimodal RAG: A Comprehensive Guide to the Newest AI Approaches and Applications ,https://youtu.be/cJ_sNYes9CA,EyeLevel,572 ,1:02:42
110,Paco Nathan's Graph Power Hour: Understanding Graph Rag ,https://youtu.be/cJ_sNYes9CA,Senzing,396 ,1:59:32
111,17 Python Libraries Every AI Engineer Should Know ,https://youtu.be/fC6Jybh96Y4,Dave Ebbelaar,15000,1:59:32
112,Meta's Game-Changer: Large Concept Model (LCM) is Redefining AI - Sree's AI Mastery on ChatGPT- LLM ,https://youtu.be/ZetGV7gtyQw,TechieTalksAI -  Schogini,1000,34:23
113,AI Agents Tutorial For Beginners ,https://youtu.be/8HxOWa7myYQ,codebasics,92000,34:23
114,LLM Distillation and Compression ,https://youtu.be/p4G0coRey9w,MLOps.community,237 ,59:57
115,Is More Really Better  Delve Into Document Strategy ,https://youtu.be/D1wnQPJJiEc,MLOps.community,67 ,59:57
116,New Video AI ,https://youtu.be/EUey9L9sgzE,Discover AI,1700,5:46:05
117,845: Tech is Our New Religion And It Needs Reformation — with Greg Epstein ,https://youtu.be/PYU1uX5l29c,Super Data Science: ML &amp; AI Podcast with Jon Krohn,217 ,5:46:05
118,What are LLM Function Calls ? ,https://youtu.be/eEvramjyy-w,New Machina,554 ,50:32
119,Monolithic AI vs Modular AI ,https://youtu.be/OHy5VithNKc,Discover AI,2300,50:32
120,Mind Blowing Fact  More Docs Boosts Performance! ,https://youtu.be/JOIZaTxTFjI,MLOps.community,126 ,1:59:08
121,Writing Detailed Research Reports Using Gemini 1.5 Pro with Deep Research ,https://youtu.be/Nh6qoBnreBc,Automata Learning Lab,590 ,1:59:08
122,LLM Few shot In-context Learning V.S. Fine-tuning ,https://youtu.be/5e18nTD1aP8,YanAITalk,194 ,21:41
123,Meta AI Introduces Byte Latent Transformer (BLT): A Tokenizer-Free Model ,https://youtu.be/dYeTlGZ7ltU,Fahd Mirza,871 ,21:41
124,Amateurs CAN do LLM research - but also- critiques are valuable ,https://youtu.be/5RDuLAPOKJ4,Tunadorable,1400,1:52:32
125,LLM-Based Routing: Connect Directly to APIs with LangChain ,https://youtu.be/3NBp_us1Lww,Coding Crash Courses,631 ,1:52:32
126,12-000 Dimensions of Meaning: How I Finally Understood LLM Attention ,https://youtu.be/ffDJb59lFck,Bits of Chris,28000,22:49
127,Huge Mistakes ,https://youtu.be/ffDJb59lFck,Discover AI,2500,22:49
128,Reverse Thinking Makes LLMs Stronger Reasoners ,https://youtu.be/1hEI_yIkIl0,Arxiv Papers,174 ,18:14
129,Better RAG with ColBERT : Contextualized late interactions ,https://youtu.be/pXy8drhN-tQ,Aritra Sen,179 ,18:14
130,Enhanced QwQ 32B: Advancing QwQ Logic &amp; Code (Easy) ,https://youtu.be/WWs_X6RZqow,Discover AI,1900,23:43
131,How AI Agents Are Transforming Data Analytics ,https://youtu.be/QLFXKZRua5U,MLOps.community,364 ,23:43
132,The Future of AI: Long-Context RAG ,https://youtu.be/igrS7a31nN8,MLOps.community,166 ,12:46
133,AI Agents: The Future of Productivity- or Just a Fad? ,https://youtu.be/sYaPahScDN4,MLOps.community,554 ,12:46
134,RAGLite - Python Toolkit for RAG - Install Locally ,https://youtu.be/_MSreb1Jglc,Fahd Mirza,1500,10:07
135,Techniques for Optimizing Search in RAG Systems ,https://youtu.be/tYgoXQPHtlw,What's AI by Louis-François Bouchard,581 ,10:07
136,841: AI Vision- Agents and Business Value — with Andrew Ng ,https://youtu.be/YK18P52ab-k,Super Data Science: ML &amp; AI Podcast with Jon Krohn,12000,45:44
137,Kolmogorov-Arnold Networks (KANs) - What are they and how do they work? ,https://youtu.be/mmW_1ok3JW0,Serrano.Academy,6600,45:44
138,Better Chatbots with Semantic Routes ,https://youtu.be/mEmUN4lgpaU,James Briggs,2600,1:42:31
139,LangGraph Template: Multi-Agent RAG Research ,https://youtu.be/tSyDodhNE-A,LangChain,25000,1:42:31
140,FINALLY- this AI agent actually works! ,https://youtu.be/m9ccaNDS-LI,AI Search,280000,34:22
141,We’re Using AI Agents at Work (and it’s amazing) ,https://youtu.be/myFtp5zMv8U,MLOps.community,2500,34:22
142,The Future of Healthcare: AI is Here ,https://youtu.be/uCVRfRVNRHQ,MLOps.community,284 ,21:23
143,How AI Agents Will Change Customer Support ,https://youtu.be/JLDLANs_m_w,MLOps.community,164 ,21:23
144,PydanticAI - The NEW Agent Builder on the Block ,https://youtu.be/XeWZIzndlY4,Sam Witteveen,30000,24:07
145,PydanticAI: How To Code New &quot;Safe&quot; AI Agents ,https://youtu.be/mVo_l9m9R1s,Discover AI,2900,24:07
146,Pydantic AI: Build Production Grade Applications - NEW AI Agent Builder Framework! ,https://youtu.be/GhJZrq1GycM,WorldofAI,8100,27:13
147,Revolutionize Document Retrieval with THIS Vision Language Model Hack - Session 2 ,https://youtu.be/xjqKwLgr_ZM,TwoSetAI,16000,27:13
148,[Paper Reading] Differential Transformer ,https://youtu.be/UnH7S5044GA,SupportVectors,73 ,40:28
149,Report mAIstro: Multi-agent research and report writing ,https://youtu.be/P96ShOsv5Ls,LangChain,13000,40:28
150,LlamaParse: Parsing the document using MultiModal LLMs Anthropic and  OpenAI ,https://youtu.be/SSVVYylLiLw,LlamaIndex,662 ,40:54
151,Building Reliable AI Agents with Predictive ML—No LLMs Required ,https://youtu.be/ZWtP7I-NfFI,AI User Group,462 ,40:54
152,Smarter Memory with Semantic Search in LangGraph ,https://youtu.be/i0pHvb7aSaA,LangChain,5000,18:14
153,How to use Google PaliGemma 2 vision models ,https://youtu.be/wSxZ7yFbbas,Data Science in your pocket,528 ,18:14
154,RAGChecker - Tool for For Diagnosing RAG Pipeline - Install Locally ,https://youtu.be/ueP-C_eTxTg,Fahd Mirza,371 ,11:35
155,CEO of Stack Overflow shares Knowledge as a Service ,https://youtu.be/vgT8Gp_wsSY,MLOps.community,160 ,11:35
156,Why Planning is the New Search ,https://youtu.be/HfJ4h380J_U,MLOps.community,293 ,12:13
157,How to Make AI Agents that ACTUALLY WORK ,https://youtu.be/H6JNEVQc0tw,MLOps.community,3500,12:13
158,NVILA: Efficient Frontier Visual Language Models ,https://youtu.be/zTlayCrYevE,Arxiv Papers,107 ,2:01:53
159,How to Build an Accuracy Flywheel for your LLM RAG Apps ,https://youtu.be/rlVKkMqWrFg,Zilliz,166 ,2:01:53
160,Small Models- Smarter Learning: ICL ,https://youtu.be/_U5ovDn50mw,Discover AI,1900,1:15:25
161,Navigation World Models ,https://youtu.be/3y17VO3C8jo,Arxiv Papers,113 ,1:15:25
162,NEURAL NETWORKS ARE WEIRD! - Neel Nanda (DeepMind) ,https://youtu.be/wnYr3qRIshY,Machine Learning Street Talk,67000,8:26
163,Multimodal RAG: A Beginner-friendly Guide (with Python Code) ,https://youtu.be/IUkFqVbdtBY,Shaw Talebi,3400,8:26
164,Amazon Drops RefChecker - Identify Hallucinations in LLMs - Install Locally ,https://youtu.be/G_Z3dhsCbgM,Fahd Mirza,532 ,46:10
165,Scaling AI Reasoning: MCTS in ICL for Small LM ,https://youtu.be/q_w6mBrgpDo,Discover AI,2500,46:10
166,mPLUG DocOwl - OCR-Free Document Understanding Model - Install Locally ,https://youtu.be/YpFaPKOeNME,Fahd Mirza,1700,23:52
167,Transformers Struggle to Learn to Search ,https://youtu.be/Y7pNmocrmi8,Arxiv Papers,116 ,23:52
168,Langflow Tutorial: Build No-Code AI Agents and RAGs ,https://youtu.be/ADRACiy05gI,Pradip Nichite,2800,1:18:23
169,Multimodal RAG with ColPali for complex document types ,https://youtu.be/bSLc-dhn9vg,Aritra Sen,333 ,1:18:23
170,Hugging Face Cofounder on AI Agents- LLMs and OpenSource ,https://youtu.be/sg6xlrX45EA,MLOps.community,785 ,48:04
171,How a Purpose-Built Database for Multimodal AI Can Save You Time and Money? ,https://youtu.be/8LOT2RQ_L38,AI User Group,84 ,48:04
172,How Vision LLMs Reasoning: Inside LLaVa CoT ,https://youtu.be/qaEVUhoKS8M,Oxen,233 ,47:50
173,Microsoft TinyTroupe: Create Persona-Based AI Agents ,https://youtu.be/pRxjijrygSE,AI Anytime,1700,47:50
174,SDS 843: Safe- Fast and Efficient AI — with Protopia’s Dr. Eiman Ebrahimi ,https://youtu.be/8fw5-Xfk6WQ,Super Data Science: ML &amp; AI Podcast with Jon Krohn,374 ,29:02
175,New AI Discovery: Phase Transition in Learning (no fine-tuning) ,https://youtu.be/0-YGZ1-1Aso,Discover AI,13000,29:02
176,Safety Alignment Should be Made More Than Just a Few Tokens Deep (Paper Explained) ,https://youtu.be/IWKzLayUBdU,Yannic Kilcher,9600,24:37
177,Exploring JSON Mode with LlamaParse ,https://youtu.be/38F44Icg0UY,LlamaIndex,649 ,24:37
178,Build production-ready AI Agents with Qdrant and n8n ,https://youtu.be/vjk93I5LOQo,Qdrant - Vector Database &amp; Search Engine,3200,24:43
179,AI's Next Frontier // Aditya Naganath // MLOps Podcast #277 ,https://youtu.be/f_z-dAQb3vw,MLOps.community,154 ,24:43
180,Why Build Enterprise RAG with Postgres? ,https://youtu.be/-r0XPC7TLzY,Trelis Research,1700,44:12
181,Maximize Your Productivity with LLMs: Task Utility Explained ,https://youtu.be/1Qw4zeK2_qU,MLOps.community,189 ,44:12
182,Building Reliable Agents // Eno Reyes ,https://youtu.be/_BQTnXpuH-E,MLOps.community,351 ,49:53
183,Building Replit Agent - Hard Lessons Learned ,https://youtu.be/QWLYi-bAggY,MLOps.community,462 ,49:53
184,Best in Class Models to Power Your Image Search! ,https://youtu.be/FUm8RewMU6s,TwoSetAI,17000,36:12
185,The Kolmogorov-Arnold Theorem ,https://youtu.be/jA6AKow9pvs,Serrano.Academy,11000,36:12
186,Gemini 2.0 Flash in Action: How Multi-Modal AI is Changing Everything ,https://youtu.be/4jCkcNOQPmU,Prompt Engineering,6900,37:31
187,ICL and TTT: Adaptive Intelligence for Small LM ,https://youtu.be/RYde73eO7ok,Discover AI,2300,37:31
188,Vector Databases Explained (vs traditional databases &amp; alternatives) ,https://youtu.be/p_dDdJJAR-Y,What's AI by Louis-François Bouchard,830 ,17:21
189,Guardrails Crash Course for Beginners 🛡️🔥 ,https://youtu.be/nS2hnm0JRBk,AI Anytime,1200,17:21
190,Mamba vs Attention : Which LLM mechanism is best ? ,https://youtu.be/M4JMfVZ7LPQ,Data Science in your pocket,100 ,1:19:27
191,Forest-of-Thoughts: AI Test-Time Compute Reasoning ,https://youtu.be/zmuNud2oBbE,Discover AI,3100,1:19:27
192,Mastering data mesh- data products- and GenAI with Slalom | Amazon Web Services ,https://youtu.be/TprMWe54kZE,Amazon Web Services,651 ,57:21
193,Exploring SQLmesh ,https://youtu.be/XbriX2aYgqw,MLOps.community,599 ,57:21
194,Visual Autoregressive Modeling ,https://youtu.be/oQ_aUNq0bi4,hu-po,2300,23:29
195,AWS OnAir Dives into GitLab Duo &amp; Amazon Q feature development using simple quick commands ,https://youtu.be/4bslHbUH5xc,AWS Events,470 ,23:29
196,LCM: The Ultimate Evolution of AI? Large Concept Models ,https://youtu.be/_2Oo7G5tOgQ,Discover AI,49000,30:56
197,5 Custom Python Decorators For Your Projects ,https://youtu.be/6Ivmza-3mVM,NeuralNine,11000,30:56
198,Building an ML Platform from scratch ,https://youtu.be/-jG7S5g071Q,MLOps.community,735 ,52:52
199,AWS re:Invent 2024 - Introduction to MLOps engineering on AWS (TNC207) ,https://youtu.be/LlZPxzFrRoc,AWS Events,3300,52:52
200,Build Anything with Claude Agents- Here’s How ,https://youtu.be/y1MG0BCf3UU,David Ondrej,217000,7:35
201,Denoising Autoencoders | Deep Learning Animated ,https://youtu.be/xI4TJyd8FGk,Deepia,17000,7:35
202,Anthropic Has (Maybe) Solved a Holy Grail of Business AI ,https://youtu.be/9LxsViICsJo,The AI Daily Brief: Artificial Intelligence News,8000,12:08
203,Building AI Agents: Chat Trigger- Memory- and System/User Messages Explained [Part 1] ,https://youtu.be/SS9_DusYvus,n8n,8600,12:08
204,Cleric AI SRE: Towards Self-healing Autonomous Software // Willem Pienaar // Agents in Production ,https://youtu.be/5CmAKm1wWW0,MLOps.community,502 ,48:07
205,Software Architecture- Design Thinking &amp; Knowledge Flow • Diana Montalion &amp; Kris Jenkins • GOTO 2024 ,https://youtu.be/0V96wE7lY4w,GOTO Conferences,2400,48:07
206,Boost RAG Performances with Fine-Tuned Embedding Models ,https://youtu.be/5cZwbWVdovs,What's AI by Louis-François Bouchard,779 ,5:40:59
207,CAT4D: Create Anything in 4D with Multi-View Video Diffusion Models ,https://youtu.be/yzvLfHb0nqE,Arxiv Papers,161 ,5:40:59
208,AI-Driven Code: Navigating Due Diligence &amp; Transparency in MLOps // Matt van Itallie // Podcast #275 ,https://youtu.be/RoDQflGheHQ,MLOps.community,160 ,25:48
209,Enhancing Quality and Security in CI: Gunjan Patel ,https://youtu.be/5olb_uNB_5k,AI Engineer,1900,25:48
210,Agentic RAG with Memory || Phidata and Qdrant ,https://youtu.be/YE6-dS-80KQ,AI With Tarun,973 ,1:03:45
