,title,link,channel,views,length
25,Two-Phase Pretraining: Unlocking LLM Scalability &amp; Precision (NVIDIA- Stanford) ,https://youtu.be/PSWUr5E_OKY,Discover AI,1800,10:35
26,Meta Large Concept Models (LCMs) ,https://youtu.be/CIXDwgS8mXU,Data Science in your pocket,588 ,8:41
27,The RAG Really Ties the App Together • Jeff Vestal • GOTO 2024 ,https://youtu.be/GY-UGAsRF2g,GOTO Conferences,1100,8:41
28,#235 ColBERTv2: Effective and Efficient Retrieval via Lightweight Late Interaction ,https://youtu.be/vIGIQZmwcqo,Data Science Gems,52 ,9:42
29,GitIngest: Make GitHub repo ready for LLM ,https://youtu.be/Q2AAAVQEfOA,AI Anytime,977 ,9:42
30,LLM Course recap: LLM Evaluation (Jussi Karlgren) and RAG- Use Cases- Applications (Dmitry Kan) ,https://youtu.be/wnpbZPhlbO8,Vector Podcast,82 ,34:47
31,NER in Python: Pre-Trained &amp; Custom Models ,https://youtu.be/73UR75Lz9Lg,NeuralNine,2600,34:47
32,Dirichlet Energy Minimization Explains In-Context Learning (Harvard) ,https://youtu.be/JIz-hiRrZ2g,Discover AI,2000,21:23
33,Autonomous Software – Building Agentic Workflows with Effect | Maxwell Brown (Effect Meetup SF '24) ,https://youtu.be/ki8oJsbyNw0,Effect | TypeScript at Scale,1800,21:23
34,Matryoshka Embeddings: Is it good or is PCA enough? ,https://youtu.be/6FIpuJVKxKE,Data Science with Sanjaya,145 ,35:40
35,From Chaos to Clarity: LLM Tracing with Logfire and PydanticAI (Coding Tutorial) ,https://youtu.be/lklw59jQRKE,AI Software Developers,1300,35:40
36,Jason Wei: Scaling Paradigms for Large Language Models ,https://youtu.be/TTNT3rnuZp0,Mayur Naik,4100,1:08:50
37,Teaching AI to See: A Technical Deep-Dive on Vision Language Models with Will Hardman of Veratai ,https://youtu.be/yhpjpNXJDco,Cognitive Revolution &quot;How AI Changes Everything&quot;,15000,1:08:50
38,RAG Evaluation with RAGAS ,https://youtu.be/mLgyZ5GauhM,AI Makerspace,437 ,25:53
39,Large Reasoning Models ,https://youtu.be/bB56BaQIBm4,AI Makerspace,6500,25:53
40,NEW: Better In-Context Learning ICL- Improved RAG (Harvard) ,https://youtu.be/_FDy0ZU6y4c,Discover AI,8400,18:54
41,Don't Build AI Agents -- Do This Instead ,https://youtu.be/tTzD3boit6Y,David Hood -- Practical AI Engineering,5800,18:54
42,Deep Dive: Model Distillation with DistillKit ,https://youtu.be/MDhgXILKGQA,Julien Simon,222 ,40:45
43,Argilla from Hugging Face - What is it and Why Use It ,https://youtu.be/JE7SuP049mQ,Fahd Mirza,229 ,40:45
44,Re-Platforming Your Tech Stack // Michelle Marie Conway &amp; Andrew Baker // MLOps Podcast #281 ,https://youtu.be/BUWuId67T5g,MLOps.community,18000,32:45
45,Large Concept Models (LCMs) ,https://youtu.be/1ouSuBETkdA,AI Papers Academy,3000,32:45
46,The BEST Way to Clone Websites in 2025 ,https://youtu.be/TwLiNTYvpPo,1littlecoder,19000,13:12
47,What is interesting to an AI agent? ,https://youtu.be/FXr4FFoVfzs,Machine Learning Street Talk,3900,13:12
48,MLOps and Feature Stores in 2025 with Ben Epstein ,https://youtu.be/mw5WIDGRLnA,Featureform,2200,16:01
49,Multi Agents AI:  Simple Code w/ Smolagents ,https://youtu.be/k27BTpm8g9k,Discover AI,8100,16:01
50,What is an AI Agent?💥AI Agents Explained in 10 Mins!!! 💥 ,https://youtu.be/oqqQ64BRyJE,1littlecoder,5000,18:45
51,New - Easy to Learn - AI Agents: Smolagents (,https://youtu.be/B0OFUVgmH_0,Discover AI,1900,18:45
52,The many amazing things about Self-Attention and why they work ,https://youtu.be/tBXAwCH6rcU,Neural Breakdown with AVB,1100,8:58
53,Matryoshka Embeddings with Aditya Kusupati- Zach Nussbaum- and Zain Hasan - Weaviate Podcast #89! ,https://youtu.be/4naXLhVfeho,Weaviate • Vector Database,4100,8:58
54,Install ModernBERT Embed Locally - Great New RAG Model ,https://youtu.be/-0m2dZJ6zos,Fahd Mirza,417 ,43:51
55,Mastering LLM Inference Optimization From Theory to Cost Effective Deployment: Mark Moyou ,https://youtu.be/HcVav0IqZlk,AI Engineer,171000,43:51
56,Navigating Vector Databases: Indexing Strategies- GPU- and More ,https://youtu.be/HcVav0IqZlk,neptune_ai,4800,17:57
57,Steve Jobs talk at the 1983 International Design Conference in Aspen ,https://youtu.be/9tvJ_GYJA-o,David Krasniy,292 ,17:57
58,Compressing Large Language Models (LLMs) | w/ Python Code ,https://youtu.be/E4rNTYN3aIg,Shaw Talebi,4900,9:20
59,Paper Podcast  - LLM Pruning and Distillation ,https://youtu.be/yHB_5WmRbho,Rohan-Paul-AI,8500,9:20
60,Better not Bigger: Distilling LLMs into Specialized Models ,https://youtu.be/FLkUOkeMd5M,Snorkel AI,5000,59:12
61,Model Distillation: Same LLM Power but 3240x Smaller ,https://youtu.be/1LEIhWeQg7I,Adam Lucek,3000,59:12
62,Approximate Nearest Neighbours in FAISS: Cell Probe 101 ,https://youtu.be/TIqf4LMNCjU,Learn Data with Mark,432 ,25:12
63,Scaling Test Time Compute: How o3-Style Reasoning Works (+ Open Source Implementation) ,https://youtu.be/q5REn6OAPRg,Adam Lucek,310 ,25:12
64,LLM Safeguards: Security Privacy Compliance Anti Hallucination: Daniel Whitenack ,https://youtu.be/iY7HuG1r5YM,AI Engineer,4100,29:27
65,E-Values Evaluating the Values of AI: Sheila Gulati and Nischal Nadhamuni ,https://youtu.be/QWoslkjR9W4,AI Engineer,5100,29:27
66,Hiring &amp; Building an AI Engineering Team: Dr. Bryan Bischof ,https://youtu.be/jdeMJJ_oNYg,AI Engineer,346 ,30:14
67,Real ROI: Lessons from Enterprises that have already succeeded with LLMs at Scale: Raza Habib ,https://youtu.be/mpzktdYTcdE,AI Engineer,1600,30:14
68,Understanding AI Stakes to Break Production Code: Philip Rathle ,https://youtu.be/IxXMKT2FDRk,AI Engineer,5000,18:01
69,The ROI of AI: Why you need Eval Framework - Beyang Liu ,https://youtu.be/khcMErjUB8k,AI Engineer,26000,18:01
70,Smarter Reasoning w/o RAG: SOLUTION for Short-Context LLMs ,https://youtu.be/gWLVu9OGvBg,Discover AI,911 ,14:45
71,Meet KAG: Supercharging RAG Systems with Advanced Reasoning ,https://youtu.be/0oTlgBfzNJ0,Prompt Engineering,30000,14:45
72,Matryoshka Representation Learning and Adaptive Semantic Search ,https://youtu.be/TudddjEzRi8,UWMadison MLOPT Idea Seminar,17000,40:10
73,Good,https://youtu.be/iG331lI479I,Discover AI,12000,40:10
74,Semantic Chunking - 3 Methods for Better RAG ,https://youtu.be/IbfdvzPwZTg,James Briggs,113000,3:53:50
75,Beyond RAG: New Continual Learning of LLM w/ InCA ,https://youtu.be/NaEf_uiFX6o,Discover AI,2500,3:53:50
76,Anthropic Revealed Secrets to Building Powerful Agents ,https://youtu.be/7JS0pqXvha8,Matthew Berman,1100,1:06:37
77,Evaluation Metrics For Classification - Full Overview ,https://youtu.be/qPxAlwkDguo,NeuralNine,91000,1:06:37
78,Meta Byte Latent Transformer: Improved Transformer for LLMs ,https://youtu.be/0v7TQIh_kes,Data Science in your pocket,17000,11:30
79,Stanford Webinar - Large Language Models Get the Hype- but Compound Systems Are the Future of AI ,https://youtu.be/pGPiRRfNsr0,Stanford Online,31000,26:43
80,Building a LangGraph ReAct Mini Agent ,https://youtu.be/iWmsYztkdSg,Sam Witteveen,5500,26:43
81,Custom Named Entity Recognition (NER) Open Source NER Annotator + spaCy | NLP Python ,https://youtu.be/vRTcE19M-KE,1littlecoder,387 ,20:51
82,Visually explaining Byte Latent Transformers - LLMs just got a massive breakthrough! ,https://youtu.be/pEMhPBQMNjg,Neural Breakdown with AVB,14000,20:51
83,How AgentOps Enables Observability ,https://youtu.be/mmCmqOWHC5A,MLOps.community,882 ,45:19
84,The Best Agent Framework Has Arrived (Coding Tutorial for PydanticAI w/ OpenAI- Ollama- AzureOpenAI) ,https://youtu.be/hSJ-ZKBydXU,AI Software Developers,5700,45:19
85,[Paper Reading] Large Concept Models ,https://youtu.be/seSIOfBLh6w,SupportVectors,10000,9:44
86,Label Studio: The Easiest Way To Annotate Your Datasets ,https://youtu.be/xVe87QpNE80,NeuralNine,382 ,9:44
87,Why Pydantic AI is the Future of AI Agents ,https://youtu.be/El1xxnn7074,MLOps.community,16000,51:15
88,Autonomous Multi Agent AI Systems ,https://youtu.be/R1ozTMrujOE,MLOps.community,1100,51:15
89,LlamaIndex Sessions: 12 RAG Pain Points and Solutions ,https://youtu.be/YRYxsb_VLhI,LlamaIndex,9500,10:23
90,GLiNER - Best Model for Named Entity Recognition - Run in Google Colab ,https://youtu.be/439p9a1rkDI,Fahd Mirza,34000,10:23
91,Best way to do Named Entity Recognition in 2024 with GliNER and spaCy - Zero Shot NER ,https://youtu.be/EBpT_cscTis,Python Tutorials for Digital Humanities,34000,10:27
92,Custom NER with spaCy v3 Tutorial | Free NER Data Annotation | Named Entity Recognition Tutorial ,https://youtu.be/VUkpZ4wzPMI,1littlecoder,968 ,10:27
93,Train Custom NER with Spacy v3.0 ,https://youtu.be/kPOtaXk-K-0,Deepak John Reji,2700,2:00:14
94,Improve RAG Retrieval ,https://youtu.be/p_7hJvl7P2A,Hands-on AI ,10000,2:00:14
95,Does Fine Tuning Embedding Models Improve RAG? ,https://youtu.be/p_7hJvl7P2A,Adam Lucek,8100,9:30
96,Best of 2024 in Agents (from #1 on SWE-Bench Full- Prof. Graham Neubig of OpenHands/AllHands) ,https://youtu.be/9mXoGxAn6pM,Latent Space,6500,26:02
97,NEW Knowledge Graph based RAG: SimGRAG (no training) ,https://youtu.be/IMOt16xpgrM,Discover AI,35000,26:02
98,NeMo Guardrails - Tame your LLM without Prompt Engineering ,https://youtu.be/IMOt16xpgrM,Coding Crash Courses,1600,9:15
99,Byte Latent Transformer: Patches Scale Better Than Tokens (Paper Explained) ,https://youtu.be/hztWQcoUbt0,Yannic Kilcher,879 ,9:15
100,Building Agentic RAG Systems: Hands-On Tutorial! ,https://youtu.be/B6PKVZq2qqo,Pavan Belagatti,19000,30:45
101,847: AI Engineering 101 — with Ed Donner ,https://youtu.be/aPsfAkrkma0,Super Data Science: ML &amp; AI Podcast with Jon Krohn,3500,30:45
102,Chat with Multiple/Large SQL and Vector Databases using LLM agents (Combine RAG and SQL-Agents) ,https://youtu.be/3DfV6URqrZA,Farzad Roozitalab (AI RoundTable),38000,12:31
103,How to Combine Vector Search and SQL for RAG ,https://youtu.be/loaTGpqfctI,Johannes Jolkkonen | Funktio AI,4500,12:31
104,OpenAI Whisper: Robust Speech Recognition via Large-Scale Weak Supervision | Paper and Code ,https://youtu.be/1hDJ52N4HeM,Aleksa Gordić - The AI Epiphany,1700,1:12:15
105,Vision Language Models: PaLI-3 and COMM ,https://youtu.be/zsjhqFyENgE,hu-po,2500,1:12:15
106,LLM Evals - Part 1: Evaluating Performance ,https://youtu.be/xsCedrNP9w8,Trelis Research,58000,12:11
107,Lucas Beyer - Sigmoid Loss for Language Image Pre-Training ,https://youtu.be/TTvvQIeajOM,Cohere,419 ,12:11
108,Coding a Multimodal (Vision) Language Model from scratch in PyTorch with full explanation ,https://youtu.be/AwJf8aQfChE,Umar Jamil,249000,33:39
109,Building a Multimodal Knowledge Assistant with Jerry Liu- CEO of LlamaIndex ,https://youtu.be/446QYqELoIs,Samsara,1900,33:39
110,Outperform Every Area Of Your Life (+2h Animation) ,https://youtu.be/HgUnv_c6gOM,Outperform,2200,1:11:35
111,How To Make Your AI Agents Work (Better Than o1?) ,https://youtu.be/Nk9YnMHB6hU,Yaron Been,3400,1:11:35
112,AI Hard Parts: LLMs and Embeddings Workshop ,https://youtu.be/vAmKB7iPkWw,Codesmith,123 ,55:14
113,Pydantic AI Tutorial: Build Agents to Analyze Mobile App Reviews in Python ,https://youtu.be/hpr6aIREYHQ,Venelin Valkov,1200,55:14
114,A Survey on LLM Inference-Time Self-Improvement ,https://youtu.be/S7RFQfClRF4,Arxiv Papers,8300,24:04
115,Fine-Tuning LLMs for RAG: Boost Model Performance and Accuracy ,https://youtu.be/P9FqFFV1sFk,What's AI by Louis-François Bouchard,6800,24:04
116,Byte Latent Transformer (BLT) ,https://youtu.be/Om97d7VgfjU,AI Papers Academy,531 ,5:48
117,Efficient LLM Inference (vLLM KV Cache- Flash Decoding &amp; Lookahead Decoding) ,https://youtu.be/v02KEiLK1iE,Noble Saji Mathews,884 ,5:48
118,CTO explains GraphRAG - How to increase ACCURACY of LLM Systems using Graph and Vector Databases #16 ,https://youtu.be/PMUPCXz2Pzc,AI Portfolio - ML &amp; AI Podcast with Mark Moyou,7700,16:49
119,Build Your First RAG Application with Langflow ,https://youtu.be/CWTSImmqcvQ,Ido Evergreen,25000,16:49
120,Retrieval-Augmented Generation chatbot- part 2 - LangChain- Hugging Face- OpenSearch- AWS ,https://youtu.be/HuEgzyNOg7Y,Julien Simon,1800,25:21
121,Retrieval-Augmented Generation chatbot- part 1: LangChain- Hugging Face- FAISS- AWS ,https://youtu.be/yVXtLTcdO1Q,Julien Simon,18000,25:21
122,Deep Dive: Quantizing Large Language Models- part 2 ,https://youtu.be/8oVvcaNPVrE,Julien Simon,11000,6:55
123,Deep Dive: Quantizing Large Language Models- part 1 ,https://youtu.be/1R0Hxh5Z874,Julien Simon,3200,6:55
124,Deep dive - Better Attention layers for Transformer models ,https://youtu.be/x5SYNpfK4H0,Julien Simon,225 ,33:38
125,Generative Latent Space Reasoning ,https://youtu.be/7kDaMz3Xnkw,hu-po,935 ,33:38
126,Unleashing Unconstrained News Knowledge Graphs to Combat Misinformation // Robert Caulk // #279 ,https://youtu.be/fXBBwCIA0Ds,MLOps.community,25000,34:10
127,LLMs | Multimodal Models-I | Lec17.1 ,https://youtu.be/kw7S-3s50uk,LCS2,30000,34:10
128,LLM Chronicles #6.3: Multi-Modal LLMs for Image- Sound and Video ,https://youtu.be/2TT384U4vQg,Donato Capitella,606 ,28:13
129,Stanford CS224N NLP with Deep Learning | 2023 | Lecture 16 - Multimodal Deep Learning- Douwe Kiela ,https://youtu.be/YhrwYZ3Nsio,Stanford Online,47000,28:13
130,How Do You Get AI Into Production? (with Adi Polak) ,https://youtu.be/pF8zTI867EI,Developer Voices,593 ,29:07
131,Accelerating scientific discovery with AI ,https://youtu.be/IXp3P1MPB0Q,Vetenskapsakademien,2300,29:07
132,Efficient LLM Inference with SGLang- Lianmin Zheng- xAI ,https://youtu.be/_sGwL6RAsUc,AMD Developer Central,590 ,20:01
133,How to Make LLM Give You Exactly What You Want - Prompt Engineering ,https://youtu.be/5vfIT5LOkR0,Patralekh Satyam,59000,20:01
134,How to Build Hybrid Search Apps with Milvus 2.5 ,https://youtu.be/q84PBm6Yt7A,Zilliz,26000,23:24
135,How a Transformer works at inference vs training time ,https://youtu.be/yxAJohm0l_g,Niels Rogge,5500,23:24
136,Deep Dive: Optimizing LLM inference ,https://youtu.be/Ny4xxErgFgQ,Julien Simon,2200,25:28
137,Byte Latent Transformer - BLT explained (Entropy of Next Byte- META) ,https://youtu.be/BfgmvZQcIsI,Discover AI,176000,25:28
138,LightRAG &amp; LongRAG Explained: Cutting-Edge RAG Techniques in AI ,https://youtu.be/ErdV71K-Sbw,Data Heroes,2800,33:32
139,Stanford CS25: V3 I Retrieval Augmented Language Models ,https://youtu.be/IGu7ivuy1Ag,Stanford Online,777 ,33:32
140,Using Vector Databases for Multimodal Embeddings and Search - Zain Hasan - NDC London 2024 ,https://youtu.be/hMs8VNRy5Ys,NDC Conferences,1400,14:41
141,LLM and Vector Databases: Concepts- Architectures- and Examples - Sam Partee ,https://youtu.be/KZfGgmtQFh0,Optimized AI Conference,10000,14:41
142,Index 2024 Talk: Vector Search and the FAISS Library ,https://youtu.be/VGvsWCrpxy4,Rockset,6800,1:07:19
143,Build your own Vector Store from Scratch: Vector Store/DB 101 ,https://youtu.be/mE7IDf2SmJg,AI Anytime,140000,1:07:19
144,OpenAI CLIP model explained ,https://youtu.be/2O81YU_VHDc,Machine Learning Studio,140000,26:19
145,OpenAI CLIP: ConnectingText and Images (Paper Explained) ,https://youtu.be/zEX3xVxSqqM,Yannic Kilcher,2200,26:19
146,Local Retrieval Augmented Generation (RAG) from Scratch (step ,https://youtu.be/jIn2ElPSyUc,Daniel Bourke,999 ,10:13
147,The Single TOP AI Agent Library for 2025 You Need to Know ,https://youtu.be/9fScWrfmICc,TwoSetAI,1900,10:13
148,On-Prem #agents with LangGraph Platform ,https://youtu.be/jXD6O93Ptks,AI Makerspace,460 ,39:56
149,Byte Latent Transformer: Patches Scale Better Than Tokens ,https://youtu.be/T9XSU0pKX2E,Gabriel Mongaras,284 ,39:56
150,Goal Oriented Retrieval Agents // Zoe Weil ,https://youtu.be/qN_2fnOPY-M,MLOps.community,584 ,19:06
151,RAG Evaluation Sucks: Here's a Totally New Way to Do It - e17 RAG Masters ,https://youtu.be/eNEYy0BDfsM,EyeLevel,417 ,19:06
152,Multimodal RAG: A Comprehensive Guide to the Newest AI Approaches and Applications ,https://youtu.be/hOFCP4xG1I8,EyeLevel,17000,27:24
153,Paco Nathan's Graph Power Hour: Understanding Graph Rag ,https://youtu.be/NzMDCXT5ZcE,Senzing,1000,27:24
154,17 Python Libraries Every AI Engineer Should Know ,https://youtu.be/cJ_sNYes9CA,Dave Ebbelaar,127000,13:31
155,Meta's Game-Changer: Large Concept Model (LCM) is Redefining AI - Sree's AI Mastery on ChatGPT- LLM ,https://youtu.be/cJ_sNYes9CA,TechieTalksAI -  Schogini,264 ,13:31
156,AI Agents Tutorial For Beginners ,https://youtu.be/fC6Jybh96Y4,codebasics,67 ,58:06
157,LLM Distillation and Compression ,https://youtu.be/ZetGV7gtyQw,MLOps.community,1800,58:06
158,Is More Really Better  Delve Into Document Strategy ,https://youtu.be/8HxOWa7myYQ,MLOps.community,255 ,14:47
159,New Video AI ,https://youtu.be/p4G0coRey9w,Discover AI,590 ,14:47
160,845: Tech is Our New Religion And It Needs Reformation — with Greg Epstein ,https://youtu.be/D1wnQPJJiEc,Super Data Science: ML &amp; AI Podcast with Jon Krohn,2400,28:43
161,What are LLM Function Calls ? ,https://youtu.be/EUey9L9sgzE,New Machina,127 ,28:43
162,Monolithic AI vs Modular AI ,https://youtu.be/PYU1uX5l29c,Discover AI,817 ,36:55
163,Mind Blowing Fact  More Docs Boosts Performance! ,https://youtu.be/eEvramjyy-w,MLOps.community,222 ,36:55
164,Writing Detailed Research Reports Using Gemini 1.5 Pro with Deep Research ,https://youtu.be/OHy5VithNKc,Automata Learning Lab,893 ,49:48
165,LLM Few shot In-context Learning V.S. Fine-tuning ,https://youtu.be/JOIZaTxTFjI,YanAITalk,1500,49:48
166,Meta AI Introduces Byte Latent Transformer (BLT): A Tokenizer-Free Model ,https://youtu.be/Nh6qoBnreBc,Fahd Mirza,723 ,17:12
167,Amateurs CAN do LLM research - but also- critiques are valuable ,https://youtu.be/5e18nTD1aP8,Tunadorable,28000,17:12
168,LLM-Based Routing: Connect Directly to APIs with LangChain ,https://youtu.be/dYeTlGZ7ltU,Coding Crash Courses,186 ,1:05:58
169,How I Finally Understood LLM Attention ,https://youtu.be/5RDuLAPOKJ4,Bits of Chris,189 ,1:05:58
170,Reverse Thinking Makes LLMs Stronger Reasoners ,https://youtu.be/3NBp_us1Lww,Arxiv Papers,1900,20:26
171,Better RAG with ColBERT : Contextualized late interactions ,https://youtu.be/ffDJb59lFck,Aritra Sen,471 ,20:26
172,Enhanced QwQ 32B: Advancing QwQ Logic &amp; Code (Easy) ,https://youtu.be/ffDJb59lFck,Discover AI,173 ,22:48
173,How AI Agents Are Transforming Data Analytics ,https://youtu.be/1hEI_yIkIl0,MLOps.community,573 ,22:48
174,The Future of AI: Long-Context RAG ,https://youtu.be/pXy8drhN-tQ,MLOps.community,1500,14:41
175,AI Agents: The Future of Productivity- or Just a Fad? ,https://youtu.be/WWs_X6RZqow,MLOps.community,620 ,14:41
176,RAGLite - Python Toolkit for RAG - Install Locally ,https://youtu.be/igrS7a31nN8,Fahd Mirza,14000,37:57
177,Techniques for Optimizing Search in RAG Systems ,https://youtu.be/sYaPahScDN4,What's AI by Louis-François Bouchard,7100,37:57
178,AI Vision Agents and Business Value — with Andrew Ng ,https://youtu.be/_MSreb1Jglc,Super Data Science: ML &amp; AI Podcast with Jon Krohn,2700,8:21
179,Kolmogorov-Arnold Networks (KANs) - What are they and how do they work? ,https://youtu.be/tYgoXQPHtlw,Serrano.Academy,2600,8:21
180,Better Chatbots with Semantic Routes ,https://youtu.be/YK18P52ab-k,James Briggs,175 ,5:01
181,We’re Using AI Agents at Work (and it’s amazing) ,https://youtu.be/mmW_1ok3JW0,MLOps.community,31000,5:01
182,How AI Agents Will Change Customer Support ,https://youtu.be/mEmUN4lgpaU,MLOps.community,3300,23:51
183,PydanticAI - The NEW Agent Builder on the Block ,https://youtu.be/tSyDodhNE-A,Sam Witteveen,8500,23:51
184,PydanticAI: How To Code New &quot;Safe&quot; AI Agents ,https://youtu.be/m9ccaNDS-LI,Discover AI,16000,14:56
185,Pydantic AI: Build Production Grade Applications - NEW AI Agent Builder Framework! ,https://youtu.be/myFtp5zMv8U,WorldofAI,77 ,14:56
186,Revolutionize Document Retrieval with THIS Vision Language Model Hack - Session 2 ,https://youtu.be/uCVRfRVNRHQ,TwoSetAI,15000,15:54
187,[Paper Reading] Differential Transformer ,https://youtu.be/mVo_l9m9R1s,SupportVectors,713 ,15:54
188,Report mAIstro: Multi-agent research and report writing ,https://youtu.be/xjqKwLgr_ZM,LangChain,472 ,26:04
189,LlamaParse: Parsing the document using MultiModal LLMs Anthropic and  OpenAI ,https://youtu.be/UnH7S5044GA,LlamaIndex,5300,26:04
190,Building Reliable AI Agents with Predictive ML—No LLMs Required ,https://youtu.be/P96ShOsv5Ls,AI User Group,585 ,51:25
191,Smarter Memory with Semantic Search in LangGraph ,https://youtu.be/SSVVYylLiLw,LangChain,380 ,51:25
192,How to use Google PaliGemma 2 vision models ,https://youtu.be/ZWtP7I-NfFI,Data Science in your pocket,168 ,18:42
193,RAGChecker - Tool for For Diagnosing RAG Pipeline - Install Locally ,https://youtu.be/i0pHvb7aSaA,Fahd Mirza,308 ,18:42
194,CEO of Stack Overflow shares Knowledge as a Service ,https://youtu.be/wSxZ7yFbbas,MLOps.community,3600,18:12
195,Why Planning is the New Search ,https://youtu.be/ueP-C_eTxTg,MLOps.community,113 ,18:12
196,How to Make AI Agents that ACTUALLY WORK ,https://youtu.be/vgT8Gp_wsSY,MLOps.community,178 ,36:15
197,NVILA: Efficient Frontier Visual Language Models ,https://youtu.be/HfJ4h380J_U,Arxiv Papers,2000,36:15
198,How to Build an Accuracy Flywheel for your LLM RAG Apps ,https://youtu.be/H6JNEVQc0tw,Zilliz,114 ,46:15
199,Small Models- Smarter Learning: ICL ,https://youtu.be/zTlayCrYevE,Discover AI,78000,46:15
200,Navigation World Models ,https://youtu.be/rlVKkMqWrFg,Arxiv Papers,3800,1:09:03
201,NEURAL NETWORKS ARE WEIRD! - Neel Nanda (DeepMind) ,https://youtu.be/_U5ovDn50mw,Machine Learning Street Talk,537 ,1:09:03
202,Multimodal RAG: A Beginner-friendly Guide (with Python Code) ,https://youtu.be/3y17VO3C8jo,Shaw Talebi,2700,1:36:39
203,Amazon Drops RefChecker - Identify Hallucinations in LLMs - Install Locally ,https://youtu.be/wnYr3qRIshY,Fahd Mirza,1800,1:36:39
204,Scaling AI Reasoning: MCTS in ICL for Small LM ,https://youtu.be/IUkFqVbdtBY,Discover AI,124 ,33:49
205,mPLUG DocOwl - OCR-Free Document Understanding Model - Install Locally ,https://youtu.be/G_Z3dhsCbgM,Fahd Mirza,4000,33:49
206,Transformers Struggle to Learn to Search ,https://youtu.be/q_w6mBrgpDo,Arxiv Papers,364 ,1:02:42
207,Langflow Tutorial: Build No-Code AI Agents and RAGs ,https://youtu.be/YpFaPKOeNME,Pradip Nichite,796 ,1:02:42
208,Multimodal RAG with ColPali for complex document types ,https://youtu.be/Y7pNmocrmi8,Aritra Sen,88 ,1:59:32
209,Hugging Face Cofounder on AI Agents- LLMs and OpenSource ,https://youtu.be/ADRACiy05gI,MLOps.community,258 ,1:59:32
210,How a Purpose-Built Database for Multimodal AI Can Save You Time and Money? ,https://youtu.be/bSLc-dhn9vg,AI User Group,1900,34:23
211,How Vision LLMs Reasoning: Inside LLaVa CoT ,https://youtu.be/sg6xlrX45EA,Oxen,397 ,34:23
