,title,link,channel,views,length
31,EfficientML.ai Lecture 23: Quantum Machine Learning Part 2 (MIT 6.5940- Fall 2024) ,https://youtu.be/RiEs78GXlE0,MIT HAN Lab,99 ,22:54
32,EfficientML.ai Lecture 22: Quantum Machine Learning Part 1 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/nlh-kHT5-_E,MIT HAN Lab,109 ,2:59
33,EfficientML.ai Lecture 23: Quantum Machine Learning Part 2 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/svjjD2uthhQ,MIT HAN Lab,89 ,2:59
34,On-Prem Agentic RAG: Report Generation ,https://youtu.be/ZDk-GsyInt8,AI Makerspace,602 ,14:19
35,How to Optimize Large AI Models with PyTorch ,https://youtu.be/Ce0T48-c6XI,MLOps.community,174 ,14:19
36,Anthropic's New Agent Protocol! ,https://youtu.be/N1WhPLhySGA,Sam Witteveen,22000,28:59
37,[QA] Attamba: Attending To Multi-Token States ,https://youtu.be/u9BL5viEPhU,Arxiv Papers,33 ,28:59
38,Revolutionize Document Retrieval with THIS Vision Language Model Hack ,https://youtu.be/i-Vo0AlaR7g,TwoSetAI,782 ,30:46
39,AgentOps Library: Build Your Own AI Agents Monitoring Framework 🧰 ,https://youtu.be/8mU2OeOCIrE,AI Anytime,1500,30:46
40,DDPS | “A first-principles approach to understanding deep learning” ,https://youtu.be/n02mEp1OoNw,Inside Livermore Lab,7100,29:51
41,Autogens (AG2) Captain Agent Is A Game Changer. ,https://youtu.be/ku6kof8bwbw,Yaron Been,1100,29:51
42,This Physics Technology Trains Machine Learning 10X Faster ,https://youtu.be/5rez0aU56dk,CompuFlair,2700,30:53
43,Agentic RAG with LlamaIndex Workflows ,https://youtu.be/7UQNHPAAaNk,Arize AI,1000,30:53
44,Understanding LLM Embeddings for Regression ,https://youtu.be/LubDbW89xeM,Arxiv Papers,118 ,32:06
45,What is “reasoning” in modern AI? ,https://youtu.be/5T9cpbccSSE,Machine Learning Street Talk,9900,32:06
46,A Brief History of AI &amp; AI Agents | Future of Global AI ,https://youtu.be/wfPWZOotleU,Discover AI,3000,30:09
47,LLM Agents - Explained! ,https://youtu.be/IUhNmrfHa78,CodeEmporium,1100,30:09
48,KEYNOTE: Amanda Silver - Building and scaling AI applications for Data Scientists and Developers ,https://youtu.be/XFMk0snybAc,PyData,29 ,30:39
49,Gao &amp; Slater - Use ARTKIT to Automate and Scale Up Your LLM Evaluation Process | PyData NYC 2024 ,https://youtu.be/EMgbAqT8DS4,PyData,22 ,30:39
50,KEYNOTE: Benjamin Zaitlen - Density! The not-so-secret trend driving the future of Data Analytics ,https://youtu.be/5CLNoPiMbUc,PyData,144 ,8:05
51,Hugo Bowne-Anderson - Building Your First Multimodal Gen AI App 🚀 | PyData NYC 2024 ,https://youtu.be/PLZzSw64Sio,PyData,53 ,8:05
52,Rami Krispin- Deploy &amp; Monitor ML Pipelines with Python- Docker and GitHub Actions | PyData NYC 2024 ,https://youtu.be/pGZo9gR5q_M,PyData,298 ,16:47
53,Art Anderson &amp; Tim Faulkes - Vector Databases Demystified: Discover how they work | PyData NYC 2024 ,https://youtu.be/hh0hK6UDQw0,PyData,74 ,16:47
54,Nick Tchayka - Building Production-Ready AI Systems in 90 Minutes | PyData NYC 2024 ,https://youtu.be/wTukMgtkleA,PyData,60 ,15:30
55,Art Anderson - Unlocking the Power of Hybrid Search: A Deep Dive into Python-Powered Precision ,https://youtu.be/YM3UrQd2wEA,PyData,76 ,15:30
56,Kumar &amp; Pattaniyil - An Introduction to Retrieval Augmented Generation | PyData NYC 2024 ,https://youtu.be/OM1CHD89jqw,PyData,70 ,6:26
57,Josh Reini - Eliminate Hallucinations with Context Filter Guardrails | PyData NYC 2024 ,https://youtu.be/C4u1SjGiT_8,PyData,101 ,6:26
58,A. Datta &amp; D. Datta - Building machine learning pipelines that scale | PyData NYC 2024 ,https://youtu.be/d5i5Lc9X4Og,PyData,454 ,39:22
59,Saba Nejad - How to Deploy Machine Learning Inference Code to Production | PyData NYC 2024 ,https://youtu.be/XU2xhCHqILE,PyData,123 ,39:22
60,Avi Levin - Explaining Machine Learning Models with LLMs | PyData NYC 2024 ,https://youtu.be/X-5X-iKNfvw,PyData,279 ,1:22:42
61,Evaluating RAG Pipelines Built on Unstructured Data ,https://youtu.be/TtHjwPQMbyk,Zilliz,179 ,1:22:42
62,Challenge: Can you Break the LLM? ,https://youtu.be/J_3jrS3FalY,Zilliz,22 ,1:13:12
63,Anthropic's Model Context Protocol (MCP) is a GAME CHANGER for AI ,https://youtu.be/mMNcWXe_Hbo,Chris Hay,13000,1:13:12
64,OpenWebUI Memory Explained: A Sneak Peek Into the Future of AI ,https://youtu.be/hGx4fQNJpiU,DigitalBrainBase,1100,1:18:41
65,10 n8n Tips in 10 Minutes to 10x Your AI Automations ,https://youtu.be/SvTjzFoCkfY,Cole Medin,14000,1:18:41
66,Step ,https://youtu.be/VNb4tGAHgos,Nate Herk | AI Automation,8400,1:13:11
67,LLMs to agents: The Beauty &amp; Perils of Investing in GenAI // VC Panel // Agents in Production ,https://youtu.be/a0H2w5z_uk4,MLOps.community,216 ,1:13:11
68,Build a multi-agent financial analyst using Microsoft's AutoGen and Lllama3-70B ,https://youtu.be/Nsu9BzQv5C4,Akshay Pachaar,1800,1:02:03
69,Hymba ,https://youtu.be/wEXrbtqNIqI,AI Papers Academy,1900,1:02:03
70,Generative AI Interview Questions: Fine-Tuning LLMs ,https://youtu.be/PtVp6zLYcoY,Data Science in your pocket,143 ,57:44
71,Microsoft Launches 10 NEW AI Agents ,https://youtu.be/t31o4FoXO-0,Sam Witteveen,40000,57:44
72,NEW Fireworks AI: F1 Preview (&amp; LIVE Logic Test) ,https://youtu.be/9EdYwMMABnA,Discover AI,1100,15:35
73,Blackwell Tensor Cores: HYMBA Model w/ MetaTokens (Small LM) ,https://youtu.be/JE_YpjM-x4o,Discover AI,2000,15:35
74,TokenFormer: Rethinking Transformer Scaling with Tokenized Model Parameters (Paper Explained) ,https://youtu.be/pcWKJ_yvf1M,Yannic Kilcher,13000,7:46
75,vLLM: Virtual LLM ,https://youtu.be/1j4BLvYOqdc,AI Makerspace,425 ,7:46
76,AnyChat - Unified Chat Interface for Multiple AI Models ,https://youtu.be/gzfQpl97c5A,Fahd Mirza,357 ,19:18
77,SAMURAI: Adapting Segment Anything Model for Zero-Shot Visual Tracking with Motion-Aware Memory ,https://youtu.be/gfU5y7qCxF0,Arxiv Papers,56 ,19:18
78,When Precision Meets Position: BFloat16 Breaks Down RoPE in Long-Context Training ,https://youtu.be/-fgUmezTCgI,Arxiv Papers,336 ,28:35
79,How to extend Laptop RAM to run LLMs ? ,https://youtu.be/0B7UqEClD3Q,Data Science in your pocket,28000,28:35
80,Best AI Upgrades of 2024—You’re Missing Out on These Game-Changers! ,https://youtu.be/ItqzRAsnL6o,Andy Stapleton,315 ,1:17:33
81,NVIDIA Hymba : The best small LLM ,https://youtu.be/nM_tk2J3UPM,Data Science in your pocket,824 ,1:17:33
82,Fine-tuning Multi modal LLMs (Llama 3.2 Vision) ,https://youtu.be/IVcFddAtSog,Data Science in your pocket,595 ,25:45
83,AWS Multi-Agent Orchestrator Framework: Step-,https://youtu.be/bjijlNLTyuE,Fahd Mirza,768 ,25:45
84,Optimizing ColPali for Retrieval at Scale- from Theory to Practice ,https://youtu.be/d-rKejutpUM,Qdrant - Vector Database &amp; Search Engine,1100,24:22
85,838: Consciousness and Machines — with Jennifer K. Hill ,https://youtu.be/KnMRK4swzcM,Super Data Science: ML &amp; AI Podcast with Jon Krohn,345 ,24:22
86,Day 3 - Git &amp; GitHub for MLOps | MLOps Foundation ,https://youtu.be/oQU6Vq3Fgcw,DSwithBappy,2000,12:44
87,TEST: DeepSeek R1 Reasoning Model vs OpenAI's o1? ,https://youtu.be/oQU6Vq3Fgcw,Discover AI,90 ,12:44
88,Hymba: A Hybrid-head Architecture for Small Language Models ,https://youtu.be/_h6SN1WwnLs,Arxiv Papers,75 ,12:39
89,Is Your LLM Secretly a World Model of the Internet? Model-Based Planning for Web Agents ,https://youtu.be/idx81zUAm0M,Arxiv Papers,2600,12:39
90,Product Hunt's &quot;Maker Of The Year&quot; on how to build AI ,https://youtu.be/idx81zUAm0M,Greg Kamradt,28000,1:44:43
91,5 Wacky Python Features ,https://youtu.be/ipVlWGPOijI,Indently,1800,1:44:43
92,TEST TIME Optimized AI REASONING (MIT) ,https://youtu.be/KfduOtqa5jg,Discover AI,690 ,50:44
93,Key Metrics and Evaluation Methods for RAG ,https://youtu.be/_ZxpeppolVk,What's AI by Louis-François Bouchard,1700,50:44
94,Visual Reasoning ,https://youtu.be/hs9RUAOos9M,hu-po,4700,14:13
95,DeepSeek-R1-Lite: Open Source Reasoning LLMs are HERE! ,https://youtu.be/AVl3k7u0X0U,Ai Flux,1400,14:13
96,Samsung Drops TinyClick - Single Turn Agent for GUI Automation - Install Locally ,https://youtu.be/sa6u_Pnj_JU,Fahd Mirza,1900,54:58
97,Decoding Mistral AI's Large Language Models: Devendra Chaplot ,https://youtu.be/3ea2O7qfPjo,AI Engineer,158 ,54:58
98,Exploring RAG and Prompt Engineering in LLM ,https://youtu.be/cRz0BWkuwHg,MLOps.community,98 ,37:39
99,Challenges in Structured Document Data Extraction at Scale with LLMs ,https://youtu.be/5qkjxDzEaaw,Zilliz,,37:39
6,CI/CD Revolutionizing GenAI App Deployment // Luke Marsden // MLOps Podcast #273 clip ,https://youtu.be/5igrdrDS5ek,MLOps.community,80.0,27:35
25,PyTorch's Combined Effort in Large Model Optimization // Michael Gschwind // MLOps Podcast #274 ,https://youtu.be/Ce0T48-c6XI,MLOps.community,150.0,32:06
70,New AI Upgrades You Need to Know About—Best of 2024 ,https://youtu.be/ItqzRAsnL6o,Andy Stapleton,307.0,1:44:43
90,The AI emperor has no DAUs  why most devs still don't use code AI: Quinn Slack ,https://youtu.be/YwsQo4cz97U,AI Engineer,2100.0,57:11
91,Build LLMs From Scratch with Sebastian Raschka #52 ,https://youtu.be/em0mong0ejg,AI Stories Podcast - Neil Leiser,344.0,57:11
92,Text-to-SQL using GPT-4o as LLM - SQLite DB Colab Python Demo🔥🔥 ,https://youtu.be/AUuktOQPWYg,Rithesh Sreenivasan,38.0,1:13:59
93,[Paper Reading] DRAGIN: Dynamic RAG Retrieval ,https://youtu.be/-erjWBE61Js,SupportVectors,66.0,1:13:59
94,AI for Developers #20 ,https://youtu.be/sFgkPslrxFI,AI User Group,143.0,29:07
95,Agentic RAG Explained: The Future of AI Information Systems | Complete Architecture Guide 2024 ,https://youtu.be/Up6WVA07QdE,sam_mk87,8300.0,29:07
96,Deepseek-R1-Lite: BEST Opensource LLM EVER! Beats Claude 3.5 Sonnet + O1! - (Fully Tested) ,https://youtu.be/79F32D9aM8U,WorldofAI,233.0,1:39:35
97,Is Semantic Search All You Need? ,https://youtu.be/M9_ErR59_XY,Zilliz,122000.0,1:39:35
98,Visualizing transformers and attention | Talk for TNG Big Tech Day '24 ,https://youtu.be/K5dacRVjTF8,Grant Sanderson,4700.0,40:22
99,The NEW REASONING AI you shouldn't ignore!! ,https://youtu.be/K5dacRVjTF8,1littlecoder,,40:22
29,The Dark Side of Being an AI Engineer - 8 reasons NOT to become an AI Engineer ,https://youtu.be/IUhNmrfHa78,Coding Crash Courses,842.0,1:13:12
94,Qwen 2.5 models and Vision Language Models Overview ,https://youtu.be/RAicpRpavxs,TwoSetAI,70000.0,13:10
95,Andrew Ng Explores The Rise Of AI Agents And Agentic Reasoning | BUILD 2024 Keynote ,https://youtu.be/a61R0HSSwUU,Snowflake Inc.,89000.0,13:10
96,The Elegant Math Behind Machine Learning ,https://youtu.be/EH4WQER87jM,Machine Learning Street Talk,1800.0,4:37
97,A Practical Guide to Efficient AI: Shel,https://youtu.be/KJtZARuO3JY,AI Engineer,3400.0,4:37
98,Browser-use +  LightRAG Agent That Can&nbsp;Scrape 99% websites with LLM ,https://youtu.be/1kxv4QJAvBM,Gao Dalie (高達烈),308.0,11:10
99,Marqo Ecommerce Embeddings - Fine-tuned for Shopping Domain - Install Locally ,https://youtu.be/aUZ60v8OhJM,Fahd Mirza,,11:10
77,Multimodal AI: LLMs that can see (and hear) ,https://youtu.be/Yyg_BoeB2LU,Shaw Talebi,2000.0,21:36
78,Test-Time Adaptation: Novel Policy-Reward Tree Search! ,https://youtu.be/ehMdktyQgEk,Discover AI,610.0,21:36
79,LLM-Native Resume Matching Solution with LlamaParse and LlamaCloud ,https://youtu.be/Eb6eoNhRWR8,LlamaIndex,3100.0,9:44
80,AI in 2024 - efficiency over model size (Nick Jakobi) ,https://youtu.be/Ot2c5MKN_-w,Machine Learning Street Talk,347.0,9:44
81,We Can All Be AI Engineers and We Can Do It with Open Source Models // Luke Marsden // Podcast #273 ,https://youtu.be/Ewx84dGo_Fw,MLOps.community,8100.0,8:55
82,Best LLM for Parallel Function Calling: 14 LLM- 420 Prompt- 1 Winner Benchmark ,https://youtu.be/HBUHQbbzYaE,IndyDevDan,665.0,8:55
83,837: Career Success in the AI Era — with Deepali Vyas ,https://youtu.be/BJMi_dAwE8k,Super Data Science: ML &amp; AI Podcast with Jon Krohn,594.0,5:37
84,LangGraph:13 Corrective RAG for Real Time AI Application #llm #genai #aiagents #ai #langchain #genai ,https://youtu.be/6BBm9DlE78g,Sunny Savita,32000.0,5:37
85,LlamaOCR - Building your Own Private OCR System ,https://youtu.be/ZlljCLhq814,Sam Witteveen,95.0,8:32
86,Agentic Deep Research Report Generator with STORM !! ,https://youtu.be/HrEe3C2HUA0,MG,2600.0,8:32
87,AI Agents as Neuro-Symbolic Systems? ,https://youtu.be/51SHOoYK2y8,James Briggs,1400.0,11:58
88,NEW VLM: PIXTRAL 124B 24.11 - Better Than Sonnet? ,https://youtu.be/5vScHI8F_xo,Discover AI,3400.0,11:58
89,Thoughtly: Create an AI Voice Assistant! Automate Anything! (Real-Time Voice) ,https://youtu.be/SD3Zv90VnjA,WorldofAI,215.0,1:00:58
90,EfficientML.ai Lecture 19 - Distributed Training Part 1 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/JaHfCrVTYF4,MIT HAN Lab,1200.0,1:00:58
91,How to Build an Inference Service ,https://youtu.be/vaKNOVTqnk0,Trelis Research,1500.0,43:58
92,Stanford Seminar - The Rise of the Robot Waiter ,https://youtu.be/fzGnyLov7ZU,Stanford Online,3800.0,43:58
93,AI CEO Breaks Down How He Gets 10x Leverage | Interview ,https://youtu.be/tiAZUme2ST0,Greg Kamradt,53.0,39:26
94,[Paper Reading] Token Former: Rethinking Transformer Scaling with Tokenized Model Parameters ,https://youtu.be/5i_LyrjFm7I,SupportVectors,2100.0,39:26
95,AI Agents from Scratch using Open Source AI ,https://youtu.be/qNKh_pKKgC8,AI Anytime,1700.0,10:46
96,BE Authentic: AI will Adapt (OpenAI) ,https://youtu.be/OtvONEQNngQ,Discover AI,222.0,10:46
97,Exploring AI Agents: Voice- Visuals- and Versatility // Panel // Agents in Production ,https://youtu.be/rAyzl_yoqEk,MLOps.community,941.0,22:31
98,Introducing Forge Reasoning APIs | The future of building with agents? ,https://youtu.be/9xsi3ksyQR8,Elvis Saravia,379.0,22:31
99,FA2: Next-Level Attention ,https://youtu.be/ZcHgFOVOQqk,AI Makerspace,,14:19
0,Enhance Your Customer Engagement with Real-Time Communication ,https://youtu.be/9-_bTsN3rqc,AI User Group,21.0,23:04
1,nVidia HYMBA-1.5B: Supercharging AI Agents with Hybrid LLMs ,https://youtu.be/-VAWRnAHEEI,Ai Flux,511.0,23:04
44,Test-Time Compute: Novel Policy-Reward Tree Search! ,https://youtu.be/ehMdktyQgEk,Discover AI,422.0,8:32
66,AG2: AutoGen- Evolved ,https://youtu.be/CM9fW7FIuDY,AI Makerspace,16000.0,17:22
67,MedAI: Vision Language Models &amp; Fine-Tuning (KnowAda) ,https://youtu.be/01m4zEhdL54,Discover AI,234.0,25:04
68,Step-,https://youtu.be/nt0yvKqH1Hg,Matthew Berman,3100.0,25:04
69,Confused About EU AI Act? COMPL-AI is Here to Help - Compliance Centered Evaluation Framework ,https://youtu.be/9BxdKpoBAiw,Fahd Mirza,166.0,57:45
70,AGI- ASI or just AI? Answered ,https://youtu.be/6Dc8Tny4agE,Discover AI,245.0,57:45
71,Parameter-efficient Fine-tuning of LLMs with LoRA ,https://youtu.be/dh9zv8EUwBA,YanAITalk,267.0,11:58
72,LLaVA-o1: Let Vision Language Models Reason Step-,https://youtu.be/cnj9kCGRfk0,Arxiv Papers,4300.0,11:58
73,TSMamba : Mamba based Time Series forecasting model ,https://youtu.be/5YZ8mMyHJHg,Data Science in your pocket,96.0,27:21
74,Misguided Attention: Why LLMs Struggle to Think Critically ,https://youtu.be/nFh0uRqlWjw,Prompt Engineering,578.0,27:21
75,AI Is Causing a Human Existential Crisis ,https://youtu.be/0mg-4n5AY1k,Super Data Science: ML &amp; AI Podcast with Jon Krohn,640.0,26:52
76,Banks - LLM Prompt Language Based on Jinja - Install Locally ,https://youtu.be/WvMDKCfJ4nM,Fahd Mirza,2700.0,26:52
77,What is Indexing? Indexing Methods for Vector Retrieval ,https://youtu.be/WvMDKCfJ4nM,What's AI by Louis-François Bouchard,388.0,1:53:12
78,Mistral Vision Upgraded! ,https://youtu.be/t9fynSaqE5c,1littlecoder,101.0,1:53:12
79,Alon Oring: A Shallow Introduction to Self-Attention  | PyData Tel Aviv 2024 ,https://youtu.be/3rKgFDLXWOA,PyData,137.0,17:45
80,Eran Krakovsky: APL-Inspired Techniques for Advanced NumPy (HE) | PyData Tel Aviv 2024 ,https://youtu.be/0gBa8nQO_BM,PyData,86.0,17:45
81,Isan Rivkin:  Building a Reproducible RAG Pipeline (HE) | PyData Tel Aviv 2024 ,https://youtu.be/NytKzh8avhw,PyData,232.0,11:59
82,Michael Ethan Levinger: Securing Language Models Against Prompt Injection(HE) | PyData Tel Aviv 2024 ,https://youtu.be/NytKzh8avhw,PyData,166.0,11:59
83,Mor Hananovitz: The TL;DR of EDA (HE)  | PyData Tel Aviv 2024 ,https://youtu.be/t-B_y1NxoEM,PyData,138.0,8:18
84,Moran Reznik: BertTopic- From Free-Text feedbacks to Calls for Action  | PyData Tel Aviv 2024 ,https://youtu.be/HAKgbLcSiVg,PyData,258.0,8:18
85,Shirli Di-Castro Shashua: AI- SQL- and GraphQL Walk into a Fertility Clinic | PyData Tel Aviv 2024 ,https://youtu.be/MMG-wKimbgQ,PyData,209.0,21:19
86,Reuven M. Lerner: Times and Dates in Pandas | PyData Tel Aviv 2024 ,https://youtu.be/-ZR0gKl-glI,PyData,260.0,21:19
87,Yoel &amp; Shuki: ChatGPT Goes Beyond Its Knowledge Cut-Off (HE) | PyData Tel Aviv 2024 ,https://youtu.be/jKP-lqs3ryY,PyData,358.0,24:55
88,Ortal Ashkenazi: Unveiling the Journey of NLP  | PyData Tel Aviv 2024 ,https://youtu.be/g5d8f3CUffU,PyData,313.0,24:55
89,Yonathan Guttel:  2D ARIMA- Capturing New Trends for Distant Time Horizons(HE)| PyData Tel Aviv 2024 ,https://youtu.be/uoM4tKywCiA,PyData,95.0,12:42
90,Upcycling LLMs into MoE with Nvidia Researcher- Ethan He ,https://youtu.be/Ud6oPwSpiuw,Oxen,7400.0,12:42
91,Does Prompt Formatting Have Any Impact on LLM Performance? ,https://youtu.be/J-7xcs8nq7s,Arxiv Papers,133000.0,33:37
92,Stealing LLMs (MIT- Microsoft- Harvard) #ai ,https://youtu.be/n_mcq5ewMms,Discover AI,76.0,33:37
93,MIT's AI Discovers New Science - &quot;Intelligence Explosion&quot; ,https://youtu.be/QSOqFdff5_c,Matthew Berman,738.0,54:31
94,Product Design in the Age of AI ,https://youtu.be/97nfRfn1JS4,AI User Group,3200.0,54:31
95,Agents in Production ,https://youtu.be/Cepja572USI,MLOps.community,4900.0,23:24
96,Top RAG Expert Shares 4 Powerful Open-Source Tools ,https://youtu.be/_oq-JQR8DGY,TwoSetAI,265.0,23:24
97,Build a Multi-Agent AI App from Scratch – no frameworks needed 🔥 ,https://youtu.be/9g3_RSf_TLc,AI Anytime,7400.0,1:07:46
98,Get Embeddings from Vision Language Models with vLLM ,https://youtu.be/KPBqFQKtqP0,Mosleh Mahamud,,1:07:46
99,Optimize GPU performance for AI - Prof. Gennady Pekhimenko ,https://youtu.be/xnID5AxAiYY,Machine Learning Street Talk,,42:36
0,From idea to production in a day: Leveraging Azure ML and Streamlit to build and user test machine … ,https://youtu.be/56LFY0bVm4A,PyData,439.0,27:07
1,OOD-CHAMELEON: Is Algorithm Selection for OOD Generalization Learnable? ,https://youtu.be/K2qxlRnYIpQ,Arxiv Papers,36.0,27:07
2,OpenAI Canvas First Impressions: Will It Replace Your Coding Assistant? ,https://youtu.be/nOijnhuqL38,Prompt Engineering,6600.0,22:18
3,How to deploy a production ready genAI chatbot to query data &amp; enhance productivity | AWS ONAir S05 ,https://youtu.be/P13RQ_Bpwg0,AWS Events,84.0,22:18
4,How to discover- fine-tune- and deploy Llama 3.1 models with SageMaker JumpStart | AWS OnAir S05 ,https://youtu.be/_cR5uPUEUZ8,AWS Events,42.0,10:56
5,Safeguarding Privacy and Mitigating Vulnerabilities: Navigating Security Challenges in Generative AI ,https://youtu.be/jiPAbcZ2ftc,PyData,54.0,10:56
6,Build high-performance RAG using just PostgreSQL (Full Tutorial) ,https://youtu.be/hAdEuDBN57g,Dave Ebbelaar,4500.0,18:50
7,Test Time Compute- Part 2: Verifiers ,https://youtu.be/MvaUcc0mNOU,Trelis Research,299.0,18:50
8,LLMs Can't Plan- But Can Help Planning in LLM-Modulo Frameworks (NeUS Invited Talk) ,https://youtu.be/A93AQRijXBI,Subbarao Kambhampati,69.0,21:15
9,Making Your Company LLM-native // Francisco Ingham // MLOps Podcast #266 ,https://youtu.be/ey6OG3C8g1Y,MLOps.community,76.0,21:15
10,Were RNNs All We Needed? ,https://youtu.be/cK4e58Jr6-k,Arxiv Papers,12.0,29:53
11,How Contextual Retrieval Elevates Your RAG to the Next Level ,https://youtu.be/jQlxAozlJi4,TwoSetAI,3400.0,29:53
12,Not All LLM Reasoners Are Created Equal ,https://youtu.be/jQlxAozlJi4,Arxiv Papers,69.0,35:43
13,Automated Red Teaming with GOAT: the Generative Offensive Agent Tester ,https://youtu.be/0wepeAkMZGw,Arxiv Papers,71.0,35:43
14,Ben presents: Self-Consistency Improves Chain of Thought Reasoning in Language Models ,https://youtu.be/0wepeAkMZGw,nPlan,15.0,1:00:00
15,Building AI Agents is HARD—Here's How to Make it Easier ,https://youtu.be/iI59iiVId5g,Data Centric,2800.0,1:00:00
16,Boosting LLMs: Performance- Scaling- and Structured Outputs // MLOps Mini Summit #8 ,https://youtu.be/kp6h0iZ4rm8,MLOps.community,123.0,19:06
17,Topical Chunking - Advanced Chunking Strategy for RAG ,https://youtu.be/4akq4SKZxyk,TechViz - The Data Science Guy,75.0,19:06
18,SuperNova: Distillation of Llama 3.1 ,https://youtu.be/886hZl5Qp7g,AI Makerspace,301.0,56:14
19,Liquid LFM 40B:  The Next Frontier in Transformer AI Architecture ,https://youtu.be/lW2KxJIwhUY,Ai Flux,3800.0,56:14
20,The Shift in Data Dynamics // Shiva Bhattacharjee // MLOps Podcast #260 clip ,https://youtu.be/dCU5OxcUPFc,MLOps.community,60.0,16:20
