,title,link,channel,views,length
19,Efficient LLM Inference (vLLM KV Cache- Flash Decoding &amp; Lookahead Decoding) ,https://youtu.be/yVXtLTcdO1Q,Noble Saji Mathews,503 ,1:59:08
20,CTO explains GraphRAG - How to increase ACCURACY of LLM Systems using Graph and Vector Databases #16 ,https://youtu.be/8oVvcaNPVrE,AI Portfolio - ML &amp; AI Podcast with Mark Moyou,512 ,1:59:08
21,Build Your First RAG Application with Langflow ,https://youtu.be/1R0Hxh5Z874,Ido Evergreen,7600,21:41
22,Retrieval-Augmented Generation chatbot- part 2 - LangChain- Hugging Face- OpenSearch- AWS ,https://youtu.be/x5SYNpfK4H0,Julien Simon,25000,21:41
23,Retrieval-Augmented Generation chatbot- part 1: LangChain- Hugging Face- FAISS- AWS ,https://youtu.be/7kDaMz3Xnkw,Julien Simon,1800,1:52:32
24,Deep Dive: Quantizing Large Language Models- part 2 ,https://youtu.be/fXBBwCIA0Ds,Julien Simon,18000,1:52:32
25,Deep Dive: Quantizing Large Language Models- part 1 ,https://youtu.be/kw7S-3s50uk,Julien Simon,11000,22:49
26,Deep dive - Better Attention layers for Transformer models ,https://youtu.be/2TT384U4vQg,Julien Simon,3500,22:49
27,2 Methods For Improving Retrieval in RAG ,https://youtu.be/smGbeghV1JE,Johannes Jolkkonen | Funktio AI,54000,18:14
28,The KL Divergence : Data Science Basics ,https://youtu.be/q0AkK8aYbLY,ritvikmath,29000,18:14
29,KL Divergence - CLEARLY EXPLAINED! ,https://youtu.be/9_eZHt2qJs4,Kapil Sachdeva,382 ,23:43
30,How To Reduce LLM Decoding Time With KV-Caching! ,https://youtu.be/sNv5jpAwkcU,The ML Tech Lead!,130 ,23:43
31,846: Making Enterprise Data Ready for AI — with Anu Jain and Mahesh Kumar ,https://youtu.be/uO7B3arWmjs,Super Data Science: ML &amp; AI Podcast with Jon Krohn,2200,8:08
32,Generative Latent Space Reasoning ,https://youtu.be/YhrwYZ3Nsio,hu-po,222 ,8:08
33,RAG to Riches: Building Enterprise-Grade AI Systems with Elasticsearch ,https://youtu.be/fhWKZaTL_w8,Official Elastic Community,122 ,12:46
34,Unleashing Unconstrained News Knowledge Graphs to Combat Misinformation // Robert Caulk // #279 ,https://youtu.be/pF8zTI867EI,MLOps.community,657 ,12:46
35,3 Ways to Quantize Llama 3.1 With Minimal Accuracy Loss ,https://youtu.be/xpdWFMsJzVY,Mosleh Mahamud,3400,10:07
36,Fine Tune Qwen 2 VL With Your Data ,https://youtu.be/tTxrPWJqSw4,Mosleh Mahamud,839 ,10:07
37,LLMs | Multimodal Models-I | Lec17.1 ,https://youtu.be/IXp3P1MPB0Q,LCS2,25000,45:44
38,LLM Chronicles #6.3: Multi-Modal LLMs for Image- Sound and Video ,https://youtu.be/_sGwL6RAsUc,Donato Capitella,30000,45:44
39,Stanford CS224N NLP with Deep Learning | 2023 | Lecture 16 - Multimodal Deep Learning- Douwe Kiela ,https://youtu.be/5vfIT5LOkR0,Stanford Online,6800,1:42:31
40,The Open Source AI Revolution Begins Now... (with Tobi Fankhänel) ,https://youtu.be/yqtKK2KfXls,Developer Voices,597 ,1:42:31
41,How Do You Get AI Into Production? (with Adi Polak) ,https://youtu.be/q84PBm6Yt7A,Developer Voices,14000,34:22
42,Accelerating scientific discovery with AI ,https://youtu.be/yxAJohm0l_g,Vetenskapsakademien,416 ,34:22
43,Efficient LLM Inference with SGLang- Lianmin Zheng- xAI ,https://youtu.be/Ny4xxErgFgQ,AMD Developer Central,2200,21:23
44,How to Make LLM Give You Exactly What You Want - Prompt Engineering ,https://youtu.be/BfgmvZQcIsI,Patralekh Satyam,170 ,21:23
45,How to Build Hybrid Search Apps with Milvus 2.5 ,https://youtu.be/ErdV71K-Sbw,Zilliz,58000,24:07
46,How a Transformer works at inference vs training time ,https://youtu.be/IGu7ivuy1Ag,Niels Rogge,7700,24:07
47,Vector Database Search - Hierarchical Navigable Small Worlds (HNSW) Explained ,https://youtu.be/77QH0Y2PYKg,DataMListic,25000,27:13
48,Deep Dive: Optimizing LLM inference ,https://youtu.be/hMs8VNRy5Ys,Julien Simon,3600,27:13
49,Byte Latent Transformer - BLT explained (Entropy of Next Byte- META) ,https://youtu.be/KZfGgmtQFh0,Discover AI,1500,40:28
50,LightRAG &amp; LongRAG Explained: Cutting-Edge RAG Techniques in AI ,https://youtu.be/VGvsWCrpxy4,Data Heroes,174000,40:28
51,Stanford CS25: V3 I Retrieval Augmented Language Models ,https://youtu.be/mE7IDf2SmJg,Stanford Online,2800,40:54
52,Using Vector Databases for Multimodal Embeddings and Search - Zain Hasan - NDC London 2024 ,https://youtu.be/2O81YU_VHDc,NDC Conferences,756 ,40:54
53,LLM and Vector Databases: Concepts- Architectures- and Examples - Sam Partee ,https://youtu.be/zEX3xVxSqqM,Optimized AI Conference,1300,9:40
54,Index 2024 Talk: Vector Search and the FAISS Library ,https://youtu.be/jIn2ElPSyUc,Rockset,2100,9:40
55,Vector Database: A Must-Know Guide ,https://youtu.be/TPYBYSyDRH4,ByteMonk,10000,18:14
56,Build your own Vector Store from Scratch: Vector Store/DB 101 ,https://youtu.be/9fScWrfmICc,AI Anytime,781 ,18:14
57,Optimizing Vector Databases With Indexing Strategies ,https://youtu.be/gM_7DbppaaI,neptune_ai,6200,11:35
58,OpenAI CLIP model explained ,https://youtu.be/jXD6O93Ptks,Machine Learning Studio,139000,11:35
59,OpenAI CLIP: ConnectingText and Images (Paper Explained) ,https://youtu.be/T9XSU0pKX2E,Yannic Kilcher,135000,12:13
60,Local Retrieval Augmented Generation (RAG) from Scratch (step ,https://youtu.be/qN_2fnOPY-M,Daniel Bourke,1700,12:13
61,The Single TOP AI Agent Library for 2025 You Need to Know ,https://youtu.be/eNEYy0BDfsM,TwoSetAI,655 ,17:42
62,On-Prem #agents with LangGraph Platform ,https://youtu.be/hOFCP4xG1I8,AI Makerspace,1200,17:42
63,Byte Latent Transformer: Patches Scale Better Than Tokens ,https://youtu.be/NzMDCXT5ZcE,Gabriel Mongaras,407 ,2:01:53
64,Goal Oriented Retrieval Agents // Zoe Weil ,https://youtu.be/cJ_sNYes9CA,MLOps.community,266 ,2:01:53
65,RAG Evaluation Sucks: Here's a Totally New Way to Do It - e17 RAG Masters ,https://youtu.be/cJ_sNYes9CA,EyeLevel,563 ,25:29
66,Multimodal RAG: A Comprehensive Guide to the Newest AI Approaches and Applications ,https://youtu.be/fC6Jybh96Y4,EyeLevel,388 ,25:29
67,Paco Nathan's Graph Power Hour: Understanding Graph Rag ,https://youtu.be/ZetGV7gtyQw,Senzing,14000,1:15:25
68,17 Python Libraries Every AI Engineer Should Know ,https://youtu.be/8HxOWa7myYQ,Dave Ebbelaar,719 ,1:15:25
69,Meta's Game-Changer: Large Concept Model (LCM) is Redefining AI - Sree's AI Mastery on ChatGPT- LLM ,https://youtu.be/p4G0coRey9w,TechieTalksAI -  Schogini,253000,8:29
70,View From The Top with Aravind Srinivas- Cofounder and CEO of Perplexity ,https://youtu.be/D1wnQPJJiEc,Stanford Graduate School of Business,50000,8:29
71,AI Agents Tutorial For Beginners ,https://youtu.be/r1Bi10Xt0fc,codebasics,200 ,8:26
72,LLM Distillation and Compression ,https://youtu.be/EUey9L9sgzE,MLOps.community,63 ,8:26
73,Is More Really Better  Delve Into Document Strategy ,https://youtu.be/PYU1uX5l29c,MLOps.community,1600,46:10
74,New Video AI ,https://youtu.be/eEvramjyy-w,Discover AI,158 ,46:10
75,845: Tech is Our New Religion And It Needs Reformation — with Greg Epstein ,https://youtu.be/OHy5VithNKc,Super Data Science: ML &amp; AI Podcast with Jon Krohn,515 ,23:52
76,What are LLM Function Calls ? ,https://youtu.be/JOIZaTxTFjI,New Machina,2200,23:52
77,Monolithic AI vs Modular AI ,https://youtu.be/Nh6qoBnreBc,Discover AI,124 ,1:18:23
78,Mind Blowing Fact  More Docs Boosts Performance! ,https://youtu.be/5e18nTD1aP8,MLOps.community,410 ,1:18:23
79,Writing Detailed Research Reports Using Gemini 1.5 Pro with Deep Research ,https://youtu.be/dYeTlGZ7ltU,Automata Learning Lab,178 ,48:04
80,LLM Few shot In-context Learning V.S. Fine-tuning ,https://youtu.be/5RDuLAPOKJ4,YanAITalk,826 ,48:04
81,Meta AI Introduces Byte Latent Transformer (BLT): A Tokenizer-Free Model ,https://youtu.be/3NBp_us1Lww,Fahd Mirza,1300,47:50
82,Amateurs CAN do LLM research - but also- critiques are valuable ,https://youtu.be/ffDJb59lFck,Tunadorable,529 ,47:50
83,LLM-Based Routing: Connect Directly to APIs with LangChain ,https://youtu.be/ffDJb59lFck,Coding Crash Courses,26000,29:02
84,12-000 Dimensions of Meaning: How I Finally Understood LLM Attention ,https://youtu.be/1hEI_yIkIl0,Bits of Chris,2500,29:02
85,Huge Mistakes ,https://youtu.be/pXy8drhN-tQ,Discover AI,171 ,24:37
86,Reverse Thinking Makes LLMs Stronger Reasoners ,https://youtu.be/WWs_X6RZqow,Arxiv Papers,160 ,24:37
87,Better RAG with ColBERT : Contextualized late interactions ,https://youtu.be/QLFXKZRua5U,Aritra Sen,1800,24:43
88,Enhanced QwQ 32B: Advancing QwQ Logic &amp; Code (Easy) ,https://youtu.be/igrS7a31nN8,Discover AI,324 ,24:43
89,How AI Agents Are Transforming Data Analytics ,https://youtu.be/sYaPahScDN4,MLOps.community,161 ,44:12
90,The Future of AI: Long-Context RAG ,https://youtu.be/_MSreb1Jglc,MLOps.community,534 ,44:12
91,AI Agents: The Future of Productivity- or Just a Fad? ,https://youtu.be/tYgoXQPHtlw,MLOps.community,1500,49:53
92,RAGLite - Python Toolkit for RAG - Install Locally ,https://youtu.be/YK18P52ab-k,Fahd Mirza,534 ,49:53
93,Techniques for Optimizing Search in RAG Systems ,https://youtu.be/mmW_1ok3JW0,What's AI by Louis-François Bouchard,11000,8:03
94,841: AI Vision- Agents and Business Value — with Andrew Ng ,https://youtu.be/mEmUN4lgpaU,Super Data Science: ML &amp; AI Podcast with Jon Krohn,6100,8:03
95,Kolmogorov-Arnold Networks (KANs) - What are they and how do they work? ,https://youtu.be/tSyDodhNE-A,Serrano.Academy,2500,36:12
96,Better Chatbots with Semantic Routes ,https://youtu.be/m9ccaNDS-LI,James Briggs,25000,36:12
97,LangGraph Template: Multi-Agent RAG Research ,https://youtu.be/myFtp5zMv8U,LangChain,225000,37:31
98,FINALLY- this AI agent actually works! ,https://youtu.be/uCVRfRVNRHQ,AI Search,2500,37:31
99,We’re Using AI Agents at Work (and it’s amazing) ,https://youtu.be/JLDLANs_m_w,MLOps.community,275 ,17:21
100,The Future of Healthcare: AI is Here ,https://youtu.be/XeWZIzndlY4,MLOps.community,152 ,17:21
101,How AI Agents Will Change Customer Support ,https://youtu.be/mVo_l9m9R1s,MLOps.community,28000,1:19:27
102,PydanticAI - The NEW Agent Builder on the Block ,https://youtu.be/GhJZrq1GycM,Sam Witteveen,2500,1:19:27
103,PydanticAI: How To Code New &quot;Safe&quot; AI Agents ,https://youtu.be/xjqKwLgr_ZM,Discover AI,7600,57:21
104,Pydantic AI: Build Production Grade Applications - NEW AI Agent Builder Framework! ,https://youtu.be/UnH7S5044GA,WorldofAI,16000,57:21
105,Revolutionize Document Retrieval with THIS Vision Language Model Hack - Session 2 ,https://youtu.be/P96ShOsv5Ls,TwoSetAI,67 ,23:29
106,[Paper Reading] Differential Transformer ,https://youtu.be/SSVVYylLiLw,SupportVectors,12000,23:29
107,Report mAIstro: Multi-agent research and report writing ,https://youtu.be/ZWtP7I-NfFI,LangChain,639 ,30:56
108,LlamaParse: Parsing the document using MultiModal LLMs Anthropic and  OpenAI ,https://youtu.be/i0pHvb7aSaA,LlamaIndex,458 ,30:56
109,Building Reliable AI Agents with Predictive ML—No LLMs Required ,https://youtu.be/wSxZ7yFbbas,AI User Group,4700,5:48
110,Smarter Memory with Semantic Search in LangGraph ,https://youtu.be/ueP-C_eTxTg,LangChain,468 ,5:48
111,How to use Google PaliGemma 2 vision models ,https://youtu.be/vgT8Gp_wsSY,Data Science in your pocket,361 ,52:52
112,RAGChecker - Tool for For Diagnosing RAG Pipeline - Install Locally ,https://youtu.be/HfJ4h380J_U,Fahd Mirza,153 ,52:52
113,CEO of Stack Overflow shares Knowledge as a Service ,https://youtu.be/H6JNEVQc0tw,MLOps.community,284 ,7:35
114,Why Planning is the New Search ,https://youtu.be/zTlayCrYevE,MLOps.community,3300,7:35
115,How to Make AI Agents that ACTUALLY WORK ,https://youtu.be/rlVKkMqWrFg,MLOps.community,102 ,12:08
116,NVILA: Efficient Frontier Visual Language Models ,https://youtu.be/_U5ovDn50mw,Arxiv Papers,162 ,12:08
117,How to Build an Accuracy Flywheel for your LLM RAG Apps ,https://youtu.be/3y17VO3C8jo,Zilliz,301 ,48:07
118,Efficient Inference and Information Retrieval for AI Agents ,https://youtu.be/wnYr3qRIshY,Zilliz,1800,48:07
119,Small Models- Smarter Learning: ICL ,https://youtu.be/IUkFqVbdtBY,Discover AI,108 ,5:40:59
120,Navigation World Models ,https://youtu.be/mOdw0Nt-bwo,Arxiv Papers,58000,5:40:59
121,NEURAL NETWORKS ARE WEIRD! - Neel Nanda (DeepMind) ,https://youtu.be/G_Z3dhsCbgM,Machine Learning Street Talk,2900,25:48
122,Multimodal RAG: A Beginner-friendly Guide (with Python Code) ,https://youtu.be/q_w6mBrgpDo,Shaw Talebi,529 ,25:48
123,Amazon Drops RefChecker - Identify Hallucinations in LLMs - Install Locally ,https://youtu.be/YpFaPKOeNME,Fahd Mirza,2100,1:03:45
124,REPA Representation Alignment for Generation: Training Diffusion Transformers Is Easier Than You ... ,https://youtu.be/Y7pNmocrmi8,AI Coffee Break with Letitia,2400,1:03:45
125,Scaling AI Reasoning: MCTS in ICL for Small LM ,https://youtu.be/ADRACiy05gI,Discover AI,1700,45:05
126,mPLUG DocOwl - OCR-Free Document Understanding Model - Install Locally ,https://youtu.be/SiaLtIySypE,Fahd Mirza,112 ,45:05
127,Transformers Struggle to Learn to Search ,https://youtu.be/bSLc-dhn9vg,Arxiv Papers,1900,25:09
128,Langflow Tutorial: Build No-Code AI Agents and RAGs ,https://youtu.be/sg6xlrX45EA,Pradip Nichite,747 ,25:09
129,Rerank 3.5 - Precise AI Search - Lights Up Your RAG Pipeline ,https://youtu.be/8LOT2RQ_L38,Fahd Mirza,298 ,36:52
130,Multimodal RAG with ColPali for complex document types ,https://youtu.be/qaEVUhoKS8M,Aritra Sen,44 ,36:52
131,Unstructured Data Processing with DataChain: Lineage and Reproducibility ,https://youtu.be/zCII1oW0RtM,DVCorg,763 ,32:48
132,Hugging Face Cofounder on AI Agents- LLMs and OpenSource ,https://youtu.be/pRxjijrygSE,MLOps.community,82 ,32:48
133,How a Purpose-Built Database for Multimodal AI Can Save You Time and Money? ,https://youtu.be/2tJ4zY_M25c,AI User Group,205 ,59:54
134,How Vision LLMs Reasoning: Inside LLaVa CoT ,https://youtu.be/8fw5-Xfk6WQ,Oxen,1600,59:54
135,Microsoft TinyTroupe: Create Persona-Based AI Agents ,https://youtu.be/0-YGZ1-1Aso,AI Anytime,344 ,19:57
136,SDS 843: Safe- Fast and Efficient AI — with Protopia’s Dr. Eiman Ebrahimi ,https://youtu.be/IWKzLayUBdU,Super Data Science: ML &amp; AI Podcast with Jon Krohn,12000,19:57
137,New AI Discovery: Phase Transition in Learning (no fine-tuning) ,https://youtu.be/38F44Icg0UY,Discover AI,8600,10:40
138,Safety Alignment Should be Made More Than Just a Few Tokens Deep (Paper Explained) ,https://youtu.be/vjk93I5LOQo,Yannic Kilcher,580 ,10:40
139,Exploring JSON Mode with LlamaParse ,https://youtu.be/f_z-dAQb3vw,LlamaIndex,31000,52:10
140,Perfect AI Art Without Writing Prompts ,https://youtu.be/-r0XPC7TLzY,Matt Wolfe,2800,52:10
141,Build production-ready AI Agents with Qdrant and n8n ,https://youtu.be/1Qw4zeK2_qU,Qdrant - Vector Database &amp; Search Engine,533 ,25:37
142,VAR (Visual AutoRegressive) Transformers Model - New Way of Generating Images - Install Locally ,https://youtu.be/0ftKw_fKGvo,Fahd Mirza,146 ,25:37
143,AI's Next Frontier // Aditya Naganath // MLOps Podcast #277 ,https://youtu.be/_BQTnXpuH-E,MLOps.community,10000,49:48
144,Do Anything with Local Agents with AnythingLLM ,https://youtu.be/NeqL4SKUyRw,Prompt Engineering,1500,49:48
145,Why Build Enterprise RAG with Postgres? ,https://youtu.be/QWLYi-bAggY,Trelis Research,179 ,15:59
146,Maximize Your Productivity with LLMs: Task Utility Explained ,https://youtu.be/p82aMGJJLU8,MLOps.community,329 ,15:59
147,Building Reliable Agents // Eno Reyes ,https://youtu.be/FUm8RewMU6s,MLOps.community,427 ,14:55
148,Building Replit Agent - Hard Lessons Learned ,https://youtu.be/jA6AKow9pvs,MLOps.community,558 ,14:55
149,Extract SVG charts from PDFs and other complex document formats with LlamaParse ,https://youtu.be/4jCkcNOQPmU,LlamaIndex,12000,1:29:46
150,Best in Class Models to Power Your Image Search! ,https://youtu.be/RYde73eO7ok,TwoSetAI,9900,1:29:46
151,The Kolmogorov-Arnold Theorem ,https://youtu.be/_U14Rf2bEkk,Serrano.Academy,4300,7:58
152,Gemini 2.0 as an AI Research Assistant! MINDBLOWING ,https://youtu.be/p_dDdJJAR-Y,Elvis Saravia,6600,7:58
153,Gemini 2.0 Flash in Action: How Multi-Modal AI is Changing Everything ,https://youtu.be/nS2hnm0JRBk,Prompt Engineering,1900,27:08
154,ICL and TTT: Adaptive Intelligence for Small LM ,https://youtu.be/St1GmajdFLc,Discover AI,734 ,27:08
155,Vector Databases Explained (vs traditional databases &amp; alternatives) ,https://youtu.be/M4JMfVZ7LPQ,What's AI by Louis-François Bouchard,352 ,9:47
156,Granite Guardian 3.0 8B - Detect Risks in LLM Prompts Responses and RAG Pipelines - Install Locally ,https://youtu.be/zmuNud2oBbE,Fahd Mirza,4100,9:47
157,Build Production-Grade AI Agent Applications with LangGraph and CopilotKit! ,https://youtu.be/TprMWe54kZE,WorldofAI,1100,10:26
158,Guardrails Crash Course for Beginners 🛡️🔥 ,https://youtu.be/n7ttOaj-W7Y,AI Anytime,307 ,10:26
159,What is AgenticRAG in Very Simple Words ,https://youtu.be/lWnSIa6su68,Fahd Mirza,95 ,42:57
160,Mamba vs Attention : Which LLM mechanism is best ? ,https://youtu.be/XbriX2aYgqw,Data Science in your pocket,616 ,42:57
161,Build Agentic RAG Chatbot with Camel AI in Free Google Colab ,https://youtu.be/ff5MzZet6po,Fahd Mirza,573 ,5:41
162,Parse only exactly what you need with LlamaParse parsing instructions ,https://youtu.be/oQ_aUNq0bi4,LlamaIndex,2600,5:41
163,Forest-of-Thoughts: AI Test-Time Compute Reasoning ,https://youtu.be/WECSryd63Sc,Discover AI,1100,23:00
164,Amazon Bedrock Model Distillation Demo | Amazon Web Services ,https://youtu.be/CtTBPz7qGdM,Amazon Web Services,641 ,23:00
165,Mastering data mesh- data products- and GenAI with Slalom | Amazon Web Services ,https://youtu.be/4bslHbUH5xc,Amazon Web Services,532 ,14:43
166,Exploring SQLmesh ,https://youtu.be/WQUyG34yk3Q,MLOps.community,342 ,14:43
167,AI World Simulators ,https://youtu.be/_2Oo7G5tOgQ,Fahd Mirza,2000,5:43
168,Visual Autoregressive Modeling ,https://youtu.be/6Ivmza-3mVM,hu-po,444 ,5:43
169,AWS OnAir Dives into GitLab Duo &amp; Amazon Q feature development using simple quick commands ,https://youtu.be/2ZtaBdl_slI,AWS Events,72 ,20:47
170,How Parallelization Powers AI Training and Inference at Scale ,https://youtu.be/-jG7S5g071Q,Super Data Science: ML &amp; AI Podcast with Jon Krohn,35000,20:47
171,LCM: The Ultimate Evolution of AI? Large Concept Models ,https://youtu.be/LlZPxzFrRoc,Discover AI,6600,16:49
172,LangGraph interrupt: Making it easier to build human-in-the-loop agents ,https://youtu.be/DRFjOfS_e1w,LangChain,10000,16:49
173,5 Custom Python Decorators For Your Projects ,https://youtu.be/y1MG0BCf3UU,NeuralNine,629 ,13:03
174,Building an ML Platform from scratch ,https://youtu.be/6t7YJcEFUIY,MLOps.community,1100,13:03
175,Convert Any Website into Text File with AI - llms.txt Generator ,https://youtu.be/xI4TJyd8FGk,Fahd Mirza,3100,17:22
176,AWS re:Invent 2024 - Introduction to MLOps engineering on AWS (TNC207) ,https://youtu.be/9LxsViICsJo,AWS Events,190000,17:22
177,Build Anything with Claude Agents- Here’s How ,https://youtu.be/Cwg5Uum_k6U,David Ondrej,16000,24:26
178,Denoising Autoencoders | Deep Learning Animated ,https://youtu.be/SS9_DusYvus,Deepia,7900,24:26
179,Anthropic Has (Maybe) Solved a Holy Grail of Business AI ,https://youtu.be/5CmAKm1wWW0,The AI Daily Brief: Artificial Intelligence News,7500,49:19
180,Building AI Agents: Chat Trigger- Memory- and System/User Messages Explained [Part 1] ,https://youtu.be/0V96wE7lY4w,n8n,472 ,49:19
181,Cleric AI SRE: Towards Self-healing Autonomous Software // Willem Pienaar // Agents in Production ,https://youtu.be/5cZwbWVdovs,MLOps.community,2300,35:18
182,Software Architecture- Design Thinking &amp; Knowledge Flow • Diana Montalion &amp; Kris Jenkins • GOTO 2024 ,https://youtu.be/yzvLfHb0nqE,GOTO Conferences,712 ,35:18
183,Boost RAG Performances with Fine-Tuned Embedding Models ,https://youtu.be/RoDQflGheHQ,What's AI by Louis-François Bouchard,153 ,14:46
184,CAT4D: Create Anything in 4D with Multi-View Video Diffusion Models ,https://youtu.be/5olb_uNB_5k,Arxiv Papers,98 ,14:46
185,Towards Better Tech Solutions (Good Engineers Are Lazy) ,https://youtu.be/YE6-dS-80KQ,MLOps.community,160 ,10:31
186,AI-Driven Code: Navigating Due Diligence &amp; Transparency in MLOps // Matt van Itallie // Podcast #275 ,https://youtu.be/JadmQUudEt4,MLOps.community,1800,10:31
187,Enhancing Quality and Security in CI: Gunjan Patel ,https://youtu.be/I9bocV81_0Q,AI Engineer,3900,23:35
188,Alibaba's QwQ Model can THINK before Answering: Beats o1 and Claude? ,https://youtu.be/G0mn1W3bEXo,Mervin Praison,819 ,23:35
189,Agentic RAG with Memory || Phidata and Qdrant ,https://youtu.be/prttz9_1XDc,AI With Tarun,786 ,14:20
190,Šimon Podhajský - Multi-Agent Frameworks: Teaming Up Specialized AI Models to Tackle Complex Tasks ,https://youtu.be/prttz9_1XDc,PyData,3600,14:20
191,Experimental Prototype LLM: QwQ 32B - EXTREME POWERFUL ,https://youtu.be/QSA5tt-MVeA,Discover AI,2100,35:28
192,AI Terminology: Know What You Are Talking About ,https://youtu.be/CDC3GOuJyZ0,NeuralNine,529 ,35:28
193,The Future of CI/CD: Deploying GenAI Apps ,https://youtu.be/TrBpjYYJNUc,MLOps.community,3900,5:44
194,PDF Summary with LLMs in Python - LangChain Tutorial ,https://youtu.be/EWTWS1nghY0,NeuralNine,126 ,5:44
195,Patrick Hoefler - Building Large Scale ETL Pipelines with Dask | PyData Paris 2024 ,https://youtu.be/5igrdrDS5ek,PyData,81 ,27:00
196,Bel-Letoile &amp; Carton - Leveraging LLMs to build supervised datasets suitable for smaller models ,https://youtu.be/0396QnvGZmc,PyData,73 ,27:00
197,El Mawass &amp; Knorps - Evaluating the evaluator- RAG eval libraries under the loop | PyData Paris 2024 ,https://youtu.be/doRpfmXncEE,PyData,346 ,27:37
198,Lemaitre &amp; Senger - An update on the latest scikit-learn features | PyData Paris 2024 ,https://youtu.be/doRpfmXncEE,PyData,129 ,27:37
199,Carton &amp; Tiran-Cappello - MLOps at Renault: A Generic Pipeline for Scalable Deployment ,https://youtu.be/oZM4k_vVzMM,PyData,145 ,24:56
200,Johan Mabille &amp; Julien Jerphanion - Unveiling Mamba 2.0: The Future of Fast Package Management ,https://youtu.be/82AflyGwGWk,PyData,590 ,24:56
201,Silva-Enhancing RAG-based apps ,https://youtu.be/yrWmK3pXrKk,PyData,1500,26:19
202,CODE to Fine-Tune NEW SmolVLM on Consumer GPU w QLoRA ,https://youtu.be/PlCn-hqdMLw,Discover AI,3300,26:19
203,AI News: AWS Multi-Agents Framework- OpenAI- DeepMind and more! ,https://youtu.be/CBK6E-NPdWg,Mervin Praison,161 ,21:45
204,Advanced RAG Optimization To Make it Production-ready ,https://youtu.be/2Pu72HC1DW8,Zilliz,433 ,21:45
205,EfficientML.ai Lecture 22: Course Summary + Quantum Machine Learning Part 1 (MIT 6.5940- Fall 2024) ,https://youtu.be/sjprfQw5TJw,MIT HAN Lab,310 ,50:00
206,EfficientML.ai Lecture 23: Quantum Machine Learning Part 2 (MIT 6.5940- Fall 2024) ,https://youtu.be/TJApH9Waf-0,MIT HAN Lab,338 ,50:00
207,EfficientML.ai Lecture 22: Quantum Machine Learning Part 1 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/RiEs78GXlE0,MIT HAN Lab,210 ,11:21
208,EfficientML.ai Lecture 23: Quantum Machine Learning Part 2 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/nlh-kHT5-_E,MIT HAN Lab,293 ,11:21
209,How to Optimize Large AI Models with PyTorch ,https://youtu.be/svjjD2uthhQ,MLOps.community,42000,17:42
210,Anthropic's New Agent Protocol! ,https://youtu.be/ZDk-GsyInt8,Sam Witteveen,1400,17:42
