,title,link,channel,views,length
18,Coding a Multimodal (Vision) Language Model from scratch in PyTorch with full explanation ,https://youtu.be/Nk9YnMHB6hU,Umar Jamil,381 ,54:45
19,Building a Multimodal Knowledge Assistant with Jerry Liu- CEO of LlamaIndex ,https://youtu.be/vAmKB7iPkWw,Samsara,224000,54:45
20,Outperform Every Area Of Your Life (+2h Animation) ,https://youtu.be/hpr6aIREYHQ,Outperform,1700,9:48
21,How To Make Your AI Agents Work (Better Than o1?) ,https://youtu.be/S7RFQfClRF4,Yaron Been,1800,9:48
22,AI Hard Parts: LLMs and Embeddings Workshop ,https://youtu.be/P9FqFFV1sFk,Codesmith,2100,1:09:03
23,Pydantic AI Tutorial: Build Agents to Analyze Mobile App Reviews in Python ,https://youtu.be/Om97d7VgfjU,Venelin Valkov,44 ,1:09:03
24,Tokenisation is NP-Complete ,https://youtu.be/v02KEiLK1iE,Arxiv Papers,90 ,1:36:39
25,A Survey on LLM Inference-Time Self-Improvement ,https://youtu.be/X3Pzd7X3yqQ,Arxiv Papers,262 ,1:36:39
26,Difference Between Flash Attention- Flash Attention 2 and Duo Attention ,https://youtu.be/PMUPCXz2Pzc,Fahd Mirza,828 ,33:49
27,Fine-Tuning LLMs for RAG: Boost Model Performance and Accuracy ,https://youtu.be/yz9UVWoP38Y,What's AI by Louis-François Bouchard,6000,33:49
28,Byte Latent Transformer (BLT) ,https://youtu.be/CWTSImmqcvQ,AI Papers Academy,6600,1:02:42
29,Efficient LLM Inference (vLLM KV Cache- Flash Decoding &amp; Lookahead Decoding) ,https://youtu.be/HuEgzyNOg7Y,Noble Saji Mathews,506 ,1:02:42
30,CTO explains GraphRAG - How to increase ACCURACY of LLM Systems using Graph and Vector Databases #16 ,https://youtu.be/yVXtLTcdO1Q,AI Portfolio - ML &amp; AI Podcast with Mark Moyou,583 ,1:59:32
31,Build Your First RAG Application with Langflow ,https://youtu.be/8oVvcaNPVrE,Ido Evergreen,7600,1:59:32
32,Retrieval-Augmented Generation chatbot- part 2 - LangChain- Hugging Face- OpenSearch- AWS ,https://youtu.be/1R0Hxh5Z874,Julien Simon,25000,7:30
33,Retrieval-Augmented Generation chatbot- part 1: LangChain- Hugging Face- FAISS- AWS ,https://youtu.be/x5SYNpfK4H0,Julien Simon,1800,59:57
34,Deep Dive: Quantizing Large Language Models- part 2 ,https://youtu.be/7kDaMz3Xnkw,Julien Simon,18000,59:57
35,Deep Dive: Quantizing Large Language Models- part 1 ,https://youtu.be/fXBBwCIA0Ds,Julien Simon,11000,5:46:05
36,Deep dive - Better Attention layers for Transformer models ,https://youtu.be/kw7S-3s50uk,Julien Simon,54000,5:46:05
37,The KL Divergence : Data Science Basics ,https://youtu.be/2TT384U4vQg,ritvikmath,30000,50:32
38,KL Divergence - CLEARLY EXPLAINED! ,https://youtu.be/q0AkK8aYbLY,Kapil Sachdeva,398 ,50:32
39,How To Reduce LLM Decoding Time With KV-Caching! ,https://youtu.be/9_eZHt2qJs4,The ML Tech Lead!,2600,1:59:08
40,Generative Latent Space Reasoning ,https://youtu.be/sNv5jpAwkcU,hu-po,142 ,1:59:08
41,Unleashing Unconstrained News Knowledge Graphs to Combat Misinformation // Robert Caulk // #279 ,https://youtu.be/YhrwYZ3Nsio,MLOps.community,3500,21:41
42,Fine Tune Qwen 2 VL With Your Data ,https://youtu.be/pF8zTI867EI,Mosleh Mahamud,856 ,21:41
43,LLMs | Multimodal Models-I | Lec17.1 ,https://youtu.be/tTxrPWJqSw4,LCS2,25000,1:52:32
44,LLM Chronicles #6.3: Multi-Modal LLMs for Image- Sound and Video ,https://youtu.be/IXp3P1MPB0Q,Donato Capitella,30000,1:52:32
45,Stanford CS224N NLP with Deep Learning | 2023 | Lecture 16 - Multimodal Deep Learning- Douwe Kiela ,https://youtu.be/_sGwL6RAsUc,Stanford Online,6800,22:49
46,The Open Source AI Revolution Begins Now... (with Tobi Fankhänel) ,https://youtu.be/5vfIT5LOkR0,Developer Voices,600 ,22:49
47,How Do You Get AI Into Production? (with Adi Polak) ,https://youtu.be/yqtKK2KfXls,Developer Voices,23000,18:14
48,Accelerating scientific discovery with AI ,https://youtu.be/q84PBm6Yt7A,Vetenskapsakademien,467 ,18:14
49,Efficient LLM Inference with SGLang- Lianmin Zheng- xAI ,https://youtu.be/yxAJohm0l_g,AMD Developer Central,2200,23:43
50,How to Make LLM Give You Exactly What You Want - Prompt Engineering ,https://youtu.be/Ny4xxErgFgQ,Patralekh Satyam,251 ,23:43
51,How to Build Hybrid Search Apps with Milvus 2.5 ,https://youtu.be/BfgmvZQcIsI,Zilliz,58000,8:08
52,How a Transformer works at inference vs training time ,https://youtu.be/ErdV71K-Sbw,Niels Rogge,7900,8:08
53,Vector Database Search - Hierarchical Navigable Small Worlds (HNSW) Explained ,https://youtu.be/IGu7ivuy1Ag,DataMListic,26000,12:46
54,Deep Dive: Optimizing LLM inference ,https://youtu.be/77QH0Y2PYKg,Julien Simon,4200,12:46
55,Byte Latent Transformer - BLT explained (Entropy of Next Byte- META) ,https://youtu.be/hMs8VNRy5Ys,Discover AI,1700,10:07
56,LightRAG &amp; LongRAG Explained: Cutting-Edge RAG Techniques in AI ,https://youtu.be/KZfGgmtQFh0,Data Heroes,175000,10:07
57,Stanford CS25: V3 I Retrieval Augmented Language Models ,https://youtu.be/VGvsWCrpxy4,Stanford Online,2800,45:44
58,Using Vector Databases for Multimodal Embeddings and Search - Zain Hasan - NDC London 2024 ,https://youtu.be/mE7IDf2SmJg,NDC Conferences,759 ,45:44
59,LLM and Vector Databases: Concepts- Architectures- and Examples - Sam Partee ,https://youtu.be/2O81YU_VHDc,Optimized AI Conference,1300,1:42:31
60,Index 2024 Talk: Vector Search and the FAISS Library ,https://youtu.be/zEX3xVxSqqM,Rockset,2100,1:42:31
61,Vector Database: A Must-Know Guide ,https://youtu.be/jIn2ElPSyUc,ByteMonk,10000,34:22
62,Build your own Vector Store from Scratch: Vector Store/DB 101 ,https://youtu.be/TPYBYSyDRH4,AI Anytime,814 ,34:22
63,Optimizing Vector Databases With Indexing Strategies ,https://youtu.be/9fScWrfmICc,neptune_ai,6300,21:23
64,OpenAI CLIP model explained ,https://youtu.be/gM_7DbppaaI,Machine Learning Studio,139000,21:23
65,OpenAI CLIP: ConnectingText and Images (Paper Explained) ,https://youtu.be/jXD6O93Ptks,Yannic Kilcher,136000,24:07
66,Local Retrieval Augmented Generation (RAG) from Scratch (step ,https://youtu.be/T9XSU0pKX2E,Daniel Bourke,1900,24:07
67,The Single TOP AI Agent Library for 2025 You Need to Know ,https://youtu.be/qN_2fnOPY-M,TwoSetAI,756 ,27:13
68,On-Prem #agents with LangGraph Platform ,https://youtu.be/eNEYy0BDfsM,AI Makerspace,1400,27:13
69,Byte Latent Transformer: Patches Scale Better Than Tokens ,https://youtu.be/hOFCP4xG1I8,Gabriel Mongaras,419 ,40:28
70,Goal Oriented Retrieval Agents // Zoe Weil ,https://youtu.be/NzMDCXT5ZcE,MLOps.community,269 ,40:28
71,RAG Evaluation Sucks: Here's a Totally New Way to Do It - e17 RAG Masters ,https://youtu.be/cJ_sNYes9CA,EyeLevel,568 ,40:54
72,Multimodal RAG: A Comprehensive Guide to the Newest AI Approaches and Applications ,https://youtu.be/cJ_sNYes9CA,EyeLevel,392 ,40:54
73,Paco Nathan's Graph Power Hour: Understanding Graph Rag ,https://youtu.be/fC6Jybh96Y4,Senzing,14000,18:14
74,17 Python Libraries Every AI Engineer Should Know ,https://youtu.be/ZetGV7gtyQw,Dave Ebbelaar,833 ,18:14
75,Meta's Game-Changer: Large Concept Model (LCM) is Redefining AI - Sree's AI Mastery on ChatGPT- LLM ,https://youtu.be/8HxOWa7myYQ,TechieTalksAI -  Schogini,65000,11:35
76,AI Agents Tutorial For Beginners ,https://youtu.be/p4G0coRey9w,codebasics,216 ,11:35
77,LLM Distillation and Compression ,https://youtu.be/D1wnQPJJiEc,MLOps.community,65 ,12:13
78,Is More Really Better  Delve Into Document Strategy ,https://youtu.be/EUey9L9sgzE,MLOps.community,1700,12:13
79,New Video AI ,https://youtu.be/PYU1uX5l29c,Discover AI,181 ,2:01:53
80,845: Tech is Our New Religion And It Needs Reformation — with Greg Epstein ,https://youtu.be/eEvramjyy-w,Super Data Science: ML &amp; AI Podcast with Jon Krohn,531 ,2:01:53
81,What are LLM Function Calls ? ,https://youtu.be/OHy5VithNKc,New Machina,2300,1:15:25
82,Monolithic AI vs Modular AI ,https://youtu.be/JOIZaTxTFjI,Discover AI,124 ,1:15:25
83,Mind Blowing Fact  More Docs Boosts Performance! ,https://youtu.be/Nh6qoBnreBc,MLOps.community,487 ,8:26
84,Writing Detailed Research Reports Using Gemini 1.5 Pro with Deep Research ,https://youtu.be/5e18nTD1aP8,Automata Learning Lab,187 ,8:26
85,LLM Few shot In-context Learning V.S. Fine-tuning ,https://youtu.be/dYeTlGZ7ltU,YanAITalk,850 ,46:10
86,Meta AI Introduces Byte Latent Transformer (BLT): A Tokenizer-Free Model ,https://youtu.be/5RDuLAPOKJ4,Fahd Mirza,1400,46:10
87,Amateurs CAN do LLM research - but also- critiques are valuable ,https://youtu.be/3NBp_us1Lww,Tunadorable,577 ,23:52
88,LLM-Based Routing: Connect Directly to APIs with LangChain ,https://youtu.be/ffDJb59lFck,Coding Crash Courses,27000,23:52
89,12-000 Dimensions of Meaning: How I Finally Understood LLM Attention ,https://youtu.be/ffDJb59lFck,Bits of Chris,2500,1:18:23
90,Huge Mistakes ,https://youtu.be/1hEI_yIkIl0,Discover AI,171 ,1:18:23
91,Reverse Thinking Makes LLMs Stronger Reasoners ,https://youtu.be/pXy8drhN-tQ,Arxiv Papers,170 ,48:04
92,Better RAG with ColBERT : Contextualized late interactions ,https://youtu.be/WWs_X6RZqow,Aritra Sen,1800,48:04
93,Enhanced QwQ 32B: Advancing QwQ Logic &amp; Code (Easy) ,https://youtu.be/QLFXKZRua5U,Discover AI,336 ,47:50
94,How AI Agents Are Transforming Data Analytics ,https://youtu.be/igrS7a31nN8,MLOps.community,164 ,47:50
95,The Future of AI: Long-Context RAG ,https://youtu.be/sYaPahScDN4,MLOps.community,545 ,29:02
96,AI Agents: The Future of Productivity- or Just a Fad? ,https://youtu.be/_MSreb1Jglc,MLOps.community,1500,29:02
97,RAGLite - Python Toolkit for RAG - Install Locally ,https://youtu.be/tYgoXQPHtlw,Fahd Mirza,554 ,24:37
98,Techniques for Optimizing Search in RAG Systems ,https://youtu.be/YK18P52ab-k,What's AI by Louis-François Bouchard,11000,24:37
99,841: AI Vision- Agents and Business Value — with Andrew Ng ,https://youtu.be/mmW_1ok3JW0,Super Data Science: ML &amp; AI Podcast with Jon Krohn,11000,24:43
101,Kolmogorov-Arnold Networks (KANs) - What are they and how do they work? ,https://youtu.be/tSyDodhNE-A,Serrano.Academy,2500,44:12
102,Better Chatbots with Semantic Routes ,https://youtu.be/m9ccaNDS-LI,James Briggs,25000,44:12
103,LangGraph Template: Multi-Agent RAG Research ,https://youtu.be/m9ccaNDS-LI,LangChain,249000,49:53
104,FINALLY- this AI agent actually works! ,https://youtu.be/myFtp5zMv8U,AI Search,2500,49:53
105,We’re Using AI Agents at Work (and it’s amazing) ,https://youtu.be/uCVRfRVNRHQ,MLOps.community,278 ,8:03
106,The Future of Healthcare: AI is Here ,https://youtu.be/JLDLANs_m_w,MLOps.community,155 ,8:03
107,How AI Agents Will Change Customer Support ,https://youtu.be/XeWZIzndlY4,MLOps.community,28000,36:12
108,PydanticAI - The NEW Agent Builder on the Block ,https://youtu.be/mVo_l9m9R1s,Sam Witteveen,2600,36:12
109,PydanticAI: How To Code New &quot;Safe&quot; AI Agents ,https://youtu.be/GhJZrq1GycM,Discover AI,7700,37:31
110,Pydantic AI: Build Production Grade Applications - NEW AI Agent Builder Framework! ,https://youtu.be/xjqKwLgr_ZM,WorldofAI,16000,37:31
111,Revolutionize Document Retrieval with THIS Vision Language Model Hack - Session 2 ,https://youtu.be/UnH7S5044GA,TwoSetAI,67 ,17:21
112,[Paper Reading] Differential Transformer ,https://youtu.be/P96ShOsv5Ls,SupportVectors,13000,17:21
113,Report mAIstro: Multi-agent research and report writing ,https://youtu.be/SSVVYylLiLw,LangChain,649 ,1:19:27
114,LlamaParse: Parsing the document using MultiModal LLMs Anthropic and  OpenAI ,https://youtu.be/ZWtP7I-NfFI,LlamaIndex,460 ,1:19:27
115,Building Reliable AI Agents with Predictive ML—No LLMs Required ,https://youtu.be/i0pHvb7aSaA,AI User Group,4800,57:21
116,Smarter Memory with Semantic Search in LangGraph ,https://youtu.be/wSxZ7yFbbas,LangChain,490 ,57:21
117,How to use Google PaliGemma 2 vision models ,https://youtu.be/ueP-C_eTxTg,Data Science in your pocket,363 ,23:29
118,RAGChecker - Tool for For Diagnosing RAG Pipeline - Install Locally ,https://youtu.be/vgT8Gp_wsSY,Fahd Mirza,155 ,23:29
119,CEO of Stack Overflow shares Knowledge as a Service ,https://youtu.be/HfJ4h380J_U,MLOps.community,287 ,30:56
120,Why Planning is the New Search ,https://youtu.be/H6JNEVQc0tw,MLOps.community,3400,30:56
121,How to Make AI Agents that ACTUALLY WORK ,https://youtu.be/zTlayCrYevE,MLOps.community,103 ,5:48
122,NVILA: Efficient Frontier Visual Language Models ,https://youtu.be/rlVKkMqWrFg,Arxiv Papers,162 ,5:48
123,How to Build an Accuracy Flywheel for your LLM RAG Apps ,https://youtu.be/_U5ovDn50mw,Zilliz,303 ,52:52
124,Efficient Inference and Information Retrieval for AI Agents ,https://youtu.be/3y17VO3C8jo,Zilliz,1800,52:52
125,Small Models- Smarter Learning: ICL ,https://youtu.be/wnYr3qRIshY,Discover AI,108 ,7:35
126,Navigation World Models ,https://youtu.be/IUkFqVbdtBY,Arxiv Papers,61000,7:35
127,NEURAL NETWORKS ARE WEIRD! - Neel Nanda (DeepMind) ,https://youtu.be/mOdw0Nt-bwo,Machine Learning Street Talk,3100,12:08
128,Multimodal RAG: A Beginner-friendly Guide (with Python Code) ,https://youtu.be/G_Z3dhsCbgM,Shaw Talebi,530 ,12:08
129,Amazon Drops RefChecker - Identify Hallucinations in LLMs - Install Locally ,https://youtu.be/q_w6mBrgpDo,Fahd Mirza,2200,48:07
130,REPA Representation Alignment for Generation: Training Diffusion Transformers Is Easier Than You ... ,https://youtu.be/YpFaPKOeNME,AI Coffee Break with Letitia,2500,48:07
131,Scaling AI Reasoning: MCTS in ICL for Small LM ,https://youtu.be/Y7pNmocrmi8,Discover AI,1700,5:40:59
132,mPLUG DocOwl - OCR-Free Document Understanding Model - Install Locally ,https://youtu.be/ADRACiy05gI,Fahd Mirza,114 ,5:40:59
133,Transformers Struggle to Learn to Search ,https://youtu.be/SiaLtIySypE,Arxiv Papers,2200,25:48
134,Langflow Tutorial: Build No-Code AI Agents and RAGs ,https://youtu.be/bSLc-dhn9vg,Pradip Nichite,757 ,25:48
135,Rerank 3.5 - Precise AI Search - Lights Up Your RAG Pipeline ,https://youtu.be/sg6xlrX45EA,Fahd Mirza,310 ,1:03:45
136,Multimodal RAG with ColPali for complex document types ,https://youtu.be/8LOT2RQ_L38,Aritra Sen,768 ,1:03:45
137,Hugging Face Cofounder on AI Agents- LLMs and OpenSource ,https://youtu.be/qaEVUhoKS8M,MLOps.community,83 ,45:05
138,How a Purpose-Built Database for Multimodal AI Can Save You Time and Money? ,https://youtu.be/zCII1oW0RtM,AI User Group,218 ,45:05
139,How Vision LLMs Reasoning: Inside LLaVa CoT ,https://youtu.be/pRxjijrygSE,Oxen,1600,25:09
140,Microsoft TinyTroupe: Create Persona-Based AI Agents ,https://youtu.be/8fw5-Xfk6WQ,AI Anytime,356 ,25:09
141,SDS 843: Safe- Fast and Efficient AI — with Protopia’s Dr. Eiman Ebrahimi ,https://youtu.be/0-YGZ1-1Aso,Super Data Science: ML &amp; AI Podcast with Jon Krohn,12000,36:52
142,New AI Discovery: Phase Transition in Learning (no fine-tuning) ,https://youtu.be/IWKzLayUBdU,Discover AI,9100,36:52
143,Safety Alignment Should be Made More Than Just a Few Tokens Deep (Paper Explained) ,https://youtu.be/38F44Icg0UY,Yannic Kilcher,601 ,32:48
144,Exploring JSON Mode with LlamaParse ,https://youtu.be/vjk93I5LOQo,LlamaIndex,3000,32:48
145,Build production-ready AI Agents with Qdrant and n8n ,https://youtu.be/f_z-dAQb3vw,Qdrant - Vector Database &amp; Search Engine,148 ,59:54
146,AI's Next Frontier // Aditya Naganath // MLOps Podcast #277 ,https://youtu.be/-r0XPC7TLzY,MLOps.community,1600,59:54
147,Why Build Enterprise RAG with Postgres? ,https://youtu.be/1Qw4zeK2_qU,Trelis Research,185 ,19:57
148,Maximize Your Productivity with LLMs: Task Utility Explained ,https://youtu.be/_BQTnXpuH-E,MLOps.community,337 ,19:57
149,Building Reliable Agents // Eno Reyes ,https://youtu.be/QWLYi-bAggY,MLOps.community,441 ,10:40
150,Building Replit Agent - Hard Lessons Learned ,https://youtu.be/FUm8RewMU6s,MLOps.community,16000,10:40
151,Best in Class Models to Power Your Image Search! ,https://youtu.be/jA6AKow9pvs,TwoSetAI,10000,25:37
152,The Kolmogorov-Arnold Theorem ,https://youtu.be/4jCkcNOQPmU,Serrano.Academy,6700,25:37
153,Gemini 2.0 Flash in Action: How Multi-Modal AI is Changing Everything ,https://youtu.be/RYde73eO7ok,Prompt Engineering,2100,49:48
154,ICL and TTT: Adaptive Intelligence for Small LM ,https://youtu.be/p_dDdJJAR-Y,Discover AI,772 ,49:48
155,Vector Databases Explained (vs traditional databases &amp; alternatives) ,https://youtu.be/nS2hnm0JRBk,What's AI by Louis-François Bouchard,1200,15:59
156,Guardrails Crash Course for Beginners 🛡️🔥 ,https://youtu.be/M4JMfVZ7LPQ,AI Anytime,98 ,15:59
157,Mamba vs Attention : Which LLM mechanism is best ? ,https://youtu.be/zmuNud2oBbE,Data Science in your pocket,2800,14:55
158,Forest-of-Thoughts: AI Test-Time Compute Reasoning ,https://youtu.be/TprMWe54kZE,Discover AI,645 ,14:55
159,Mastering data mesh- data products- and GenAI with Slalom | Amazon Web Services ,https://youtu.be/XbriX2aYgqw,Amazon Web Services,560 ,1:29:46
160,Exploring SQLmesh ,https://youtu.be/oQ_aUNq0bi4,MLOps.community,2100,1:29:46
161,Visual Autoregressive Modeling ,https://youtu.be/4bslHbUH5xc,hu-po,448 ,7:58
162,AWS OnAir Dives into GitLab Duo &amp; Amazon Q feature development using simple quick commands ,https://youtu.be/_2Oo7G5tOgQ,AWS Events,40000,7:58
163,LCM: The Ultimate Evolution of AI? Large Concept Models ,https://youtu.be/6Ivmza-3mVM,Discover AI,10000,27:08
164,5 Custom Python Decorators For Your Projects ,https://youtu.be/-jG7S5g071Q,NeuralNine,675 ,27:08
165,Building an ML Platform from scratch ,https://youtu.be/LlZPxzFrRoc,MLOps.community,3200,9:47
166,AWS re:Invent 2024 - Introduction to MLOps engineering on AWS (TNC207) ,https://youtu.be/y1MG0BCf3UU,AWS Events,201000,9:47
167,Build Anything with Claude Agents- Here’s How ,https://youtu.be/xI4TJyd8FGk,David Ondrej,16000,10:26
168,Denoising Autoencoders | Deep Learning Animated ,https://youtu.be/9LxsViICsJo,Deepia,7900,10:26
169,Anthropic Has (Maybe) Solved a Holy Grail of Business AI ,https://youtu.be/SS9_DusYvus,The AI Daily Brief: Artificial Intelligence News,7800,42:57
170,Building AI Agents: Chat Trigger- Memory- and System/User Messages Explained [Part 1] ,https://youtu.be/5CmAKm1wWW0,n8n,484 ,42:57
171,Cleric AI SRE: Towards Self-healing Autonomous Software // Willem Pienaar // Agents in Production ,https://youtu.be/0V96wE7lY4w,MLOps.community,2300,5:41
172,Software Architecture- Design Thinking &amp; Knowledge Flow • Diana Montalion &amp; Kris Jenkins • GOTO 2024 ,https://youtu.be/5cZwbWVdovs,GOTO Conferences,741 ,5:41
173,Boost RAG Performances with Fine-Tuned Embedding Models ,https://youtu.be/yzvLfHb0nqE,What's AI by Louis-François Bouchard,156 ,23:00
174,CAT4D: Create Anything in 4D with Multi-View Video Diffusion Models ,https://youtu.be/RoDQflGheHQ,Arxiv Papers,100 ,23:00
175,Towards Better Tech Solutions (Good Engineers Are Lazy) ,https://youtu.be/5olb_uNB_5k,MLOps.community,160 ,14:43
176,AI-Driven Code: Navigating Due Diligence &amp; Transparency in MLOps // Matt van Itallie // Podcast #275 ,https://youtu.be/YE6-dS-80KQ,MLOps.community,1800,14:43
177,Enhancing Quality and Security in CI: Gunjan Patel ,https://youtu.be/JadmQUudEt4,AI Engineer,3900,5:43
178,Alibaba's QwQ Model can THINK before Answering: Beats o1 and Claude? ,https://youtu.be/I9bocV81_0Q,Mervin Praison,855 ,5:43
179,Agentic RAG with Memory || Phidata and Qdrant ,https://youtu.be/G0mn1W3bEXo,AI With Tarun,799 ,20:47
180,Šimon Podhajský - Multi-Agent Frameworks: Teaming Up Specialized AI Models to Tackle Complex Tasks ,https://youtu.be/prttz9_1XDc,PyData,3700,20:47
181,Experimental Prototype LLM: QwQ 32B - EXTREME POWERFUL ,https://youtu.be/prttz9_1XDc,Discover AI,2100,16:49
182,AI Terminology: Know What You Are Talking About ,https://youtu.be/QSA5tt-MVeA,NeuralNine,534 ,16:49
183,The Future of CI/CD: Deploying GenAI Apps ,https://youtu.be/CDC3GOuJyZ0,MLOps.community,4000,13:03
184,PDF Summary with LLMs in Python - LangChain Tutorial ,https://youtu.be/TrBpjYYJNUc,NeuralNine,129 ,13:03
185,Patrick Hoefler - Building Large Scale ETL Pipelines with Dask | PyData Paris 2024 ,https://youtu.be/EWTWS1nghY0,PyData,84 ,17:22
186,Bel-Letoile &amp; Carton - Leveraging LLMs to build supervised datasets suitable for smaller models ,https://youtu.be/5igrdrDS5ek,PyData,75 ,17:22
187,El Mawass &amp; Knorps - Evaluating the evaluator- RAG eval libraries under the loop | PyData Paris 2024 ,https://youtu.be/0396QnvGZmc,PyData,359 ,24:26
188,Lemaitre &amp; Senger - An update on the latest scikit-learn features | PyData Paris 2024 ,https://youtu.be/doRpfmXncEE,PyData,135 ,24:26
189,Carton &amp; Tiran-Cappello - MLOps at Renault: A Generic Pipeline for Scalable Deployment ,https://youtu.be/doRpfmXncEE,PyData,148 ,49:19
190,Johan Mabille &amp; Julien Jerphanion - Unveiling Mamba 2.0: The Future of Fast Package Management ,https://youtu.be/oZM4k_vVzMM,PyData,601 ,49:19
191,Silva-Enhancing RAG-based apps ,https://youtu.be/82AflyGwGWk,PyData,1600,35:18
192,CODE to Fine-Tune NEW SmolVLM on Consumer GPU w QLoRA ,https://youtu.be/yrWmK3pXrKk,Discover AI,3300,35:18
193,AI News: AWS Multi-Agents Framework- OpenAI- DeepMind and more! ,https://youtu.be/PlCn-hqdMLw,Mervin Praison,166 ,14:46
194,Advanced RAG Optimization To Make it Production-ready ,https://youtu.be/CBK6E-NPdWg,Zilliz,440 ,14:46
195,EfficientML.ai Lecture 22: Course Summary + Quantum Machine Learning Part 1 (MIT 6.5940- Fall 2024) ,https://youtu.be/2Pu72HC1DW8,MIT HAN Lab,316 ,10:31
196,EfficientML.ai Lecture 23: Quantum Machine Learning Part 2 (MIT 6.5940- Fall 2024) ,https://youtu.be/sjprfQw5TJw,MIT HAN Lab,352 ,10:31
197,EfficientML.ai Lecture 22: Quantum Machine Learning Part 1 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/TJApH9Waf-0,MIT HAN Lab,218 ,23:35
198,EfficientML.ai Lecture 23: Quantum Machine Learning Part 2 (Zoom Recording) (MIT 6.5940- Fall 2024) ,https://youtu.be/RiEs78GXlE0,MIT HAN Lab,296 ,23:35
199,How to Optimize Large AI Models with PyTorch ,https://youtu.be/nlh-kHT5-_E,MLOps.community,42000,23:35
200,Anthropic's New Agent Protocol! ,https://youtu.be/svjjD2uthhQ,Sam Witteveen,1400,23:35
201,Revolutionize Document Retrieval with THIS Vision Language Model Hack - Session 1 ,https://youtu.be/ZDk-GsyInt8,TwoSetAI,15000,14:20
202,DDPS | “A first-principles approach to understanding deep learning” ,https://youtu.be/Ce0T48-c6XI,Inside Livermore Lab,3600,14:20
203,This Physics Technology Trains Machine Learning 10X Faster ,https://youtu.be/N1WhPLhySGA,CompuFlair,192 ,35:28
204,Understanding LLM Embeddings for Regression ,https://youtu.be/i-Vo0AlaR7g,Arxiv Papers,14000,35:28
205,What is “reasoning” in modern AI? ,https://youtu.be/8mU2OeOCIrE,Machine Learning Street Talk,4100,5:44
206,Tutorial on AI &amp; AI Agents (simple explanations) ,https://youtu.be/ku6kof8bwbw,Discover AI,2100,5:44
207,LLM Agents - Explained! ,https://youtu.be/7UQNHPAAaNk,CodeEmporium,48 ,27:00
208,KEYNOTE: Amanda Silver - Building and scaling AI applications for Data Scientists and Developers ,https://youtu.be/5T9cpbccSSE,PyData,47 ,27:00
209,Gao &amp; Slater - Use ARTKIT to Automate and Scale Up Your LLM Evaluation Process | PyData NYC 2024 ,https://youtu.be/IUhNmrfHa78,PyData,198 ,27:37
210,KEYNOTE: Benjamin Zaitlen - Density! The not-so-secret trend driving the future of Data Analytics ,https://youtu.be/XFMk0snybAc,PyData,96 ,27:37
211,Hugo Bowne-Anderson - Building Your First Multimodal Gen AI App 🚀 | PyData NYC 2024 ,https://youtu.be/EMgbAqT8DS4,PyData,430 ,24:56
