,title,link,channel,views,length
103,Can Large Language Models Understand Symbolic Graphics Programs? ,https://youtu.be/06kJ390a-O8,Arxiv Papers,203 ,1:02:41
104,BAM! Just Like That: Simple and Efficient Parameter Upcycling for Mixture of Experts ,https://youtu.be/DaSjS98WCWk,Arxiv Papers,204 ,1:02:41
105,AI-powered ETL for Complex PDF Files - Aryn ,https://youtu.be/kYZEafamuBY,Fahd Mirza,260 ,2:13:20
106,LLMSec - Tool to Detect and Block Malicious User Prompts ,https://youtu.be/gfSslXL1HCs,Fahd Mirza,82 ,2:13:20
107,Data Quality = Quality AI // Panel // AIQCON ,https://youtu.be/e6Y0zru7Ltw,MLOps.community,106 ,1:08:49
108,Deformable DEtection TRansformer DETR Model - Install Locally ,https://youtu.be/AuVJ_GgF5jc,Fahd Mirza,13000,1:08:49
109,Self-Alignment of LLM from Scratch    through an Iterative Self-Enhancement Paradigm ,https://youtu.be/r2fxb-OnBRM,Arxiv Papers,53000,6:52
110,Towards flexible perception with visual memory ,https://youtu.be/LNfjhZ5kkzk,Arxiv Papers,25000,6:52
111,Building with Anthropic Claude: Prompt Workshop with Zack Witten ,https://youtu.be/G1MeeScQSJQ,AI Engineer,200 ,18:20
112,The AI Scientist | Fully Automated Open-Ended Scientific Discovery ,https://youtu.be/89iylAs2F3E,Wes Roth,617000,18:20
113,The AI Bubble: Will It Burst- and What Comes After? ,https://youtu.be/hkhDdcM5V94,Machine Learning Street Talk,6900,1:00
114,Mutual Reasoning Makes Smaller LLMs Stronger Problem-Solvers ,https://youtu.be/_3o3U5qBPJM,Arxiv Papers,15000,1:00
115,Former Google CEO Spills ALL! (Google AI is Doomed) ,https://youtu.be/91SK90SahHc,Matthew Berman,13000,10:30
116,Best Open Source Text-to-Speech AI Tutorial in 2024 ,https://youtu.be/r8LZDIOyNzo,1littlecoder,726 ,22:50
117,The BEST Mental Model for Optimizing Your LLMs - Part 1 ,https://youtu.be/7PMUVqtXS0A,TwoSetAI,456 ,22:50
118,Is ChatGPT an N-gram model on steroids? ,https://youtu.be/STuEJLBLvoc,Machine Learning Street Talk,1900,20:07
119,LLM Security - Do NOT make these mistakes! ,https://youtu.be/Ob4KePkOI8Q,Trelis Research,798 ,20:07
120,Agent Q: Advanced Reasoning and Learning for Autonomous AI Agents ,https://youtu.be/W485bz0_TdI,Arxiv Papers,663 ,1:03:33
121,NP-Hard: The End of AI? ,https://youtu.be/ysB863OXcIw,code_your_own_AI,412 ,1:03:33
122,Boost Your RAG Chatbot’s Accuracy with Synthetic Test Data Generation! ,https://youtu.be/KYmydU7f9Lc,AI Anytime,288 ,10:29
123,Advance RAG 12-  Powerful RAG with Merger Retriever and Hypothetical Document Embeddings(HyDE) #ai ,https://youtu.be/oB4B32uWR6o,Sunny Savita,52 ,10:29
124,OpenResearcher - AI Assistant for Accelerated Scientific Research ,https://youtu.be/7rba4exIaOs,Fahd Mirza,52 ,20:51
125,Controllable RAG Agent For Solving Complex Tasks ,https://youtu.be/nqgnGcNe_i4,Fahd Mirza,1800,20:51
126,Learned Ranking Function: From Short-term Behavior Predictions to Long-term User Satisfaction ,https://youtu.be/1vAAvOHpqx0,Arxiv Papers,1100,1:44:31
127,Does Liking Yellow Imply Driving a School Bus? Semantic Leakage in Language Models ,https://youtu.be/tENsalmU_ik,Arxiv Papers,820 ,1:44:31
128,Which is in charge- consciousness or the brain? ,https://youtu.be/pl_RuGqx1HA,Tunadorable,189 ,13:18
129,Fine-Tuning Embeddings for Better Retrieval ,https://youtu.be/7dSMIZb-V3Q,AI Makerspace,2600,13:18
130,How GoML is building the future of generative AI on AWS ,https://youtu.be/u2pFB3JamtE,AWS Events,65 ,49:25
131,The Variational Book // Yuri Plotkin // MLOps Podcast #253 ,https://youtu.be/gUJkyp9j3sM,MLOps.community,3000,49:25
132,Can concatenated small networks compete with large ones? ,https://youtu.be/gUJkyp9j3sM,Tunadorable,464 ,15:05
133,Body Transformer: Leveraging Robot Embodiment for Policy Learning ,https://youtu.be/NkPDAlflmJc,Arxiv Papers,469 ,15:05
134,AI Scientist ,https://youtu.be/RBzYKL_dO84,hu-po,818 ,21:48
135,The AI Scientist: Towards Fully Automated Open-Ended Scientific Discovery ,https://youtu.be/CG9StTrrGh4,Arxiv Papers,464 ,21:48
136,Langchain Pandas Dataframe Agents ,https://youtu.be/tKcR4Oc5N7I,Ryan &amp; Matt Data Science,96 ,18:08
137,BEST 46 NEW AI Papers of this TUESDAY ,https://youtu.be/VgA02gmAgdA,code_your_own_AI,1400,18:08
138,LLM Evaluation using DeepEval ,https://youtu.be/R08oRXYjb-U,Data Science in your pocket,801 ,10:00
139,VITA: Towards Open-Source Interactive Omni Multimodal LLM ,https://youtu.be/5Mh2FrpyOwo,Arxiv Papers,1600,10:00
140,Evals for AI Agents- the right way!!! ,https://youtu.be/CJP5M91cQVA,1littlecoder,125 ,5:56
141,Contrarian Guide to AI: Jason Liu on Betting Against Agents while Doubling Down on RAG &amp; Fine-Tuning ,https://youtu.be/ZNs2dCXHlfo,Humanloop,127 ,5:56
142,Trade-off between world modeling (predicting) vs agent modeling (acting) ,https://youtu.be/ZNs2dCXHlfo,Tunadorable,80 ,21:26
143,Better RAG with Sentence Window Retriever - LlamaIndex ,https://youtu.be/4Twmv-3xYOQ,Aritra Sen,18000,21:26
144,Better RAG with Auto Merging Retriever - LlamaIndex ,https://youtu.be/ogc4vEkpLL0,Aritra Sen,16000,42:56
145,Conversational Prompt Engineering ,https://youtu.be/4ikmXewCKu0,Arxiv Papers,6600,42:56
146,Jay Alammar on LLMs- RAG- and AI Engineering ,https://youtu.be/ZbCqBUamzug,Machine Learning Street Talk,678 ,21:15
147,Complete DSPy Tutorial - Master LLM Prompt Programming in 8 amazing examples! ,https://youtu.be/UGCfUyzKHQk,Neural Breakdown with AVB,347 ,21:15
148,Best AI Voice Generator | 2024.08 ,https://youtu.be/iBEMpC0RNY8,Thorsten-Voice,3200,22:17
149,Transformer Explainer - Learn How LLMs Work Visually ,https://youtu.be/YZZn4ZowIe8,Fahd Mirza,729 ,22:17
150,Designing High-Quality Synthetic Data for Training &amp; Fine-tuning LLMs ,https://youtu.be/KMSa5CccEEQ,Microsoft Reactor,44 ,26:24
151,Decoding the Decoder LLM without de code: Ishan Anand ,https://youtu.be/_ROckQHGHsU,AI Engineer,235 ,26:24
152,How to use Aurora as a Knowledge Base for Amazon Bedrock for RAG | The Data Dive on AWS OnAir ,https://youtu.be/B23Bgrukb9w,AWS Events,8900,28:16
153,Better Alignment with Instruction Back-and-Forth Translation ,https://youtu.be/YD1BzBtzjy0,Arxiv Papers,3500,28:16
154,ChatEXAONE - LG Drops Enterprise AI Agent for Corporate Efficiency ,https://youtu.be/p-noXP_B2-w,Fahd Mirza,183 ,28:47
155,Agents- Agents and more Agents 🤖🤖🤖 ,https://youtu.be/NamKkerrlnQ,Prompt Engineering,155 ,28:47
156,What would it mean for an AI to &quot;understand&quot;? ,https://youtu.be/MpmV-MehtWs,Tunadorable,128 ,10:30
157,Protect your most sensitive AI data and applications in the cloud | AWS AI Infrastructure Day 2024 ,https://youtu.be/TbLYUtcb7Zg,AWS Events,234 ,5:13
158,Generative AI Inference with AWS Graviton Processors | AWS AI Infrastructure Day 2024 on AWS OnAir ,https://youtu.be/qL4J-WpFqXA,AWS Events,166 ,5:13
159,Build high-performance foundation models with AWS Trainium &amp; Inferentia | AWS AI Infrastructure Day ,https://youtu.be/28w5uFiX-po,AWS Events,220 ,12:55
160,From PoC to Production: Deploying Gen AI workloads on AWS Inferentia | AWS Infrastructure Day 2024 ,https://youtu.be/r3jTe6AGb_E,AWS Events,870 ,12:55
161,Accelerate generative AI/ML workloads with AWS storage | AI Infrastructure Day 2024 on AWS OnAir ,https://youtu.be/R0K6_OrV6K0,AWS Events,65 ,1:55:49
162,LangFuse : LLM tracing and debugging ,https://youtu.be/dID5j-y9bco,Data Science in your pocket,464 ,1:55:49
163,Advance RAG 11-  Powerful RAG with Sentence Window Retriever using @LlamaIndex  and @qdrant #ai #llm ,https://youtu.be/B9iND32L8w8,Sunny Savita,297 ,21:37
164,Building Creative and Productive Teams // Eric Landry MLOps Podcast #249 clip ,https://youtu.be/42faQ-osjbw,MLOps.community,1200,21:37
165,RAG Foundry - Framework for Enhancing LLMs for RAG ,https://youtu.be/kS5-lgE9FJ8,Fahd Mirza,3300,47:21
166,Building an Agentic RAG locally with Milvus- Ollama and Llama Agents ,https://youtu.be/fIQIfIK6v0o,Zilliz,93000,47:21
167,Intro to GraphRAG ,https://youtu.be/k7foZcQH9no,Microsoft Reactor,189 ,1:14:46
168,How to run SAM 2 (Segment Anything AI Model)? ,https://youtu.be/z8MR23lcrck,AI Anytime,95 ,1:14:46
169,10 Important Python Concepts In 20 Minutes ,https://youtu.be/_LLbNuLo4L0,Indently,4900,12:05
170,Securing your RAG from Prompt Injection Attacks with Sachin Dharashivkar ,https://youtu.be/ZO0dbk4tF_Q,Qdrant - Vector Database &amp; Search Engine,2800,12:05
171,Internationalization for RAG ,https://youtu.be/f6pUqDeMiG0,Microsoft Reactor,16000,32:41
172,Mistral AI Introduces Agents! (Tutorial) ,https://youtu.be/tEoWVb_mIf8,Elvis Saravia,16000,32:41
173,Goldfish Loss for Mitigating Memorization in LLMs ,https://youtu.be/Gx5qb1uHss4,Tunadorable,7900,15:45
174,“I want to give ChatGPT 10x more docs” - RAG Explained ,https://youtu.be/jtH-mlaSXtw,The AI Advantage,2200,15:45
175,Generative Feedback Loops: The Secret Weapon for Supercharging Your RAG System ,https://youtu.be/GWb6fICZWZY,TwoSetAI,186 ,31:54
176,Sequential vs. Multi Agents: Which Flowise Feature is Right for You? ,https://youtu.be/-whnp9unX90,Leon van Zyl,1400,31:54
177,807: Superintelligence and the Six Singularities — with Dr. Daniel Hulme ,https://youtu.be/wbaBLCSApiA,Super Data Science: ML &amp; AI Podcast with Jon Krohn,404 ,33:42
178,Self-Taught Evaluators ,https://youtu.be/x5XDCbvyem8,Arxiv Papers,4100,33:42
179,Can LLMs Learn ,https://youtu.be/Yk82PKv2WZI,Tunadorable,1200,32:49
180,Harnessing AI APIs for Safer- Accurate- &amp; Reliable Applications // Ron Heichman //MLOps Podcast #252 ,https://youtu.be/3ZmBq8_4vCs,MLOps.community,61 ,32:49
181,Learning the Polars DataFrame Library! ,https://youtu.be/6BdM8dEIvXU,Keith Galli,6700,30:19
182,Multi-Head Mixture-of-Experts ,https://youtu.be/N_sVs8FXIfo,Tunadorable,95 ,30:19
183,Mission Impossible: A Statistical Perspective on Jailbreaking LLMs ,https://youtu.be/paMM9BgkjOc,Arxiv Papers,351 ,34:54
184,Platform as a Product • William Rizzo • GOTO 2024 ,https://youtu.be/Yee8JNkWfcM,GOTO Conferences,1300,34:54
185,Conditional LoRA Parameter Generation ,https://youtu.be/OTVDmA6CRlQ,Arxiv Papers,553 ,1:12:50
186,Apply Guardrail API &amp; Contextual Grounding Check in Amazon Bedrock | AWS OnAir NY Summit 2024 ,https://youtu.be/8wLG3TIcCXk,AWS Events,356 ,1:12:50
187,Informer: complete architecture EXPLAINED! ,https://youtu.be/LdioVfhSGxk,CodeEmporium,2700,22:49
188,Johan Herland - Finding undeclared &amp; unused dependencies in your notebooks | PyData Global 2023 ,https://youtu.be/xTUePYLtsyE,PyData,266 ,22:49
189,Mastering API Deployments with APIOps ,https://youtu.be/PEkL2Zy1oS8,Microsoft Reactor,694 ,1:10:18
190,Embedding model fine-tuning for RAG systems ,https://youtu.be/i6qQh8Z7T7o,Aritra Sen,237 ,1:10:18
191,AI Game Theory explained for Multi-Agents ,https://youtu.be/rnRnOIEcSqk,code_your_own_AI,119 ,1:10:34
192,Dask - Easily Manage and Transform Larger Datasets for LLMs Locally ,https://youtu.be/iJl5mTvYmLg,Fahd Mirza,349 ,1:10:34
193,On-Device RAG with SQLite-vec - A Tutorial ,https://youtu.be/gONf-ZeN-eU,Fahd Mirza,53 ,1:05:41
194,Scalable and Cost Efficient AI Workloads with AWS and Anyscale ,https://youtu.be/ZKslAqqNuOs,Anyscale,44 ,1:05:41
195,Balancing Speed and Safety // Panel // AIQCON ,https://youtu.be/rC-ee5LAkM4,MLOps.community,18000,53:30
196,Agentic RAG with Langchain ,https://youtu.be/J70i9zDscW0,Microsoft Reactor,12000,53:30
197,Arcee Nova:  High-Performing Generalist Open-Source Model ,https://youtu.be/tmMCyeR2k8s,Fahd Mirza,991 ,7:16
198,Gemma 2: Improving Open Language Models at a Practical Size ,https://youtu.be/tmMCyeR2k8s,Arxiv Papers,3500,7:16
199,RAFT (RAG + Fine-tuning) in Azure AI Studio ,https://youtu.be/pRiKZPk_-98,Microsoft Reactor,126 ,11:21
200,Safetywashing: Do AI Safety Benchmarks Actually Measure Safety Progress? ,https://youtu.be/c81puRgu3Kw,Arxiv Papers,82 ,11:21
201,Get Started with Qdrant Vector Database: Build your First RAG (Part 1) ,https://youtu.be/MP-Ke-NBaKo,AI Anytime,126 ,10:15
202,Build Awesome Web Apps &amp; Dashboards with Python! (Full Shiny for Python Course) ,https://youtu.be/aGK1hJYSL-c,Keith Galli,489 ,10:15
203,Advance RAG 10-  Powerful RAG with Parent Document Retriever #ai #llm #openai #gemini ,https://youtu.be/aGK1hJYSL-c,Sunny Savita,2400,24:04
204,How to Make Smart Architecture Decisions when Building Gen AI Apps • Gillian Armstrong • GOTO 2024 ,https://youtu.be/-OB1KxXVhE0,GOTO Conferences,6300,24:04
205,Large Language Monkeys: Scaling Inference Compute with Repeated Sampling ,https://youtu.be/UrfmlqHgZLA,Arxiv Papers,1600,20:49
206,MoMa: Efficient Early-Fusion Pre-training with Mixture of Modality-Aware Experts ,https://youtu.be/_GIsVvetk0o,Arxiv Papers,105 ,20:49
207,Unstructured Data Processing from Cloud to Edge ,https://youtu.be/7DStwsEj7rA,Zilliz,818 ,9:39
208,SearchGPT is Google? Fireside Chat with AI Researcher ,https://youtu.be/5LG4KffeCgg,TwoSetAI,49 ,9:39
