,title,link,channel,views,length
45,MoMa - Mixture of Modality-Aware Experts ,https://youtu.be/FDsoLvKNok0,Fahd Mirza,34 ,26:34
46,MaskLLM: Learnable Semi-Structured Sparsity for Large Language Models ,https://youtu.be/qJoy8U27NPo,Arxiv Papers,624 ,11:10
47,Day 2 - MLflow &amp; DVC MLOps Tools Demo | MLOPs Production Ready Deep Learning Project ,https://youtu.be/Dz4bgjtx3Mk,DSwithBappy,184 ,11:10
48,Mastering LLMs: The Future of SaaS in an AI-Driven World ,https://youtu.be/w6L3NR7YNAE,Prolego,165 ,9:30
49,Reinvent Yourself and Be Curious // Stefano Bosisio // MLOps Podcast #264 ,https://youtu.be/_ZO3aFAOdXE,MLOps.community,3400,41:07
50,Turns out LLMs don't memorize that much ,https://youtu.be/Yf98T9wpqcU,Tunadorable,655 ,41:07
51,RAG for a medical company: the technical and product challenges [PyCon DE &amp; PyData Berlin 2024] ,https://youtu.be/I6ovkeFZKJE,PyData,271 ,20:46
52,The Future of RAG is Data Singularity ,https://youtu.be/h-WGL-57OfU,AI User Group,903 ,20:46
53,Day 1 - Project Introduction &amp; Setup | MLOPs Production Ready Deep Learning Project ,https://youtu.be/Dij_3hwpMx8,DSwithBappy,4000,1:16:20
54,NotebookLM now supports chatting with YouTube videos ,https://youtu.be/InyinN_hHhA,Elvis Saravia,61 ,1:16:20
55,Transforming API Output Quality with Assertions // Vikram Rangnekar // MLOps Podcast #259 clip ,https://youtu.be/gABTsYC1SEg,MLOps.community,60 ,24:12
56,Essential Practices for Generative AI Security and Beyond ,https://youtu.be/oLQQfL3pUDc,MLSecOps,70 ,24:12
57,Watch Your Steps: Observable and Modular Chains of Thought ,https://youtu.be/j4IxM3_g2Jc,Arxiv Papers,164 ,16:23
58,RAPTOR: Recursive Abstractive Processing for Tree-Organized Retrieval (Paper Summary) ,https://youtu.be/1M31coNvPwA,TechViz - The Data Science Guy,188 ,16:23
59,VectorVelocity - A Tool to Compare AI Models Inference Speeds - Install Locally ,https://youtu.be/DBepvfZSfX0,Fahd Mirza,343 ,32:06
60,Matt and Ryan have a chat ,https://youtu.be/kl91_1_lNiY,Matt Williams,1200,32:06
61,NEW ,https://youtu.be/bg0WX7Ewe6I,Discover AI,64000,29:35
62,End-to-End Machine Learning Project –&nbsp;AI- MLOps ,https://youtu.be/pFP-j651S1A,freeCodeCamp.org,84 ,29:35
63,AI For Developers #18 ,https://youtu.be/CzjeJhTSzto,AI User Group,270 ,29:33
64,Flow Judge - Best LLM as Judge On Custom Criteria - Install Locally ,https://youtu.be/7PAmcNFNXvU,Fahd Mirza,7400,29:33
65,Everything you need to know about Fine-tuning and Merging LLMs: Maxime Labonne ,https://youtu.be/o6vbe5G7xNo,AI Engineer,394 ,5:05
66,How to embrace your Leadership role as a Data Nerd (or other creative types) ,https://youtu.be/c-zQhAmGp_k,PyData,1300,5:05
67,Distillation of Transformer Models ,https://youtu.be/mNFgGS7U6V4,Trelis Research,152 ,15:37
68,Global Feature Store // Gottam Sai Bharath &amp; Cole Bailey // MLOps Podcast #263 ,https://youtu.be/uLrOI65XbDw,MLOps.community,182 ,15:37
69,The 4 Essential Technical Skills for Data Scientists ,https://youtu.be/iQ3bDVmIR6A,Super Data Science: ML &amp; AI Podcast with Jon Krohn,19000,19:32
70,Agentic RAG Explained - Build Your Own AI Agent System from scratch! (Step-,https://youtu.be/tf60owmwR-c,TwoSetAI,12000,19:32
71,MultiModal Llama 3.2 has ARRIVED!!! ,https://youtu.be/c9L8vAvCUyA,1littlecoder,27 ,17:47
72,Inneke presents: LLMOps Pipeline for Seamless Migration from Service LLMs to Small-Scale Local LLMs ,https://youtu.be/_XTkOe_cdp0,nPlan,14000,17:47
73,Contextual RAG is stupidly brilliant! ,https://youtu.be/LzG_Vkd30Kg,1littlecoder,4600,10:35
74,Code Generation in 2024: How AI Will Take Your Job…to the Next Level! • Julien Dubois • GOTO 2024 ,https://youtu.be/UgrVAkxEC7U,GOTO Conferences,2200,10:35
75,LLM Mastery in 30 Days: Day 0 Prerequisites Part1- NLP Basics to ML For NLP ,https://youtu.be/26XT9JtWgAk,Neural Hacks with Vasanth,1800,23:07
76,RAG - Explained! ,https://youtu.be/42Da0O9zkhc,CodeEmporium,4200,23:07
77,Why Chain-of-Thought Isn't Enough &amp; Google's SCoRe Method Explained ,https://youtu.be/tn6nkZP1iSY,Discover AI,2500,28:02
78,LLM Scientific Reasoning: How to Make AI Capable of Nobel Prize Discoveries: Hubert Misztela ,https://youtu.be/-hzrieqPYI4,AI Engineer,53000,28:02
79,The Best RAG Technique Yet? Anthropic’s Contextual Retrieval Explained! ,https://youtu.be/WLmsncGSjJ8,Prompt Engineering,324 ,33:54
80,LLM inference optimization: Model Quantization and Distillation ,https://youtu.be/KVhbZYjPfaI,YanAITalk,1900,33:54
81,2.7 BERT (from scratch) ,https://youtu.be/gbM7k3NauNI,AIT Brain Lab,38000,1:23:05
82,The Future Of AI Agents With Dharmesh Shah | INBOUND 2024 ,https://youtu.be/tmiBae2goJM,INBOUND,271 ,1:23:05
83,RAG Quality Starts with Data Quality // Adam Kamor // MLOps Podcast #262 ,https://youtu.be/9nmmfjM-b8g,MLOps.community,836 ,48:47
84,Ep 41. Your RAG Demo Is a Waste of Time ,https://youtu.be/ALrG7VCF8Gc,Prolego,1800,48:47
85,NEW AI Forecasting (UC Berkeley) ,https://youtu.be/IityUpVVD38,Discover AI,189 ,54:59
86,Fine-Tuning Open-Source Models made easy with KAITO ,https://youtu.be/n6e8BQUdnbI,Microsoft Reactor,66 ,54:59
87,The Future of Multimodal Models in Technology // Markus Stoll // MLOps Podcast #258 clip ,https://youtu.be/lY2EwRLbk_k,MLOps.community,34000,7:55
88,I Built an AI Agent That Does EVERYTHING for You! (100% Automated) ,https://youtu.be/IOJT0Sq8jUE,Nick Puru,20000,7:55
89,MIT EI seminar- Hyung Won Chung from OpenAI. &quot;Don't teach. Incentivize.&quot; ,https://youtu.be/pmfBSg7L6lE,Hyung Won Chung,7100,5:58
90,The ONLY Real Time Speech AI that can run locally!!! ,https://youtu.be/yWT38PKejFU,1littlecoder,562 ,5:58
91,HuggingFace Agents: Self-Correcting SQL Agent to Chat with SQL Database ,https://youtu.be/PwwvZQORy1I,Hands-on AI ,400 ,15:25
92,Simple RAG for Newcomers - Easy Tutorial ,https://youtu.be/kYWUEV_e2ss,Fahd Mirza,91 ,15:25
93,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning ,https://youtu.be/BAa5Rg83S0g,Arxiv Papers,69 ,1:27:51
94,Finetuning Language Models to Emit Linguistic Expressions of Uncertainty ,https://youtu.be/C81C1nurcEI,Arxiv Papers,571 ,1:27:51
95,Accelerate FM pre-training on Amazon SageMaker HyperPod (Amazon EKS) | Amazon Web Services ,https://youtu.be/weiZ7MizjVc,Amazon Web Services,1000,42:14
96,Kurage - Multipurpose RAG Model - Install Locally ,https://youtu.be/weiZ7MizjVc,Fahd Mirza,1100,42:14
97,Full Fine tuning with Fewer GPUs - Galore- Optimizer Tricks- Adafactor ,https://youtu.be/Af9xXjb5vRw,Trelis Research,397 ,57:16
98,LMNT Python API - Next Level AI Text to Speech - Free Credits ,https://youtu.be/yq6p-i2wXZw,Fahd Mirza,187 ,57:16
99,Q-Learning Tutorial 7: How Learning Rate Got MountainCarContinuous-v0 Stuck in Local Optima ,https://youtu.be/mYiZOYlpoO0,Johnny Code,941 ,31:05
100,819: PyTorch: From Zero to Hero — with Luka Anicin ,https://youtu.be/_LAo59Tr8hI,Super Data Science: ML &amp; AI Podcast with Jon Krohn,11000,31:05
101,Intro to Product Thinking: Building Human-Centric Tools • Flavia Naezer &amp; Julian Wood • GOTO 2024 ,https://youtu.be/i8_qL6y7CLg,GOTO Conferences,334 ,42:57
102,What is The Best RAG Chunking Method?! ,https://youtu.be/ehCT97pYOZc,MG,149 ,42:57
103,Who's MLOps for Anyway? // Jonathan Rioux // MLOps Podcast #261 ,https://youtu.be/1Ms2UqRC8LA,MLOps.community,2900,19:54
104,🔥 NEW LLama Embedding for Fast NLP💥 Llama-based Lightweight NLP Toolkit 💥 ,https://youtu.be/EQcSmW2PbSs,1littlecoder,9100,19:54
105,The scientist who coined retrieval augmented generation ,https://youtu.be/iyUgBcYLHdA,Machine Learning Street Talk,803 ,1:14:25
106,WordLlama - NLP and Word Embedding Model Optimized for CPU ,https://youtu.be/Vmv7vCQ6JjY,Fahd Mirza,625 ,1:14:25
107,Strawberry Phi - Fine-Tune OpenAI's Model on Your Own Data Locally ,https://youtu.be/HAIpMAZB_F4,Fahd Mirza,413 ,8:02
108,LLMs Will Always Hallucinate- and We Need to Live With This ,https://youtu.be/GF7wnswJF74,Arxiv Papers,2600,8:02
109,auto-regressive decoders &quot;think ahead&quot; with embedding diffusion ,https://youtu.be/CMLCpZarQkE,Tunadorable,121 ,2:36
110,Stop Using Lists of Stop Words for NLP! (Here are Superior Alternatives) ,https://youtu.be/_gP5KylFHxE,Super Data Science: ML &amp; AI Podcast with Jon Krohn,2800,2:36
111,AI Swarm Intelligence: Multi-Agent Ecosystem ,https://youtu.be/w6seFg0G63c,Discover AI,4300,53:25
112,The Best RAG Stack Components to date (fully open-source!) ,https://youtu.be/1LbZZ3g57h0,What's AI by Louis-François Bouchard,265 ,53:25
113,Do You Even Need Fine-Tuning? ,https://youtu.be/z7d0_dLTtLw,AI User Group,8300,30:06
114,What no one is telling you about OpenAI O1 💥 OpenAI O1 Bombshell Pricing 💥 ,https://youtu.be/6uxCIU7_9bA,1littlecoder,885 ,30:06
115,DataGemma RAG 27B - First Model to Challenge Hallucination - Install Locally ,https://youtu.be/j3kGJk-JYu0,Fahd Mirza,1200,10:26
116,PaperQA with LiteLLM and Ollama - SuperHuman RAG ,https://youtu.be/QyaMmSXxH2w,Fahd Mirza,350 ,10:26
117,Inference &amp; GPU Optimization: AWQ ,https://youtu.be/MECsLD9loig,AI Makerspace,69 ,8:10
118,WINDOWS AGENT ARENA: Evaluating Multi-Modal OS Agents at Scale ,https://youtu.be/f4jRj4V4j2w,Arxiv Papers,341 ,8:10
119,LLaMA-Omni: Seamless Speech Interaction with Large Language Models ,https://youtu.be/6odLMxnUs5g,Arxiv Papers,6500,1:05:46
120,Strawberry ,https://youtu.be/CDmHAxo-4CY,hu-po,81 ,1:05:46
121,Improve Your AI Prompting Skills: 4 Essential Tips for Success ,https://youtu.be/BEDHx_drhHQ,Ryan &amp; Matt Data Science,4800,14:55
122,Stanford ECON295/CS323 I 2024 I AI and Democracy- Lawrence Lessig ,https://youtu.be/dVwhcER2rBQ,Stanford Online,693 ,14:55
123,Evaluating your RAG Chat App ,https://youtu.be/u4kOaWY0KDs,Microsoft Reactor,2400,2:48:13
124,NEW DataGemma-27B LLM Uncover the Truth: RIG + RAG ,https://youtu.be/oQqOiwUhJkA,Discover AI,365 ,2:48:13
125,LLM-Modulo: Using Critics and Verifiers to Improve Grounding of a Plan - Explanation + Improvements ,https://youtu.be/8YllEKPJYwk,John Tan Chong Min,442 ,1:13:35
126,USearch - FAISS Alternative for RAG Vector Store ,https://youtu.be/Qt0Nck1Gs7U,Fahd Mirza,532 ,1:13:35
127,How to Optimize and Deploy AI Models: Best Practices- Troubleshooting- and Security Considerations ,https://youtu.be/ObAoSIL8LCM,Ultralytics,51 ,10:44
128,Programming Refusal with Conditional Activation Steering ,https://youtu.be/LBreFhp1aEU,Arxiv Papers,447 ,10:44
129,RAG with Data Access Control ,https://youtu.be/_vZOIuV-nns,Microsoft Reactor,158 ,17:52
130,How GenAI is making Application Security harder... and easier! ,https://youtu.be/ibAi2Owtafc,Microsoft Reactor,427 ,17:52
131,Ax a New Way to Build Complex Workflows with LLMs // Vikram Rangnekar // MLOps Podcast #259 ,https://youtu.be/Tt_35YnQ9uk,MLOps.community,439 ,29:19
132,Production RAG Secrets the Pros Don't Want You to Know -- Part 2 ,https://youtu.be/B7vjut5m0LE,TwoSetAI,3400,29:19
133,SciAgents Graph Reasoning: Stanford vs MIT #ai ,https://youtu.be/q27QT2IeGe8,Discover AI,5300,1:20:38
134,David Hanson's Vision for Sentient Robots ,https://youtu.be/q27QT2IeGe8,Machine Learning Street Talk,943 ,1:20:38
135,Day 9 - AWS CICD Deployment  | MLOPs Production Ready Machine Learning Project ,https://youtu.be/MpWyru5f60o,DSwithBappy,1800,50:19
136,Automated Prompt Engineering with DSPy ,https://youtu.be/9AI_aeof8-4,Trelis Research,689 ,50:19
137,Prompt Engineering 101: Power Platform Edition ,https://youtu.be/nwDyXwPt2bI,Microsoft Reactor,7000,11:46
138,Advanced NumPy Course - Vectorization- Masking- Broadcasting &amp; More ,https://youtu.be/G-LjfQALmxI,NeuralNine,3500,11:46
139,NEW &quot;Harmonized&quot; Chain of Thought (CoT) Complexity ,https://youtu.be/LFCIEhlsozU,Discover AI,317 ,25:18
140,RAG Overview ,https://youtu.be/imRQnmGq09k,Microsoft Reactor,2800,25:18
141,Why is AI so bad at multiplication? ,https://youtu.be/0gYMqFYRtDI,Tunadorable,582 ,11:24
142,Prefect - Workflow Orchestration Framework for Building Data Pipelines - Install Locally ,https://youtu.be/QMfrb3726Yo,Fahd Mirza,1600,11:24
143,alphaXiv - A platform to discuss AI papers ,https://youtu.be/pQt8yQuPOGo,Elvis Saravia,837 ,51:08
144,Empowering Agents with LLMs ,https://youtu.be/uVnYle95T0c,AI User Group,5300,51:08
145,Crawl4AI: The Ultimate Web Scraping Tool for AI🚀 ,https://youtu.be/kjyHo7byP1s,AI Anytime,5400,15:03
146,REFLECTION 70B: What Happened? (#1 on HuggingFace) ,https://youtu.be/xR-CxiCkzsE,Discover AI,133 ,15:03
147,In Defense of RAG in the Era of Long-Context Language Models ,https://youtu.be/47v7DcV94tQ,Arxiv Papers,2600,48:15
148,Fine Tune Qwen2 VL Model using Llama Factory ,https://youtu.be/2YSOPncByt4,AI Anytime,2700,48:15
149,10 New AI Models You shouldn't miss! ,https://youtu.be/nfgAVaoa7D4,1littlecoder,2100,1:08:57
150,AI Strategist w/ Monte Carlo Tree Search ,https://youtu.be/lpOb1bQO7aM,Discover AI,103 ,1:08:57
151,The AdEMAMix Optimizer: Better- Faster- Older ,https://youtu.be/HNT2Cod2UfU,Arxiv Papers,85 ,30:00
152,Machado &amp; Meynard - DDataflow: An open-source end to end testing from machine learning pipelines ,https://youtu.be/ryVQHNwkfD4,PyData,66 ,30:00
153,Dean Pleban - Customizing and Evaluating LLMs- an Ops Perspective | PyData Global 2023 ,https://youtu.be/5IqkZ_yms4k,PyData,216 ,53:49
154,Guillaume Lemaitre - Get the best from your scikit-learn classifier | PyData Global 2023 ,https://youtu.be/A5HGs8jX-mc,PyData,81 ,53:49
155,Elijah ben Izzy &amp; Stefan Krawczyk - Bridging Classic ML Pipelines with the World of LLMs ,https://youtu.be/W5t7HKLUpjM,PyData,244 ,20:00
156,Hugo Bowne-Anderson - Full-stack Machine Learning and Generative AI for Data Scientists ,https://youtu.be/0kd9at_rjII,PyData,962 ,20:00
157,Matt Harrison - An Introduction to Pandas 2- Polars- and DuckDB | PyData Global 2023 ,https://youtu.be/5M86NovlGnE,PyData,149 ,16:14
158,Ramona Sartipi - When Design Thinking Meets Opensource | PyData Global 2023 ,https://youtu.be/WA1uPZ2h490,PyData,423 ,16:14
159,Pattaniyil- Ravi- &amp; Zengin - Using LLMs to improve your Search Engine | PyData Global 2023 ,https://youtu.be/Po7PRIBjRoQ,PyData,695 ,45:11
160,Heidrich- Kiraly- &amp; Ray - sktime - python toolbox for time series | PyData Global 2023 ,https://youtu.be/a5mPqmNhKQA,PyData,1000,45:11
161,Olivier Grisel - Predictive survival analysis with scikit-learn- scikit-survival and lifelines ,https://youtu.be/SOSKgxKCi2E,PyData,134 ,53:04
162,Challenges in Structured Document Data Extraction at Scale with LLMs ,https://youtu.be/h03Gdr8pqyY,Zilliz,45 ,53:04
163,MLSecOps Connect: Ask the Experts | ML Model Security - Is Your AI Protected? ,https://youtu.be/9W6sq8g-0Ho,MLSecOps,560 ,29:38
164,LLM inference optimization: Architecture- KV cache and Flash attention ,https://youtu.be/CyDplDZMsVA,YanAITalk,138 ,29:38
165,Attention Heads of Large Language Models: A Survey ,https://youtu.be/_WNLjqrBaBY,Arxiv Papers,14000,59:34
166,Best Practices for Building Production RAG - Part 1 ,https://youtu.be/gke0hNQMdT8,TwoSetAI,53 ,59:34
167,MMMU-Pro: A More Robust Multi-discipline Multimodal Understanding Benchmark ,https://youtu.be/4ta842VAyIM,Arxiv Papers,3600,2:13
168,Stanford Webinar - AI in the Workplace: Rethinking Skill Development ,https://youtu.be/8OsPJXyGTjE,Stanford Online,64 ,2:13
169,Sean Sheng - Productionizing Open Source LLMs | PyData Global 2023 ,https://youtu.be/jk2FsJxZFo8,PyData,99 ,19:35
170,Itamar Turner-Trauring - Optimize first- parallelize second: a better path to faster data processing ,https://youtu.be/QyM4ttPLDLE,PyData,117 ,19:35
171,Patrick Deziel &amp; Prema Roman - Reconceptualizing Machine Learning for the Real-time World ,https://youtu.be/ZNcxMLBEydA,PyData,2200,12:55
172,Do we really need to use every single transformer layer? ,https://youtu.be/zUEYB8GXLJo,Tunadorable,1400,12:55
173,How to use LLMs for Fact Checking ,https://youtu.be/U4QWzTPg1gI,Trelis Research,5000,3:01
174,NEW CORE of AI Agents (MIT- Stanford) ,https://youtu.be/_wQkAXsfP-o,Discover AI,259 ,3:01
175,Jina-ColBERT-v2 : A General-Purpose Multilingual Late Interaction Retriever ,https://youtu.be/exaNWuIuqec,Fahd Mirza,759 ,48:35
176,815: Polars: Faster DataFrame Ops — with Marco Gorelli ,https://youtu.be/JTjKoncSoMg,Super Data Science: ML &amp; AI Podcast with Jon Krohn,3600,48:35
177,NEW: AI Agents That Design Themselves w/ ADAS ,https://youtu.be/5QFqvTr8zSM,Discover AI,1400,35:56
178,CONTEXT CACHING for Faster and Cheaper Inference ,https://youtu.be/tFuiQKUHcdY,Trelis Research,300 ,35:56
179,Visualize - Bringing Structure to Unstructured Data // Markus Stoll // MLOps Podcast #258 ,https://youtu.be/I7HE_MyVzf4,MLOps.community,436 ,8:08
180,Hyukjin Kwon - Demystifying pandas with PySpark when scaling out | PyData Vermont 2024 ,https://youtu.be/NtYr4nfndDM,PyData,313 ,8:08
181,Multimodal RAG with Milvus and GPT-4o ,https://youtu.be/3vJCGI7NnyE,Zilliz,388 ,7:23
182,Segment Anything Model 2 +Building XR Applications +Code-Savvy Assistants +Multi-Modal RAG Embedding ,https://youtu.be/eFJ4y9cz2aI,Generative AI on AWS,4300,7:23
183,The CORE IDEA of AI Agents Explained ,https://youtu.be/YeAAUghx_Xs,Discover AI,71 ,13:39
184,Modularity in Transformers: Investigating Neuron Separability &amp; Specialization ,https://youtu.be/HN8o4D7UjAE,Arxiv Papers,124 ,13:39
185,Smaller- Weaker- Yet Better: Training LLM Reasoners via Compute-Optimal Sampling ,https://youtu.be/Ff78Y6FXIkw,Arxiv Papers,1400,26:52
186,KN-RAG: A Novel Approach ,https://youtu.be/AImwkZYbUvE,Zhixiao Wang,1000,26:52
187,Production-Ready Optimization Strategies for RAG ,https://youtu.be/8W5kF-Eydhc,AI Makerspace,420 ,12:57
188,Frustrated with Ambiguous User Queries? You Can't Miss Query Expansion! (Step-,https://youtu.be/xdAKa8jFx3g,TwoSetAI,2100,12:57
189,The Mamba in the Llama: Distilling and Accelerating Hybrid Models ,https://youtu.be/pqYWtw9jlWw,Sasha Rush 🤗,1100,34:36
190,DSPy: Advanced Agents? ,https://youtu.be/m4Ivtn-ks4E,AI Makerspace,548 ,34:36
191,LitServe - LLM Serving Inference Engine - Install and Test Locally ,https://youtu.be/fgXaVVDNq6A,Fahd Mirza,40000,8:02
192,The ONLY Cursor AI Tutorial you need 💥 Learn Cursor Coding in 20 Mins 💥 ,https://youtu.be/DNhV6WcOVeM,1littlecoder,144000,8:02
193,Stanford CS229 I Machine Learning I Building Large Language Models (LLMs) ,https://youtu.be/8DWD7hv-aL0,Stanford Online,63 ,1:03:42
194,Power Scheduler: A Batch Size and Token Number Agnostic Learning Rate Scheduler ,https://youtu.be/A5ff8hu1amM,Arxiv Papers,236 ,1:03:42
195,Exploring Long Context Language Models // MLOps Reading Group August 2024 ,https://youtu.be/i71LCDU5EUo,MLOps.community,4500,9:49
196,Anthropic's Big SECRET REVEALED 💥Claude Sonnet System Prompt!! 💥 ,https://youtu.be/3FvlqYX_E-Y,1littlecoder,2100,9:49
197,Making some embedding vectors functions of each other ,https://youtu.be/2Wn0_mz0X4g,Tunadorable,49 ,5:18
198,FERRET: Faster and Effective Automated Red Teaming withReward-Based Scoring Technique ,https://youtu.be/9vM4p9NN0Ts,Arxiv Papers,61 ,5:18
199,SLM Meets LLM: Balancing Latency- Interpretability and Consistency in Hallucination Detection ,https://youtu.be/RaR7rr_bN0A,Arxiv Papers,120 ,1:04:50
200,SimCSE - Unsupervised Sentence Embeddings ,https://youtu.be/ZD4-QhJqr34,TechViz - The Data Science Guy,115 ,1:04:50
201,How to iteratively build robust and reliable Generative AI systems : Part 2 ,https://youtu.be/oiaGCbmCmzY,Aritra Sen,2000,31:56
202,The Mother of all Programming Languages Demos • Sean McDirmid • YOW! 2015 ,https://youtu.be/WGhcxQeOGbE,GOTO Conferences,57 ,31:56
203,FocusLLM: Scaling LLM's Context ,https://youtu.be/isL2UNH65Ws,Arxiv Papers,45 ,11:11
204,TableBench: A Comprehensive and Complex Benchmark for Table Question Answering ,https://youtu.be/G_3TL6X46rg,Arxiv Papers,108000,11:11
