,title,link,channel,views,length
89,The Best RAG Technique Yet? Anthropic’s Contextual Retrieval Explained! ,https://youtu.be/WLmsncGSjJ8,Prompt Engineering,339 ,15:37
90,LLM inference optimization: Model Quantization and Distillation ,https://youtu.be/KVhbZYjPfaI,YanAITalk,1900,15:37
91,2.7 BERT (from scratch) ,https://youtu.be/gbM7k3NauNI,AIT Brain Lab,40000,19:32
92,The Future Of AI Agents With Dharmesh Shah | INBOUND 2024 ,https://youtu.be/tmiBae2goJM,INBOUND,276 ,19:32
93,RAG Quality Starts with Data Quality // Adam Kamor // MLOps Podcast #262 ,https://youtu.be/9nmmfjM-b8g,MLOps.community,837 ,17:47
94,Ep 41. Your RAG Demo Is a Waste of Time ,https://youtu.be/ALrG7VCF8Gc,Prolego,1800,17:47
95,NEW AI Forecasting (UC Berkeley) ,https://youtu.be/IityUpVVD38,Discover AI,190 ,10:35
96,Fine-Tuning Open-Source Models made easy with KAITO ,https://youtu.be/n6e8BQUdnbI,Microsoft Reactor,66 ,10:35
97,The Future of Multimodal Models in Technology // Markus Stoll // MLOps Podcast #258 clip ,https://youtu.be/lY2EwRLbk_k,MLOps.community,36000,23:07
98,I Built an AI Agent That Does EVERYTHING for You! (100% Automated) ,https://youtu.be/IOJT0Sq8jUE,Nick Puru,20000,23:07
99,MIT EI seminar- Hyung Won Chung from OpenAI. &quot;Don't teach. Incentivize.&quot; ,https://youtu.be/pmfBSg7L6lE,Hyung Won Chung,7100,28:02
100,The ONLY Real Time Speech AI that can run locally!!! ,https://youtu.be/yWT38PKejFU,1littlecoder,567 ,28:02
101,HuggingFace Agents: Self-Correcting SQL Agent to Chat with SQL Database ,https://youtu.be/PwwvZQORy1I,Hands-on AI ,401 ,33:54
102,Simple RAG for Newcomers - Easy Tutorial ,https://youtu.be/kYWUEV_e2ss,Fahd Mirza,91 ,33:54
103,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning ,https://youtu.be/BAa5Rg83S0g,Arxiv Papers,69 ,1:23:05
104,Finetuning Language Models to Emit Linguistic Expressions of Uncertainty ,https://youtu.be/C81C1nurcEI,Arxiv Papers,591 ,1:23:05
105,Accelerate FM pre-training on Amazon SageMaker HyperPod (Amazon EKS) | Amazon Web Services ,https://youtu.be/weiZ7MizjVc,Amazon Web Services,1000,48:47
106,Kurage - Multipurpose RAG Model - Install Locally ,https://youtu.be/weiZ7MizjVc,Fahd Mirza,1100,48:47
107,Full Fine tuning with Fewer GPUs - Galore- Optimizer Tricks- Adafactor ,https://youtu.be/Af9xXjb5vRw,Trelis Research,398 ,54:59
108,LMNT Python API - Next Level AI Text to Speech - Free Credits ,https://youtu.be/yq6p-i2wXZw,Fahd Mirza,190 ,54:59
109,Q-Learning Tutorial 7: How Learning Rate Got MountainCarContinuous-v0 Stuck in Local Optima ,https://youtu.be/mYiZOYlpoO0,Johnny Code,951 ,5:58
110,819: PyTorch: From Zero to Hero — with Luka Anicin ,https://youtu.be/_LAo59Tr8hI,Super Data Science: ML &amp; AI Podcast with Jon Krohn,11000,5:58
111,Intro to Product Thinking: Building Human-Centric Tools • Flavia Naezer &amp; Julian Wood • GOTO 2024 ,https://youtu.be/i8_qL6y7CLg,GOTO Conferences,341 ,15:25
112,What is The Best RAG Chunking Method?! ,https://youtu.be/ehCT97pYOZc,MG,151 ,15:25
113,Who's MLOps for Anyway? // Jonathan Rioux // MLOps Podcast #261 ,https://youtu.be/1Ms2UqRC8LA,MLOps.community,2900,1:27:51
114,🔥 NEW LLama Embedding for Fast NLP💥 Llama-based Lightweight NLP Toolkit 💥 ,https://youtu.be/EQcSmW2PbSs,1littlecoder,9200,1:27:51
115,The scientist who coined retrieval augmented generation ,https://youtu.be/iyUgBcYLHdA,Machine Learning Street Talk,803 ,42:14
116,WordLlama - NLP and Word Embedding Model Optimized for CPU ,https://youtu.be/Vmv7vCQ6JjY,Fahd Mirza,626 ,42:14
117,Strawberry Phi - Fine-Tune OpenAI's Model on Your Own Data Locally ,https://youtu.be/HAIpMAZB_F4,Fahd Mirza,415 ,57:16
118,LLMs Will Always Hallucinate- and We Need to Live With This ,https://youtu.be/GF7wnswJF74,Arxiv Papers,2600,57:16
119,auto-regressive decoders &quot;think ahead&quot; with embedding diffusion ,https://youtu.be/CMLCpZarQkE,Tunadorable,122 ,31:05
120,Stop Using Lists of Stop Words for NLP! (Here are Superior Alternatives) ,https://youtu.be/_gP5KylFHxE,Super Data Science: ML &amp; AI Podcast with Jon Krohn,2900,31:05
121,AI Swarm Intelligence: Multi-Agent Ecosystem ,https://youtu.be/w6seFg0G63c,Discover AI,4600,42:57
122,The Best RAG Stack Components to date (fully open-source!) ,https://youtu.be/1LbZZ3g57h0,What's AI by Louis-François Bouchard,266 ,42:57
124,What no one is telling you about OpenAI O1 💥 OpenAI O1 Bombshell Pricing 💥 ,https://youtu.be/6uxCIU7_9bA,1littlecoder,886 ,19:54
125,DataGemma RAG 27B - First Model to Challenge Hallucination - Install Locally ,https://youtu.be/j3kGJk-JYu0,Fahd Mirza,1300,1:14:25
126,PaperQA with LiteLLM and Ollama - SuperHuman RAG ,https://youtu.be/QyaMmSXxH2w,Fahd Mirza,361 ,1:14:25
127,Inference &amp; GPU Optimization: AWQ ,https://youtu.be/MECsLD9loig,AI Makerspace,69 ,8:02
128,WINDOWS AGENT ARENA: Evaluating Multi-Modal OS Agents at Scale ,https://youtu.be/f4jRj4V4j2w,Arxiv Papers,343 ,8:02
129,LLaMA-Omni: Seamless Speech Interaction with Large Language Models ,https://youtu.be/6odLMxnUs5g,Arxiv Papers,6500,2:36
130,Strawberry ,https://youtu.be/CDmHAxo-4CY,hu-po,81 ,2:36
131,Improve Your AI Prompting Skills: 4 Essential Tips for Success ,https://youtu.be/BEDHx_drhHQ,Ryan &amp; Matt Data Science,4800,53:25
132,Stanford ECON295/CS323 I 2024 I AI and Democracy- Lawrence Lessig ,https://youtu.be/dVwhcER2rBQ,Stanford Online,709 ,53:25
133,Evaluating your RAG Chat App ,https://youtu.be/u4kOaWY0KDs,Microsoft Reactor,2500,30:06
134,NEW DataGemma-27B LLM Uncover the Truth: RIG + RAG ,https://youtu.be/oQqOiwUhJkA,Discover AI,367 ,30:06
135,LLM-Modulo: Using Critics and Verifiers to Improve Grounding of a Plan - Explanation + Improvements ,https://youtu.be/8YllEKPJYwk,John Tan Chong Min,445 ,10:26
136,USearch - FAISS Alternative for RAG Vector Store ,https://youtu.be/Qt0Nck1Gs7U,Fahd Mirza,535 ,10:26
137,How to Optimize and Deploy AI Models: Best Practices- Troubleshooting- and Security Considerations ,https://youtu.be/ObAoSIL8LCM,Ultralytics,51 ,8:10
138,Programming Refusal with Conditional Activation Steering ,https://youtu.be/LBreFhp1aEU,Arxiv Papers,450 ,8:10
139,RAG with Data Access Control ,https://youtu.be/_vZOIuV-nns,Microsoft Reactor,158 ,1:05:46
140,How GenAI is making Application Security harder... and easier! ,https://youtu.be/ibAi2Owtafc,Microsoft Reactor,431 ,1:05:46
141,Ax a New Way to Build Complex Workflows with LLMs // Vikram Rangnekar // MLOps Podcast #259 ,https://youtu.be/Tt_35YnQ9uk,MLOps.community,451 ,14:55
142,Production RAG Secrets the Pros Don't Want You to Know -- Part 2 ,https://youtu.be/B7vjut5m0LE,TwoSetAI,3400,14:55
143,SciAgents Graph Reasoning: Stanford vs MIT #ai ,https://youtu.be/q27QT2IeGe8,Discover AI,5300,2:48:13
144,David Hanson's Vision for Sentient Robots ,https://youtu.be/q27QT2IeGe8,Machine Learning Street Talk,963 ,2:48:13
145,Day 9 - AWS CICD Deployment  | MLOPs Production Ready Machine Learning Project ,https://youtu.be/MpWyru5f60o,DSwithBappy,1800,1:13:35
146,Automated Prompt Engineering with DSPy ,https://youtu.be/9AI_aeof8-4,Trelis Research,691 ,1:13:35
147,Prompt Engineering 101: Power Platform Edition ,https://youtu.be/nwDyXwPt2bI,Microsoft Reactor,7000,10:44
148,Advanced NumPy Course - Vectorization- Masking- Broadcasting &amp; More ,https://youtu.be/G-LjfQALmxI,NeuralNine,3500,10:44
149,NEW &quot;Harmonized&quot; Chain of Thought (CoT) Complexity ,https://youtu.be/LFCIEhlsozU,Discover AI,319 ,17:52
150,RAG Overview ,https://youtu.be/imRQnmGq09k,Microsoft Reactor,2800,17:52
151,Why is AI so bad at multiplication? ,https://youtu.be/0gYMqFYRtDI,Tunadorable,586 ,29:19
152,Prefect - Workflow Orchestration Framework for Building Data Pipelines - Install Locally ,https://youtu.be/QMfrb3726Yo,Fahd Mirza,1600,29:19
153,alphaXiv - A platform to discuss AI papers ,https://youtu.be/pQt8yQuPOGo,Elvis Saravia,838 ,1:20:38
154,Empowering Agents with LLMs ,https://youtu.be/uVnYle95T0c,AI User Group,5400,1:20:38
155,Crawl4AI: The Ultimate Web Scraping Tool for AI🚀 ,https://youtu.be/kjyHo7byP1s,AI Anytime,5400,50:19
156,REFLECTION 70B: What Happened? (#1 on HuggingFace) ,https://youtu.be/xR-CxiCkzsE,Discover AI,133 ,50:19
157,In Defense of RAG in the Era of Long-Context Language Models ,https://youtu.be/47v7DcV94tQ,Arxiv Papers,2700,11:46
158,Fine Tune Qwen2 VL Model using Llama Factory ,https://youtu.be/2YSOPncByt4,AI Anytime,2700,11:46
159,10 New AI Models You shouldn't miss! ,https://youtu.be/nfgAVaoa7D4,1littlecoder,2100,25:18
160,AI Strategist w/ Monte Carlo Tree Search ,https://youtu.be/lpOb1bQO7aM,Discover AI,104 ,25:18
161,The AdEMAMix Optimizer: Better- Faster- Older ,https://youtu.be/HNT2Cod2UfU,Arxiv Papers,85 ,11:24
162,Machado &amp; Meynard - DDataflow: An open-source end to end testing from machine learning pipelines ,https://youtu.be/ryVQHNwkfD4,PyData,67 ,11:24
163,Dean Pleban - Customizing and Evaluating LLMs- an Ops Perspective | PyData Global 2023 ,https://youtu.be/5IqkZ_yms4k,PyData,217 ,51:08
164,Guillaume Lemaitre - Get the best from your scikit-learn classifier | PyData Global 2023 ,https://youtu.be/A5HGs8jX-mc,PyData,80 ,51:08
165,Elijah ben Izzy &amp; Stefan Krawczyk - Bridging Classic ML Pipelines with the World of LLMs ,https://youtu.be/W5t7HKLUpjM,PyData,243 ,15:03
166,Hugo Bowne-Anderson - Full-stack Machine Learning and Generative AI for Data Scientists ,https://youtu.be/0kd9at_rjII,PyData,967 ,15:03
167,Matt Harrison - An Introduction to Pandas 2- Polars- and DuckDB | PyData Global 2023 ,https://youtu.be/5M86NovlGnE,PyData,149 ,48:15
168,Ramona Sartipi - When Design Thinking Meets Opensource | PyData Global 2023 ,https://youtu.be/WA1uPZ2h490,PyData,427 ,48:15
169,Pattaniyil- Ravi- &amp; Zengin - Using LLMs to improve your Search Engine | PyData Global 2023 ,https://youtu.be/Po7PRIBjRoQ,PyData,700 ,1:08:57
170,Heidrich- Kiraly- &amp; Ray - sktime - python toolbox for time series | PyData Global 2023 ,https://youtu.be/a5mPqmNhKQA,PyData,1000,1:08:57
171,Olivier Grisel - Predictive survival analysis with scikit-learn- scikit-survival and lifelines ,https://youtu.be/SOSKgxKCi2E,PyData,134 ,30:00
172,Challenges in Structured Document Data Extraction at Scale with LLMs ,https://youtu.be/h03Gdr8pqyY,Zilliz,45 ,30:00
173,MLSecOps Connect: Ask the Experts | ML Model Security - Is Your AI Protected? ,https://youtu.be/9W6sq8g-0Ho,MLSecOps,586 ,53:49
174,LLM inference optimization: Architecture- KV cache and Flash attention ,https://youtu.be/CyDplDZMsVA,YanAITalk,138 ,53:49
175,Attention Heads of Large Language Models: A Survey ,https://youtu.be/_WNLjqrBaBY,Arxiv Papers,14000,20:00
176,Best Practices for Building Production RAG - Part 1 ,https://youtu.be/gke0hNQMdT8,TwoSetAI,53 ,20:00
177,MMMU-Pro: A More Robust Multi-discipline Multimodal Understanding Benchmark ,https://youtu.be/4ta842VAyIM,Arxiv Papers,3600,16:14
178,Stanford Webinar - AI in the Workplace: Rethinking Skill Development ,https://youtu.be/8OsPJXyGTjE,Stanford Online,64 ,16:14
179,Sean Sheng - Productionizing Open Source LLMs | PyData Global 2023 ,https://youtu.be/jk2FsJxZFo8,PyData,99 ,45:11
180,Itamar Turner-Trauring - Optimize first- parallelize second: a better path to faster data processing ,https://youtu.be/QyM4ttPLDLE,PyData,117 ,45:11
181,Patrick Deziel &amp; Prema Roman - Reconceptualizing Machine Learning for the Real-time World ,https://youtu.be/ZNcxMLBEydA,PyData,2200,53:04
182,Do we really need to use every single transformer layer? ,https://youtu.be/zUEYB8GXLJo,Tunadorable,1400,53:04
183,How to use LLMs for Fact Checking ,https://youtu.be/U4QWzTPg1gI,Trelis Research,5000,29:38
184,NEW CORE of AI Agents (MIT- Stanford) ,https://youtu.be/_wQkAXsfP-o,Discover AI,259 ,29:38
185,Jina-ColBERT-v2 : A General-Purpose Multilingual Late Interaction Retriever ,https://youtu.be/exaNWuIuqec,Fahd Mirza,761 ,59:34
186,815: Polars: Faster DataFrame Ops — with Marco Gorelli ,https://youtu.be/JTjKoncSoMg,Super Data Science: ML &amp; AI Podcast with Jon Krohn,3600,59:34
187,NEW: AI Agents That Design Themselves w/ ADAS ,https://youtu.be/5QFqvTr8zSM,Discover AI,1400,2:13
188,CONTEXT CACHING for Faster and Cheaper Inference ,https://youtu.be/tFuiQKUHcdY,Trelis Research,301 ,2:13
189,Visualize - Bringing Structure to Unstructured Data // Markus Stoll // MLOps Podcast #258 ,https://youtu.be/I7HE_MyVzf4,MLOps.community,436 ,19:35
190,Hyukjin Kwon - Demystifying pandas with PySpark when scaling out | PyData Vermont 2024 ,https://youtu.be/NtYr4nfndDM,PyData,317 ,19:35
191,Multimodal RAG with Milvus and GPT-4o ,https://youtu.be/3vJCGI7NnyE,Zilliz,389 ,12:55
192,Segment Anything Model 2 +Building XR Applications +Code-Savvy Assistants +Multi-Modal RAG Embedding ,https://youtu.be/eFJ4y9cz2aI,Generative AI on AWS,4300,12:55
193,The CORE IDEA of AI Agents Explained ,https://youtu.be/YeAAUghx_Xs,Discover AI,71 ,3:01
194,Modularity in Transformers: Investigating Neuron Separability &amp; Specialization ,https://youtu.be/HN8o4D7UjAE,Arxiv Papers,124 ,3:01
195,Smaller- Weaker- Yet Better: Training LLM Reasoners via Compute-Optimal Sampling ,https://youtu.be/Ff78Y6FXIkw,Arxiv Papers,1400,48:35
196,KN-RAG: A Novel Approach ,https://youtu.be/AImwkZYbUvE,Zhixiao Wang,1100,48:35
197,Production-Ready Optimization Strategies for RAG ,https://youtu.be/8W5kF-Eydhc,AI Makerspace,425 ,35:56
198,Frustrated with Ambiguous User Queries? You Can't Miss Query Expansion! (Step-,https://youtu.be/xdAKa8jFx3g,TwoSetAI,2100,35:56
199,The Mamba in the Llama: Distilling and Accelerating Hybrid Models ,https://youtu.be/pqYWtw9jlWw,Sasha Rush 🤗,1100,8:08
200,DSPy: Advanced Agents? ,https://youtu.be/m4Ivtn-ks4E,AI Makerspace,552 ,8:08
201,LitServe - LLM Serving Inference Engine - Install and Test Locally ,https://youtu.be/fgXaVVDNq6A,Fahd Mirza,40000,7:23
202,The ONLY Cursor AI Tutorial you need 💥 Learn Cursor Coding in 20 Mins 💥 ,https://youtu.be/DNhV6WcOVeM,1littlecoder,152000,7:23
203,Stanford CS229 I Machine Learning I Building Large Language Models (LLMs) ,https://youtu.be/8DWD7hv-aL0,Stanford Online,63 ,13:39
204,Power Scheduler: A Batch Size and Token Number Agnostic Learning Rate Scheduler ,https://youtu.be/A5ff8hu1amM,Arxiv Papers,236 ,13:39
